order number,date,meat,cheese,sides,toppings,sauce
16-105,2024-10-16,Bacon,Melted Cheddar,NA,"Onions, Bell Peppers","Ranch, BBQ"
16-108,2024-10-16,Grilled Chicken,MIX,NA,"Onions, Bell Peppers, Broccoli",Pesto
16-106,2024-10-16,Grilled Chicken,MIX,NA,"Parmesan, Breadcrumbs, Broccoli","Pesto, Ranch"
16-107,2024-10-16,Bacon,MIX,NA,"Breadcrumbs, Broccoli",Pesto
16-110,2024-10-16,Grilled Chicken,MIX,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
16-109,2024-10-16,NA,MIX,Large Chocolate Chunk Cookie,"Parmesan, Breadcrumbs",NA
16-111,2024-10-16,Bacon,MIX,NA,Bell Peppers,Garlic Parmesan
17-1,2024-10-17,"Grilled Chicken, Bacon",Cheddar,Cheesy Garlic Bread,"Corn, Mushrooms, Parmesan",Garlic Parmesan
17-3,2024-10-17,Grilled Chicken,Pepper Jack,NA,Parmesan,Buffalo
17-2,2024-10-17,Ham,Alfredo,NA,"Breadcrumbs, Parmesan, Onions",Pesto
17-4,2024-10-17,Bacon,MIX,NA,"Corn, Breadcrumbs, Parmesan",NA
17-5,2024-10-17,Bacon,MIX,Cheesy Garlic Bread,"Breadcrumbs, Parmesan, Onions, Broccoli",Ranch
17-7,2024-10-17,Grilled Chicken,Cheddar,Cheesy Garlic Bread,Parmesan,NA
17-8,2024-10-17,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Parmesan, Mushrooms, Bell Peppers",Ranch
17-9,2024-10-17,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Broccoli",Garlic Parmesan
17-10,2024-10-17,Bacon,Cheddar,Cheesy Garlic Bread,"Tomatoes, Parmesan, Jalapenos, Onions, Breadcrumbs, Mushrooms",Garlic Parmesan
17-11,2024-10-17,"Brisket, Grilled Chicken",MIX,NA,"Parmesan, Bell Peppers, Jalapenos, Onions, Mushrooms, Broccoli",BBQ
17-12,2024-10-17,Bacon,MIX,Any Bag Of Chips,"Jalapenos, Parmesan",Pesto
17-13,2024-10-17,Brisket,MIX,NA,"Parmesan, Breadcrumbs",Hot Honey
17-14,2024-10-17,NA,NA,Cheesecake,NA,NA
17-15,2024-10-17,Grilled Chicken,"Cheddar Mac, Melted Parmesan",NA,"Parmesan, Breadcrumbs",Ranch
17-17,2024-10-17,Ham,Melted Pepper Jack,NA,"Mushrooms, Broccoli",Buffalo
17-18,2024-10-17,Brisket,MIX,Cheesy Garlic Bread,"Tomatoes, Bell Peppers, Corn, Onions, Broccoli",NA
17-19,2024-10-17,Brisket,MIX,NA,"Parmesan, Breadcrumbs","Garlic Parmesan, Pesto"
17-20,2024-10-17,Bacon,Melted Pepper Jack,NA,Bell Peppers,Buffalo
17-21,2024-10-17,Brisket,Cheddar,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
17-22,2024-10-17,Brisket,Pepper Jack,Cheesy Garlic Bread,NA,NA
17-23,2024-10-17,"Brisket, Bacon","Alfredo Mac, Melted Cheddar",NA,"Corn, Breadcrumbs, Parmesan","Hot Honey, Garlic Parmesan, Ranch"
17-24,2024-10-17,Grilled Chicken,MIX,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
17-26,2024-10-17,Brisket,"Pepper Jack Mac, Melted Cheddar",Cheesecake,NA,"Garlic Parmesan, Ranch"
17-25,2024-10-17,Pulled Pork,MIX,NA,"Breadcrumbs, Mushrooms, Broccoli","Garlic Parmesan, Pesto"
17-27,2024-10-17,Grilled Chicken,Cheddar,NA,"Tomatoes, Mushrooms, Broccoli",Pesto
17-28,2024-10-17,Brisket,MIX,NA,"Parmesan, Onions",NA
17-29,2024-10-17,Ham,"Cheddar Mac, Melted Cheddar",NA,NA,NA
17-31,2024-10-17,Grilled Chicken,Cheddar,NA,Parmesan,Buffalo
17-32,2024-10-17,"Grilled Chicken, Bacon","Cheddar, MIX",NA,"Tomatoes, Parmesan, Bell Peppers, Breadcrumbs, Broccoli","Garlic Parmesan, BBQ, Ranch"
17-33,2024-10-17,Bacon,Cheddar,NA,"Tomatoes, Pineapple, Parmesan, Corn, Breadcrumbs",Hot Honey
17-35,2024-10-17,Brisket,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs","BBQ, Ranch"
17-36,2024-10-17,Brisket,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs, Broccoli",BBQ
17-37,2024-10-17,Brisket,Cheddar,Cheesy Garlic Bread,NA,Ranch
17-38,2024-10-17,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",Buffalo
17-39,2024-10-17,NA,MIX,NA,"Tomatoes, Parmesan, Bell Peppers, Corn, Jalapenos, Onions, Broccoli","Garlic Parmesan, Buffalo"
17-41,2024-10-17,Pulled Pork,Alfredo,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",Hot Honey
17-43,2024-10-17,"Grilled Chicken, Bacon",Alfredo,NA,"Jalapenos, Corn, Parmesan, Bell Peppers","Garlic Parmesan, Pesto"
17-45,2024-10-17,Brisket,Pepper Jack,NA,"Parmesan, Corn, Jalapenos, Onions, Breadcrumbs, Mushrooms","Garlic Parmesan, BBQ, Buffalo"
17-44,2024-10-17,Grilled Chicken,Alfredo,NA,"Parmesan, Breadcrumbs",NA
17-46,2024-10-17,Grilled Chicken,MIX,NA,"Mushrooms, Broccoli","Hot Honey, Ranch, Buffalo"
17-47,2024-10-17,NA,NA,"Cheesy Garlic Bread, Garlic Bread",NA,NA
17-49,2024-10-17,NA,Pepper Jack,NA,"Tomatoes, Parmesan, Bell Peppers, Onions, Mushrooms","Garlic Parmesan, Pesto, Ranch"
17-48,2024-10-17,Grilled Chicken,MIX,NA,NA,"Hot Honey, Ranch"
17-50,2024-10-17,Pulled Pork,MIX,Garlic Bread,"Jalapenos, Parmesan",BBQ
17-51,2024-10-17,NA,Pepper Jack,NA,"Parmesan, Bell Peppers, Jalapenos, Breadcrumbs, Onions","Garlic Parmesan, Pesto"
17-52,2024-10-17,"Ham, Brisket","Cheddar Mac, Melted Cheddar, Cheddar",NA,"Tomatoes, Parmesan, Corn, Onions, Breadcrumbs","Garlic Parmesan, Ranch"
17-53,2024-10-17,Brisket,"Melted Cheddar, MIX",Cheesy Garlic Bread,NA,NA
17-54,2024-10-17,Brisket,MIX,Garlic Bread,"Jalapenos, Parmesan",BBQ
17-56,2024-10-17,Grilled Chicken,Alfredo,NA,"Parmesan, Onions",Garlic Parmesan
17-55,2024-10-17,"Brisket, Bacon","MIX, Cheddar",Cheesy Garlic Bread,"Jalapenos, Parmesan, Breadcrumbs, Bell Peppers","Garlic Parmesan, BBQ"
17-57,2024-10-17,Pulled Pork,"Pepper Jack Mac, Alfredo Mac, Melted Parmesan",NA,Parmesan,Garlic Parmesan
17-58,2024-10-17,Grilled Chicken,MIX,Cheesy Garlic Bread,Breadcrumbs,BBQ
17-59,2024-10-17,"Bacon, Grilled Chicken","Alfredo, Cheddar",Garlic Bread,Parmesan,"BBQ, Buffalo"
17-61,2024-10-17,Pulled Pork,Melted Cheddar,NA,NA,BBQ
17-60,2024-10-17,NA,"Alfredo Mac, Melted Pepper Jack",Cheesy Garlic Bread,"Tomatoes, Parmesan, Bell Peppers, Corn, Jalapenos",Pesto
17-62,2024-10-17,Pulled Pork,Alfredo,Garlic Bread,"Breadcrumbs, Mushrooms",BBQ
17-63,2024-10-17,Grilled Chicken,Cheddar,Any Bag Of Chips,"Parmesan, Breadcrumbs",Hot Honey
17-64,2024-10-17,NA,Cheddar,NA,"Jalapenos, Breadcrumbs, Broccoli",Hot Honey
17-65,2024-10-17,NA,Alfredo,Cheesy Garlic Bread,"Tomatoes, Mushrooms, Corn, Onions",Garlic Parmesan
17-66,2024-10-17,Ham,Cheddar,NA,Onions,"BBQ, Buffalo"
17-67,2024-10-17,Grilled Chicken,Cheddar,NA,"Tomatoes, Parmesan, Bell Peppers, Jalapenos, Onions, Breadcrumbs, Broccoli",Hot Honey
17-68,2024-10-17,Pulled Pork,Cheddar,Cheesy Garlic Bread,Parmesan,Garlic Parmesan
17-69,2024-10-17,Grilled Chicken,Alfredo,NA,"Parmesan, Onions, Bell Peppers",Pesto
17-77,2024-10-17,NA,MIX,NA,"Tomatoes, Corn, Breadcrumbs, Parmesan","Hot Honey, BBQ"
17-76,2024-10-17,Brisket,MIX,NA,NA,BBQ
17-75,2024-10-17,"Brisket, Bacon",Alfredo,NA,"Parmesan, Bell Peppers, Corn, Jalapenos, Onions",BBQ
17-78,2024-10-17,"Brisket, Bacon",Alfredo,NA,"Jalapenos, Corn",Hot Honey
17-80,2024-10-17,NA,Alfredo,NA,"Tomatoes, Parmesan, Bell Peppers, Corn, Jalapenos, Breadcrumbs",Pesto
17-82,2024-10-17,"Grilled Chicken, Bacon",Cheddar,NA,"Breadcrumbs, Tomatoes, Onions, Parmesan","Ranch, Buffalo"
17-83,2024-10-17,NA,MIX,Garlic Bread,"Pineapple, Bell Peppers, Corn, Breadcrumbs, Onions","Hot Honey, Pesto"
17-84,2024-10-17,"Brisket, Grilled Chicken, Bacon",Cheddar,"Cheesy Garlic Bread, Cheetos","Parmesan, Breadcrumbs, Bell Peppers",Garlic Parmesan
17-85,2024-10-17,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan, Onions, Broccoli",NA
17-86,2024-10-17,Brisket,MIX,Garlic Bread,"Corn, Mushrooms, Parmesan",NA
17-87,2024-10-17,Grilled Chicken,Cheddar,NA,"Jalapenos, Onions","BBQ, Buffalo"
17-88,2024-10-17,Pulled Pork,MIX,Garlic Bread,"Breadcrumbs, Broccoli",NA
17-89,2024-10-17,"Pulled Pork, Bacon",Cheddar,Garlic Bread,"Breadcrumbs, Corn, Onions",BBQ
17-90,2024-10-17,NA,Cheddar,Cheesy Garlic Bread,"Mushrooms, Corn, Onions",Pesto
17-93,2024-10-17,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Breadcrumbs, Broccoli","Garlic Parmesan, Buffalo"
17-92,2024-10-17,Grilled Chicken,MIX,NA,"Breadcrumbs, Tomatoes, Mushrooms, Parmesan","Hot Honey, Pesto"
17-91,2024-10-17,NA,"Chicken Alfredo (Alfredo, Chicken, Broccoli, Pesto), Buffalo Chicken (Cheddar, Chicken, Onions, Buffalo), Garden Mac (Cheddar, Broccoli, Tomatos, Ranch)",NA,NA,NA
17-95,2024-10-17,Pulled Pork,Cheddar,NA,"Breadcrumbs, Corn, Mushrooms, Parmesan","Hot Honey, Garlic Parmesan"
17-96,2024-10-17,"Ham, Bacon",Cheddar,NA,"Parmesan, Breadcrumbs",NA
17-97,2024-10-17,NA,Cheddar,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
17-98,2024-10-17,NA,"Cheddar Mac, Pepper Jack Mac, Melted Parmesan",NA,"Parmesan, Bell Peppers, Corn, Breadcrumbs, Broccoli","Garlic Parmesan, Pesto, Buffalo"
17-101,2024-10-17,"Brisket, Bacon",Pepper Jack,Cheesy Garlic Bread,"Jalapenos, Parmesan, Breadcrumbs",Garlic Parmesan
17-99,2024-10-17,Brisket,Cheddar,NA,"Parmesan, Breadcrumbs",BBQ
17-100,2024-10-17,Brisket,Pepper Jack,NA,"Breadcrumbs, Parmesan, Onions",Buffalo
17-106,2024-10-17,Brisket,Pepper Jack,NA,"Jalapenos, Parmesan, Breadcrumbs",Ranch
17-103,2024-10-17,"Brisket, Grilled Chicken",Pepper Jack,NA,"Tomatoes, Corn, Onions",BBQ
17-105,2024-10-17,"Brisket, Grilled Chicken",Pepper Jack,NA,"Tomatoes, Pineapple, Bell Peppers, Corn, Onions, Mushrooms, Broccoli","Garlic Parmesan, Pesto, BBQ"
17-102,2024-10-17,Grilled Chicken,Pepper Jack,NA,"Parmesan, Breadcrumbs",Ranch
17-110,2024-10-17,"Grilled Chicken, Bacon",Pepper Jack,Cheesy Garlic Bread,"Bell Peppers, Jalapenos, Breadcrumbs, Onions, Mushrooms",Ranch
17-109,2024-10-17,Brisket,MIX,NA,NA,"Garlic Parmesan, Buffalo"
17-108,2024-10-17,"Brisket, Bacon",Cheddar,NA,NA,Buffalo
17-111,2024-10-17,Brisket,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan, Onions, Bell Peppers","Garlic Parmesan, BBQ"
17-112,2024-10-17,"Ham, Brisket",Cheddar,NA,"Jalapenos, Tomatoes, Onions, Parmesan","BBQ, Ranch"
17-114,2024-10-17,Ham,Cheddar,Cheesy Garlic Bread,"Corn, Parmesan",NA
17-115,2024-10-17,"Ham, Bacon",Cheddar,Cheesy Garlic Bread,"Jalapenos, Parmesan, Breadcrumbs, Broccoli",Garlic Parmesan
17-116,2024-10-17,Grilled Chicken,"Cheddar Mac, Melted Parmesan",NA,NA,Garlic Parmesan
17-117,2024-10-17,Brisket,Cheddar,Cheesy Garlic Bread,"Tomatoes, Parmesan, Bell Peppers, Breadcrumbs, Onions","Garlic Parmesan, Pesto"
17-118,2024-10-17,NA,Cheddar,Cheesy Garlic Bread,"Tomatoes, Parmesan, Bell Peppers, Corn, Onions, Breadcrumbs, Broccoli",Garlic Parmesan
17-120,2024-10-17,"Brisket, Grilled Chicken",Cheddar,NA,"Parmesan, Breadcrumbs, Broccoli","Ranch, Buffalo"
17-119,2024-10-17,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs, Bell Peppers, Broccoli","Ranch, Buffalo"
17-123,2024-10-17,Brisket,Cheddar,"Cheesy Garlic Bread, Cheesecake","Breadcrumbs, Parmesan, Mushrooms",BBQ
17-122,2024-10-17,Brisket,Cheddar,Cheesecake,Breadcrumbs,NA
17-125,2024-10-17,"Brisket, Bacon",Cheddar,Garlic Bread,"Parmesan, Breadcrumbs",Ranch
17-124,2024-10-17,NA,Cheddar,NA,"Parmesan, Breadcrumbs",NA
17-126,2024-10-17,"Bacon, Grilled Chicken",Cheddar,NA,NA,"Ranch, Buffalo"
17-127,2024-10-17,Bacon,Cheddar,Cheesy Garlic Bread,Breadcrumbs,Buffalo
17-128,2024-10-17,NA,Melted Pepper Jack,Cheesy Garlic Bread,"Tomatoes, Mushrooms, Broccoli",Pesto
17-130,2024-10-17,Bacon,Cheddar,Any Bag Of Chips,Breadcrumbs,Buffalo
17-129,2024-10-17,Brisket,Cheddar,NA,"Parmesan, Mushrooms","Ranch, Buffalo"
17-131,2024-10-17,Brisket,Cheddar,NA,Parmesan,BBQ
17-134,2024-10-17,Grilled Chicken,MIX,NA,"Parmesan, Pineapple, Jalapenos, Breadcrumbs, Onions","Garlic Parmesan, Pesto"
18-2,2024-10-18,Grilled Chicken,MIX,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
18-3,2024-10-18,Bacon,Alfredo,NA,Onions,Pesto
18-4,2024-10-18,Pulled Pork,Pepper Jack,NA,"Jalapenos, Parmesan",Pesto
18-5,2024-10-18,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Parmesan, Bell Peppers, Jalapenos, Onions, Breadcrumbs, Broccoli","Garlic Parmesan, Pesto"
18-6,2024-10-18,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Tomatoes, Mushrooms, Bell Peppers","Garlic Parmesan, Pesto"
18-7,2024-10-18,Pulled Pork,Cheddar,Garlic Bread,"Parmesan, Breadcrumbs, Broccoli","Garlic Parmesan, BBQ"
18-8,2024-10-18,Brisket,Pepper Jack,NA,"Tomatoes, Corn, Onions, Bell Peppers",NA
18-9,2024-10-18,Brisket,"Pepper Jack Mac, Melted Pepper Jack",NA,"Tomatoes, Pineapple, Parmesan, Bell Peppers, Jalapenos, Onions, Breadcrumbs, Broccoli","Hot Honey, Garlic Parmesan"
18-10,2024-10-18,Bacon,Cheddar,NA,Bell Peppers,NA
18-11,2024-10-18,Brisket,Melted Cheddar,Garlic Bread,"Jalapenos, Tomatoes",Garlic Parmesan
18-12,2024-10-18,Brisket,Cheddar,NA,"Tomatoes, Parmesan, Pineapple, Onions, Breadcrumbs, Broccoli",BBQ
18-14,2024-10-18,Brisket,Cheddar,NA,"Tomatoes, Parmesan, Breadcrumbs, Onions, Mushrooms","Pesto, Ranch"
18-15,2024-10-18,Brisket,Cheddar,Garlic Bread,"Onions, Bell Peppers",BBQ
18-16,2024-10-18,Brisket,Melted Pepper Jack,NA,"Jalapenos, Onions",Buffalo
18-17,2024-10-18,"Grilled Chicken, Bacon",Alfredo,Large Chocolate Chunk Cookie,"Parmesan, Breadcrumbs","Garlic Parmesan, Ranch"
18-18,2024-10-18,"Grilled Chicken, Bacon",Pepper Jack,NA,Bell Peppers,Ranch
18-19,2024-10-18,Bacon,Cheddar,NA,"Breadcrumbs, Mushrooms, Onions, Bell Peppers",Garlic Parmesan
18-21,2024-10-18,Bacon,Cheddar,Cheesy Garlic Bread,Mushrooms,Ranch
18-20,2024-10-18,"Pulled Pork, Grilled Chicken","Pepper Jack, MIX",NA,"Jalapenos, Corn, Breadcrumbs, Bell Peppers","Garlic Parmesan, BBQ, Buffalo"
18-22,2024-10-18,Brisket,Cheddar,NA,"Jalapenos, Parmesan, Breadcrumbs, Broccoli",Pesto
18-23,2024-10-18,Brisket,Pepper Jack,NA,"Parmesan, Breadcrumbs",Buffalo
18-24,2024-10-18,Grilled Chicken,MIX,Cheesy Garlic Bread,"Parmesan, Bell Peppers, Breadcrumbs, Onions, Mushrooms","Hot Honey, BBQ"
18-25,2024-10-18,Brisket,"Melted Pepper Jack, Cheddar",Cheesy Garlic Bread,"Parmesan, Bell Peppers, Jalapenos, Onions, Broccoli","Pesto, BBQ"
18-28,2024-10-18,NA,MIX,NA,NA,NA
18-29,2024-10-18,Bacon,Cheddar,Cheesy Garlic Bread,Breadcrumbs,NA
18-31,2024-10-18,Grilled Chicken,Cheddar,NA,NA,NA
18-33,2024-10-18,Brisket,Pepper Jack,NA,"Tomatoes, Parmesan, Corn, Onions, Breadcrumbs, Mushrooms, Broccoli","Garlic Parmesan, Pesto"
18-34,2024-10-18,NA,Cheddar,Garlic Bread,Breadcrumbs,NA
18-32,2024-10-18,NA,MIX,Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Onions, Parmesan",Garlic Parmesan
18-35,2024-10-18,Brisket,Cheddar,NA,"Parmesan, Corn, Jalapenos, Onions, Breadcrumbs, Broccoli","Ranch, Buffalo"
18-36,2024-10-18,Grilled Chicken,Melted Cheddar,Cheesy Garlic Bread,NA,Buffalo
18-37,2024-10-18,Brisket,Cheddar,Cheesy Garlic Bread,Corn,Pesto
18-39,2024-10-18,Grilled Chicken,"Pepper Jack, Cheddar","Cheesy Garlic Bread, Garlic Bread","Breadcrumbs, Onions, Bell Peppers, Broccoli",Garlic Parmesan
18-40,2024-10-18,NA,Pepper Jack,NA,"Tomatoes, Parmesan, Bell Peppers, Corn, Jalapenos, Onions, Breadcrumbs","Garlic Parmesan, Pesto"
18-41,2024-10-18,Grilled Chicken,"Cheddar Mac, Melted Cheddar, Cheddar",NA,NA,"Ranch, Buffalo"
18-43,2024-10-18,"Ham, Bacon, Grilled Chicken","Pepper Jack, Pepper Jack Mac, Melted Pepper Jack, Cheddar",Cheesy Garlic Bread,Parmesan,Buffalo
18-44,2024-10-18,Pulled Pork,MIX,NA,"Parmesan, Bell Peppers, Corn, Jalapenos, Breadcrumbs","Hot Honey, Pesto, BBQ"
18-46,2024-10-18,NA,MIX,Cheesy Garlic Bread,"Parmesan, Breadcrumbs, Onions, Mushrooms, Broccoli",Garlic Parmesan
18-45,2024-10-18,"Pulled Pork, Bacon",Cheddar,"Cheesy Garlic Bread, Large Chocolate Chunk Cookie","Onions, Bell Peppers",Garlic Parmesan
18-50,2024-10-18,Bacon,Alfredo,NA,NA,NA
18-49,2024-10-18,Brisket,Cheddar,NA,"Parmesan, Breadcrumbs",BBQ
18-48,2024-10-18,Grilled Chicken,Alfredo,NA,"Tomatoes, Parmesan, Breadcrumbs, Onions, Broccoli",Pesto
18-51,2024-10-18,NA,Cheddar,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
18-53,2024-10-18,NA,Cheddar,NA,"Tomatoes, Corn, Mushrooms, Broccoli",Garlic Parmesan
18-52,2024-10-18,Brisket,Alfredo,NA,"Tomatoes, Corn, Pineapple, Broccoli","Pesto, Ranch"
18-54,2024-10-18,NA,MIX,NA,"Parmesan, Breadcrumbs","Garlic Parmesan, BBQ"
18-57,2024-10-18,Grilled Chicken,Cheddar,NA,"Parmesan, Breadcrumbs","Ranch, Buffalo"
18-55,2024-10-18,Brisket,Cheddar,NA,"Parmesan, Breadcrumbs",BBQ
18-60,2024-10-18,Grilled Chicken,MIX,NA,"Parmesan, Bell Peppers, Corn, Jalapenos, Onions, Breadcrumbs, Mushrooms, Broccoli","Garlic Parmesan, Buffalo"
18-59,2024-10-18,NA,MIX,NA,"Breadcrumbs, Mushrooms",Hot Honey
18-58,2024-10-18,Grilled Chicken,MIX,Cheesy Garlic Bread,"Jalapenos, Corn, Parmesan","Garlic Parmesan, Pesto"
18-47,2024-10-18,Bacon,Cheddar,NA,NA,NA
18-61,2024-10-18,"Brisket, Grilled Chicken","Pepper Jack, Cheddar",NA,"Parmesan, Bell Peppers, Jalapenos, Breadcrumbs, Mushrooms","Garlic Parmesan, Buffalo"
18-62,2024-10-18,NA,MIX,NA,"Parmesan, Bell Peppers, Corn, Breadcrumbs, Broccoli","Hot Honey, Garlic Parmesan, Pesto"
18-63,2024-10-18,NA,Alfredo,NA,"Tomatoes, Parmesan, Bell Peppers, Corn, Jalapenos, Onions, Breadcrumbs, Mushrooms, Broccoli","Garlic Parmesan, Pesto"
18-66,2024-10-18,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Tomatoes, Bell Peppers, Corn, Jalapenos, Onions, Mushrooms, Broccoli","Hot Honey, Garlic Parmesan, Pesto"
18-65,2024-10-18,Brisket,MIX,NA,"Parmesan, Corn, Breadcrumbs, Mushrooms, Broccoli","Hot Honey, Pesto"
18-64,2024-10-18,NA,Cheddar,NA,"Breadcrumbs, Broccoli","Garlic Parmesan, Pesto"
18-67,2024-10-18,Brisket,MIX,NA,NA,Buffalo
18-69,2024-10-18,Grilled Chicken,MIX,NA,"Tomatoes, Jalapenos, Corn, Pineapple",Garlic Parmesan
18-71,2024-10-18,Bacon,Cheddar,NA,NA,Garlic Parmesan
18-70,2024-10-18,NA,Cheddar,Cheesy Garlic Bread,"Parmesan, Bell Peppers, Jalapenos, Onions, Breadcrumbs, Mushrooms",Garlic Parmesan
18-72,2024-10-18,Brisket,Cheddar,NA,Broccoli,Garlic Parmesan
18-73,2024-10-18,Grilled Chicken,Alfredo,Garlic Bread,"Parmesan, Mushrooms",Buffalo
18-74,2024-10-18,"Brisket, Grilled Chicken","Alfredo, Cheddar","Cheesy Garlic Bread, Cheesecake","Tomatoes, Parmesan, Bell Peppers, Jalapenos, Breadcrumbs","Pesto, Ranch"
18-76,2024-10-18,"Bacon, Grilled Chicken","Melted Pepper Jack, Cheddar","Cheesy Garlic Bread, Large Chocolate Chunk Cookie","Breadcrumbs, Parmesan, Pineapple, Broccoli",BBQ
18-77,2024-10-18,NA,Pepper Jack,Garlic Bread,"Parmesan, Breadcrumbs, Bell Peppers",Garlic Parmesan
18-78,2024-10-18,Grilled Chicken,Cheddar,Cheesy Garlic Bread,Parmesan,Garlic Parmesan
18-79,2024-10-18,NA,Melted Pepper Jack,NA,"Bell Peppers, Jalapenos, Onions, Mushrooms, Broccoli","Garlic Parmesan, Ranch"
18-81,2024-10-18,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",NA
18-82,2024-10-18,Bacon,Cheddar,Any Bag Of Chips,"Parmesan, Breadcrumbs",Garlic Parmesan
18-80,2024-10-18,"Pulled Pork, Grilled Chicken, Bacon, Brisket","Cheddar, MIX",NA,"Tomatoes, Parmesan, Breadcrumbs, Onions","Ranch, BBQ"
18-83,2024-10-18,Brisket,Pepper Jack,Garlic Bread,"Jalapenos, Parmesan",BBQ
18-84,2024-10-18,Grilled Chicken,Pepper Jack,NA,"Jalapenos, Onions, Pineapple, Mushrooms",Garlic Parmesan
18-85,2024-10-18,Brisket,Alfredo,Garlic Bread,"Tomatoes, Corn","Hot Honey, BBQ"
18-86,2024-10-18,"Ham, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Parmesan, Bell Peppers, Corn, Jalapenos, Onions, Breadcrumbs","Garlic Parmesan, Ranch, Buffalo"
18-87,2024-10-18,Grilled Chicken,Cheddar,"Garlic Bread, Large Chocolate Chunk Cookie","Parmesan, Breadcrumbs","BBQ, Ranch"
18-88,2024-10-18,Grilled Chicken,Cheddar,NA,"Parmesan, Breadcrumbs",Hot Honey
18-89,2024-10-18,Brisket,Cheddar,NA,Broccoli,Buffalo
18-90,2024-10-18,Brisket,"Alfredo Mac, Melted Cheddar",NA,"Tomatoes, Corn, Onions, Breadcrumbs",BBQ
18-91,2024-10-18,Brisket,MIX,NA,"Parmesan, Bell Peppers, Corn, Jalapenos, Onions, Mushrooms, Broccoli","Hot Honey, Garlic Parmesan"
18-93,2024-10-18,Brisket,Cheddar,NA,"Parmesan, Breadcrumbs",NA
18-95,2024-10-18,"Brisket, Bacon",Pepper Jack,Cheesy Garlic Bread,Breadcrumbs,"Hot Honey, Garlic Parmesan"
18-94,2024-10-18,Pulled Pork,Cheddar,NA,Corn,BBQ
18-97,2024-10-18,"Brisket, Bacon",Cheddar,NA,"Tomatoes, Parmesan, Breadcrumbs, Onions, Mushrooms, Broccoli",Garlic Parmesan
18-99,2024-10-18,Grilled Chicken,"Alfredo, Cheddar","Cheesy Garlic Bread, Garlic Bread","Jalapenos, Parmesan, Broccoli",Garlic Parmesan
18-100,2024-10-18,Grilled Chicken,Cheddar,Garlic Bread,"Tomatoes, Broccoli",Ranch
18-102,2024-10-18,NA,MIX,NA,NA,NA
18-104,2024-10-18,Brisket,Pepper Jack,NA,"Tomatoes, Breadcrumbs, Parmesan, Bell Peppers","Ranch, Buffalo"
18-103,2024-10-18,Brisket,Cheddar,NA,Corn,BBQ
18-106,2024-10-18,Pulled Pork,Cheddar,NA,"Parmesan, Breadcrumbs",BBQ
18-105,2024-10-18,Brisket,MIX,NA,Breadcrumbs,"Garlic Parmesan, Pesto"
18-107,2024-10-18,Grilled Chicken,Gouda,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
18-108,2024-10-18,Bacon,Cheddar,NA,NA,NA
18-109,2024-10-18,Grilled Chicken,Pepper Jack,NA,"Parmesan, Mushrooms, Bell Peppers, Broccoli",Garlic Parmesan
18-110,2024-10-18,Grilled Chicken,Alfredo,NA,"Parmesan, Bell Peppers, Jalapenos, Onions, Breadcrumbs, Mushrooms",Garlic Parmesan
18-112,2024-10-18,Brisket,Pepper Jack,Cheesy Garlic Bread,"Tomatoes, Parmesan, Bell Peppers, Onions, Breadcrumbs, Mushrooms",Hot Honey
18-113,2024-10-18,Grilled Chicken,Cheddar,Cheesy Garlic Bread,Breadcrumbs,Ranch
18-111,2024-10-18,Brisket,Pepper Jack,NA,"Breadcrumbs, Corn, Onions, Parmesan","Garlic Parmesan, Pesto, BBQ"
18-114,2024-10-18,Grilled Chicken,Cheddar,NA,"Parmesan, Breadcrumbs",Ranch
18-116,2024-10-18,"Bacon, Grilled Chicken",MIX,Garlic Bread,"Corn, Breadcrumbs",NA
18-117,2024-10-18,"Brisket, Bacon",Cheddar,Garlic Bread,"Jalapenos, Onions, Bell Peppers","Hot Honey, BBQ"
18-118,2024-10-18,Brisket,Alfredo,NA,"Mushrooms, Corn, Onions, Parmesan",Garlic Parmesan
18-121,2024-10-18,Ham,Cheddar,NA,"Corn, Parmesan, Broccoli",Ranch
