order number,date,meat,cheese,sides,toppings,sauce
21-22,2024-08-21,NA,MIX,NA,"Parmesan, Jalapenos, Breadcrumbs, Broccoli, Corn, Bell Peppers, Onions","Ranch, Garlic Parmesan, Hot Honey"
21-21,2024-08-21,NA,MIX,NA,"Breadcrumbs, Parmesan",Ranch
21-24,2024-08-21,Brisket,Cheddar,NA,NA,BBQ
21-23,2024-08-21,Grilled Chicken,Pepper Jack,NA,"Jalapenos, Broccoli",NA
21-26,2024-08-21,Brisket,Cheddar,Garlic Bread,"Breadcrumbs, Tomatoes",Ranch
21-27,2024-08-21,Grilled Chicken,Cheddar,NA,NA,Ranch
21-25,2024-08-21,"Brisket, Bacon",Cheddar,NA,"Breadcrumbs, Parmesan",BBQ
21-28,2024-08-21,Brisket,Cheddar,Garlic Bread,"Breadcrumbs, Tomatoes",BBQ
21-29,2024-08-21,"Grilled Chicken, Bacon",Pepper Jack,Cheesy Garlic Bread,"Parmesan, Mushrooms","Hot Honey, BBQ"
21-30,2024-08-21,NA,Cheddar,NA,"Breadcrumbs, Broccoli",Ranch
21-31,2024-08-21,NA,MIX,Garlic Bread,"Breadcrumbs, Broccoli, Corn, Bell Peppers, Parmesan","Garlic Parmesan, Pesto"
21-32,2024-08-21,NA,Cheddar,NA,"Breadcrumbs, Jalapenos",Garlic Parmesan
21-34,2024-08-21,"Grilled Chicken, Ham",Alfredo,Cheesy Garlic Bread,"Parmesan, Tomatoes, Mushrooms","Buffalo, Ranch, Garlic Parmesan"
21-36,2024-08-21,NA,MIX,NA,"Tomatoes, Parmesan, Jalapenos, Pineapple, Mushrooms, Breadcrumbs, Broccoli, Corn, Bell Peppers, Onions","Garlic Parmesan, Hot Honey, Pesto"
21-37,2024-08-21,Bacon,MIX,NA,"Parmesan, Breadcrumbs, Broccoli, Onions",Pesto
21-38,2024-08-21,Brisket,MIX,Cheesy Garlic Bread,"Parmesan, Jalapenos, Onions",BBQ
21-39,2024-08-21,Brisket,Cheddar,NA,"Jalapenos, Corn",BBQ
21-40,2024-08-21,"Pulled Pork, Brisket","Pepper Jack, MIX",NA,"Jalapenos, Breadcrumbs, Broccoli, Corn, Parmesan","Garlic Parmesan, Pesto"
21-41,2024-08-21,Grilled Chicken,Cheddar,NA,"Parmesan, Jalapenos, Tomatoes, Onions","Buffalo, Garlic Parmesan"
21-42,2024-08-21,NA,Cheddar,Garlic Bread,Breadcrumbs,"Buffalo, Garlic Parmesan"
21-45,2024-08-21,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Broccoli, Parmesan",Garlic Parmesan
21-44,2024-08-21,"Grilled Chicken, Bacon",Alfredo,Cheesy Garlic Bread,"Bell Peppers, Tomatoes, Broccoli, Parmesan",Garlic Parmesan
21-43,2024-08-21,Grilled Chicken,Cheddar,NA,Parmesan,Ranch
21-46,2024-08-21,"Brisket, Bacon",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",NA
21-47,2024-08-21,"Grilled Chicken, Bacon",Cheddar,Cheesy Garlic Bread,NA,Buffalo
21-49,2024-08-21,"Brisket, Ham",Alfredo,NA,"Tomatoes, Onions, Jalapenos, Bell Peppers, Mushrooms",BBQ
21-50,2024-08-21,Grilled Chicken,"Alfredo, Cheddar",NA,"Parmesan, Onions, Breadcrumbs, Broccoli, Mushrooms","Garlic Parmesan, BBQ"
21-52,2024-08-21,NA,Pepper Jack,NA,"Tomatoes, Onions",BBQ
21-53,2024-08-21,"Pulled Pork, Brisket","Alfredo, MIX",NA,"Onions, Corn, Parmesan","Ranch, BBQ"
21-54,2024-08-21,Ham,Pepper Jack,NA,"Breadcrumbs, Bell Peppers, Broccoli, Onions","Garlic Parmesan, Hot Honey"
21-56,2024-08-21,"Grilled Chicken, Pulled Pork",Alfredo,NA,"Tomatoes, Onions, Breadcrumbs, Bell Peppers, Parmesan",Garlic Parmesan
21-55,2024-08-21,Brisket,Cheddar,NA,"Broccoli, Onions",BBQ
21-57,2024-08-21,Brisket,Cheddar,Side Mac,"Breadcrumbs, Parmesan","Garlic Parmesan, Pesto"
21-58,2024-08-21,"Grilled Chicken, Brisket",Cheddar,Garlic Bread,NA,Buffalo
21-59,2024-08-21,Brisket,Cheddar,NA,Breadcrumbs,BBQ
21-60,2024-08-21,Brisket,Cheddar,NA,Corn,BBQ
21-61,2024-08-21,Ham,Alfredo,NA,"Parmesan, Breadcrumbs, Corn, Onions",Garlic Parmesan
21-63,2024-08-21,"Grilled Chicken, Brisket, Ham, Bacon","Pepper Jack, Cheddar",NA,"Tomatoes, Onions, Breadcrumbs, Corn, Parmesan","Ranch, BBQ"
21-64,2024-08-21,NA,Alfredo,NA,"Onions, Jalapenos, Breadcrumbs, Corn, Parmesan","Ranch, Garlic Parmesan, Pesto"
21-65,2024-08-21,Grilled Chicken,Pepper Jack,NA,"Breadcrumbs, Jalapenos, Tomatoes, Onions",Buffalo
21-66,2024-08-21,NA,Cheddar,NA,Parmesan,Garlic Parmesan
21-68,2024-08-21,"Brisket, Bacon",Pepper Jack,NA,Breadcrumbs,NA
21-67,2024-08-21,Brisket,Pepper Jack,NA,"Breadcrumbs, Jalapenos, Bell Peppers, Corn",Pesto
21-69,2024-08-21,Brisket,"Alfredo, Cheddar",NA,"Onions, Jalapenos, Corn, Bell Peppers, Parmesan","Hot Honey, BBQ"
21-71,2024-08-21,"Pulled Pork, Brisket",Cheddar,Garlic Bread,"Mushrooms, Breadcrumbs, Onions",BBQ
21-72,2024-08-21,Grilled Chicken,"MIX, Cheddar",Cheesy Garlic Bread,"Breadcrumbs, Parmesan","Ranch, BBQ"
21-75,2024-08-21,Bacon,Cheddar,NA,"Breadcrumbs, Parmesan",NA
21-74,2024-08-21,Grilled Chicken,MIX,NA,"Parmesan, Bell Peppers, Breadcrumbs, Onions","Garlic Parmesan, Hot Honey"
21-76,2024-08-21,Bacon,Cheddar,Cheesy Garlic Bread,Parmesan,Garlic Parmesan
21-77,2024-08-21,NA,Pepper Jack,NA,"Parmesan, Bell Peppers, Tomatoes, Onions",Buffalo
21-78,2024-08-21,"Grilled Chicken, Bacon",Cheddar,NA,"Parmesan, Breadcrumbs, Corn, Onions","Buffalo, Ranch, Hot Honey"
21-80,2024-08-21,"Ham, Bacon",Cheddar,NA,"Pineapple, Corn, Parmesan","Ranch, BBQ"
21-81,2024-08-21,NA,Alfredo,NA,Breadcrumbs,NA
21-79,2024-08-21,"Grilled Chicken, Brisket","Melted Cheddar, Cheddar","Side Mac, Garlic Bread","Corn, Parmesan",BBQ
21-82,2024-08-21,Grilled Chicken,Cheddar,NA,Mushrooms,Ranch
21-83,2024-08-21,"Grilled Chicken, Ham",Cheddar,Cheesy Garlic Bread,"Tomatoes, Onions, Parmesan, Breadcrumbs, Broccoli, Corn, Mushrooms","Buffalo, Ranch, Garlic Parmesan, Pesto"
21-84,2024-08-21,"Brisket, Bacon",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Broccoli, Parmesan","Ranch, BBQ"
21-85,2024-08-21,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Tomatoes, Parmesan, Pineapple, Broccoli, Corn, Onions",Ranch
21-86,2024-08-21,"Brisket, Bacon","Cheddar, Cheddar Mac, Melted Parmesan",Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
21-87,2024-08-21,"Grilled Chicken, Pulled Pork, Bacon","Alfredo, Cheddar","Garlic Bread, Cheesy Garlic Bread","Tomatoes, Onions, Breadcrumbs, Corn, Bell Peppers, Parmesan","Garlic Parmesan, BBQ"
21-88,2024-08-21,Grilled Chicken,MIX,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
21-91,2024-08-21,Bacon,Cheddar,NA,"Breadcrumbs, Parmesan",Buffalo
21-92,2024-08-21,Pulled Pork,Cheddar,NA,NA,Hot Honey
21-90,2024-08-21,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Bell Peppers, Tomatoes",Hot Honey
21-89,2024-08-21,Bacon,MIX,Cheesy Garlic Bread,"Tomatoes, Onions, Jalapenos, Parmesan, Breadcrumbs, Corn, Mushrooms","Garlic Parmesan, Hot Honey"
21-94,2024-08-21,Grilled Chicken,Cheddar,NA,Onions,BBQ
21-96,2024-08-21,Grilled Chicken,MIX,NA,"Mushrooms, Parmesan, Onions",Pesto
21-97,2024-08-21,"Brisket, Bacon",Cheddar,NA,Corn,NA
21-98,2024-08-21,Brisket,Cheddar,NA,Corn,BBQ
21-100,2024-08-21,Grilled Chicken,Alfredo,NA,"Breadcrumbs, Bell Peppers, Broccoli",Pesto
21-102,2024-08-21,Bacon,Alfredo,Cheesecake,Onions,"Ranch, Garlic Parmesan"
21-103,2024-08-21,Brisket,Cheddar,Garlic Bread,"Parmesan, Onions, Breadcrumbs, Corn, Bell Peppers, Mushrooms",Ranch
21-101,2024-08-21,NA,Cheddar,NA,Parmesan,Pesto
21-105,2024-08-21,Brisket,MIX,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
21-104,2024-08-21,NA,MIX,NA,"Breadcrumbs, Parmesan",Pesto
21-106,2024-08-21,"Brisket, Bacon","Pepper Jack, Cheddar",NA,"Parmesan, Breadcrumbs, Broccoli, Onions","Ranch, Garlic Parmesan"
21-112,2024-08-21,Grilled Chicken,MIX,Cheesy Garlic Bread,"Parmesan, Broccoli, Onions",Garlic Parmesan
21-111,2024-08-21,NA,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",NA
21-115,2024-08-21,NA,Alfredo,Cheesy Garlic Bread,"Tomatoes, Parmesan, Jalapenos, Breadcrumbs, Corn, Bell Peppers, Mushrooms",Pesto
21-113,2024-08-21,NA,Cheddar,NA,NA,NA
21-114,2024-08-21,"Grilled Chicken, Bacon",Cheddar,Cheesy Garlic Bread,NA,BBQ
21-116,2024-08-21,"Brisket, Bacon",Cheddar,NA,"Parmesan, Jalapenos, Breadcrumbs, Mushrooms",Hot Honey
21-118,2024-08-21,"Brisket, Bacon",MIX,NA,"Breadcrumbs, Jalapenos","Buffalo, Hot Honey"
21-117,2024-08-21,Grilled Chicken,MIX,NA,"Onions, Parmesan, Breadcrumbs, Broccoli, Mushrooms","Buffalo, Ranch"
21-119,2024-08-21,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan",BBQ
21-120,2024-08-21,"Grilled Chicken, Bacon",Cheddar,NA,Breadcrumbs,Ranch
21-121,2024-08-21,Brisket,Cheddar,NA,"Bell Peppers, Tomatoes, Broccoli",NA
21-122,2024-08-21,Grilled Chicken,MIX,NA,"Parmesan, Breadcrumbs, Mushrooms",Garlic Parmesan
21-123,2024-08-21,Brisket,Cheddar,Garlic Bread,Breadcrumbs,NA
21-124,2024-08-21,Brisket,Alfredo,NA,"Breadcrumbs, Bell Peppers, Corn, Parmesan",Pesto
21-127,2024-08-21,"Brisket, Bacon",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Broccoli, Parmesan",BBQ
21-128,2024-08-21,Brisket,Alfredo,Garlic Bread,Parmesan,BBQ
21-126,2024-08-21,Brisket,Alfredo,NA,"Parmesan, Breadcrumbs, Mushrooms",Pesto
21-131,2024-08-21,Brisket,Pepper Jack,NA,"Breadcrumbs, Parmesan","Hot Honey, BBQ"
21-132,2024-08-21,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Breadcrumbs, Parmesan","Buffalo, Ranch, Pesto"
21-133,2024-08-21,Grilled Chicken,"MIX, Cheddar","Cheesy Garlic Bread, Cheesecake","Mushrooms, Breadcrumbs, Broccoli, Corn, Parmesan","Ranch, Garlic Parmesan, BBQ, Pesto"
21-134,2024-08-21,Ham,Cheddar,NA,NA,NA
21-137,2024-08-21,Brisket,Cheddar,NA,"Corn, Onions",BBQ
21-136,2024-08-21,"Grilled Chicken, Bacon",MIX,NA,Parmesan,Buffalo
21-135,2024-08-21,"Grilled Chicken, Bacon",MIX,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Buffalo
21-141,2024-08-21,Brisket,Pepper Jack,NA,"Parmesan, Jalapenos, Bell Peppers, Onions",Pesto
21-139,2024-08-21,Brisket,Pepper Jack,NA,"Breadcrumbs, Broccoli, Parmesan","Garlic Parmesan, Hot Honey"
21-138,2024-08-21,Bacon,MIX,NA,"Breadcrumbs, Parmesan",Ranch
21-140,2024-08-21,Brisket,MIX,NA,"Tomatoes, Pineapple, Breadcrumbs, Broccoli, Corn, Bell Peppers","Hot Honey, BBQ"
21-142,2024-08-21,Grilled Chicken,MIX,NA,"Tomatoes, Onions, Jalapenos, Breadcrumbs, Corn, Mushrooms","Hot Honey, Pesto"
21-143,2024-08-21,"Grilled Chicken, Brisket",MIX,NA,"Pineapple, Mushrooms, Breadcrumbs, Corn, Parmesan","Garlic Parmesan, Pesto"
21-144,2024-08-21,"Pulled Pork, Brisket","Melted Cheddar, Pepper Jack Mac",Any Bag Of Chips,Parmesan,"Ranch, BBQ"
21-147,2024-08-21,NA,Cheddar,NA,"Parmesan, Breadcrumbs, Mushrooms",Pesto
21-146,2024-08-21,NA,MIX,NA,"Breadcrumbs, Parmesan",NA
21-148,2024-08-21,"Brisket, Bacon",Cheddar,NA,"Onions, Jalapenos, Breadcrumbs, Bell Peppers, Parmesan",Garlic Parmesan
21-149,2024-08-21,NA,Pepper Jack,NA,"Parmesan, Breadcrumbs, Onions",Buffalo
21-152,2024-08-21,"Grilled Chicken, Bacon",Cheddar,NA,"Breadcrumbs, Parmesan","Hot Honey, BBQ"
21-151,2024-08-21,Brisket,Cheddar,NA,Jalapenos,Hot Honey
21-153,2024-08-21,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Broccoli, Corn, Mushrooms",Hot Honey
21-150,2024-08-21,Grilled Chicken,Cheddar,NA,"Tomatoes, Parmesan, Jalapenos, Mushrooms, Corn, Bell Peppers, Onions",Pesto
21-154,2024-08-21,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Tomatoes, Broccoli, Parmesan",Ranch
21-156,2024-08-21,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Parmesan",Hot Honey
21-155,2024-08-21,Grilled Chicken,Cheddar,NA,"Parmesan, Bell Peppers, Broccoli, Mushrooms",Hot Honey
21-157,2024-08-21,Grilled Chicken,MIX,NA,"Breadcrumbs, Bell Peppers, Parmesan",BBQ
21-163,2024-08-21,Grilled Chicken,Pepper Jack,NA,"Breadcrumbs, Bell Peppers, Mushrooms",Buffalo
21-161,2024-08-21,Grilled Chicken,MIX,NA,Parmesan,NA
21-162,2024-08-21,Grilled Chicken,MIX,NA,"Mushrooms, Bell Peppers, Onions",Buffalo
21-164,2024-08-21,NA,Melted Parmesan,NA,NA,Garlic Parmesan
21-165,2024-08-21,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Tomatoes, Parmesan, Pineapple, Breadcrumbs, Broccoli, Corn, Bell Peppers, Mushrooms","Garlic Parmesan, Pesto"
21-167,2024-08-21,Brisket,Cheddar,NA,Corn,Buffalo
21-166,2024-08-21,Grilled Chicken,Alfredo,NA,"Onions, Breadcrumbs, Broccoli, Corn, Parmesan",Garlic Parmesan
21-169,2024-08-21,NA,Pepper Jack,NA,"Tomatoes, Onions, Broccoli, Bell Peppers, Mushrooms",NA
21-170,2024-08-21,NA,Cheddar,Cheesy Garlic Bread,"Corn, Mushrooms",Garlic Parmesan
22-2,2024-08-22,Brisket,Cheddar,Garlic Bread,"Bell Peppers, Pineapple, Parmesan","Garlic Parmesan, Hot Honey"
22-5,2024-08-22,"Brisket, Ham, Bacon",MIX,Cheesy Garlic Bread,"Parmesan, Jalapenos, Onions, Breadcrumbs, Mushrooms",Garlic Parmesan
22-6,2024-08-22,Brisket,MIX,NA,Parmesan,Garlic Parmesan
22-7,2024-08-22,Brisket,Alfredo,NA,"Parmesan, Breadcrumbs, Mushrooms",Pesto
22-8,2024-08-22,Grilled Chicken,Alfredo,Garlic Bread,"Broccoli, Parmesan",Ranch
22-10,2024-08-22,Brisket,Cheddar,Cheesy Garlic Bread,NA,Buffalo
22-9,2024-08-22,"Brisket, Bacon",MIX,Any Bag Of Chips,"Breadcrumbs, Broccoli",Garlic Parmesan
22-11,2024-08-22,Grilled Chicken,MIX,NA,"Pineapple, Mushrooms",NA
22-13,2024-08-22,Brisket,Pepper Jack,NA,"Onions, Jalapenos, Parmesan, Breadcrumbs, Corn, Bell Peppers, Mushrooms",Pesto
22-12,2024-08-22,Grilled Chicken,Alfredo,NA,"Tomatoes, Parmesan, Jalapenos, Corn, Bell Peppers, Onions",Pesto
22-14,2024-08-22,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs, Corn, Onions",Pesto
22-15,2024-08-22,Bacon,MIX,NA,Parmesan,Hot Honey
22-17,2024-08-22,"Grilled Chicken, Bacon",Cheddar,NA,"Breadcrumbs, Broccoli, Parmesan",Buffalo
22-18,2024-08-22,Bacon,Cheddar,NA,"Breadcrumbs, Jalapenos, Bell Peppers, Parmesan",NA
22-19,2024-08-22,Grilled Chicken,Cheddar,NA,NA,Ranch
22-20,2024-08-22,Ham,MIX,NA,"Tomatoes, Mushrooms, Breadcrumbs, Broccoli, Parmesan",Pesto
22-21,2024-08-22,Brisket,"Pepper Jack, Melted Cheddar",Garlic Bread,"Jalapenos, Parmesan",Garlic Parmesan
22-22,2024-08-22,Brisket,Pepper Jack,NA,"Parmesan, Jalapenos, Pineapple, Breadcrumbs, Corn, Bell Peppers, Onions",BBQ
22-23,2024-08-22,Grilled Chicken,Alfredo,NA,"Parmesan, Breadcrumbs, Broccoli, Onions",Garlic Parmesan
22-24,2024-08-22,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Mushrooms, Parmesan, Breadcrumbs, Onions","Garlic Parmesan, Pesto"
22-25,2024-08-22,"Grilled Chicken, Brisket",MIX,Cheesy Garlic Bread,"Parmesan, Jalapenos, Breadcrumbs, Broccoli, Corn, Bell Peppers, Onions","Buffalo, Ranch, Garlic Parmesan"
22-26,2024-08-22,NA,MIX,NA,"Onions, Jalapenos, Breadcrumbs, Bell Peppers, Parmesan","Garlic Parmesan, BBQ"
22-27,2024-08-22,Grilled Chicken,MIX,NA,"Onions, Jalapenos, Parmesan, Broccoli, Bell Peppers, Mushrooms","Garlic Parmesan, BBQ"
22-28,2024-08-22,Grilled Chicken,Cheddar,NA,"Mushrooms, Breadcrumbs, Broccoli, Corn, Parmesan",Ranch
22-29,2024-08-22,Brisket,Alfredo,NA,"Tomatoes, Jalapenos, Mushrooms, Broccoli, Corn, Onions",Garlic Parmesan
22-30,2024-08-22,Brisket,Cheddar,NA,Broccoli,NA
22-31,2024-08-22,Grilled Chicken,Cheddar,NA,"Tomatoes, Parmesan, Onions, Bell Peppers, Mushrooms",Garlic Parmesan
22-32,2024-08-22,Grilled Chicken,MIX,NA,"Corn, Parmesan",Buffalo
22-33,2024-08-22,Grilled Chicken,Alfredo,NA,"Parmesan, Pineapple, Breadcrumbs, Broccoli, Corn, Bell Peppers, Mushrooms",Pesto
22-34,2024-08-22,Brisket,MIX,NA,"Onions, Breadcrumbs, Broccoli, Corn, Parmesan",Garlic Parmesan
22-35,2024-08-22,Grilled Chicken,MIX,NA,"Tomatoes, Mushrooms, Broccoli, Bell Peppers, Parmesan","Garlic Parmesan, Pesto"
22-36,2024-08-22,Brisket,MIX,NA,"Tomatoes, Onions, Jalapenos, Parmesan, Breadcrumbs, Corn, Mushrooms","Buffalo, Garlic Parmesan, Hot Honey"
22-37,2024-08-22,Grilled Chicken,MIX,Cheesy Garlic Bread,"Tomatoes, Jalapenos, Breadcrumbs, Broccoli, Mushrooms",NA
22-38,2024-08-22,Brisket,"MIX, Cheddar",NA,"Parmesan, Tomatoes, Broccoli, Mushrooms","Hot Honey, BBQ"
22-40,2024-08-22,Grilled Chicken,Alfredo,NA,"Onions, Parmesan, Broccoli, Corn, Bell Peppers, Mushrooms",Pesto
22-39,2024-08-22,Brisket,MIX,NA,Parmesan,Garlic Parmesan
22-41,2024-08-22,NA,Pepper Jack,NA,"Jalapenos, Broccoli, Bell Peppers",Buffalo
22-42,2024-08-22,Pulled Pork,Cheddar,Cheesy Garlic Bread,"Mushrooms, Breadcrumbs, Onions, Parmesan",BBQ
22-43,2024-08-22,"Brisket, Bacon",Alfredo,NA,"Tomatoes, Onions, Jalapenos, Breadcrumbs, Corn, Parmesan","BBQ, Buffalo, Hot Honey, Pesto, Garlic Parmesan"
22-45,2024-08-22,Bacon,MIX,NA,"Tomatoes, Parmesan","Ranch, Garlic Parmesan"
22-48,2024-08-22,Brisket,Cheddar,NA,"Jalapenos, Broccoli, Bell Peppers, Parmesan",Hot Honey
22-46,2024-08-22,Grilled Chicken,Alfredo,NA,Parmesan,"Buffalo, Ranch"
22-49,2024-08-22,NA,Cheddar,NA,NA,NA
22-47,2024-08-22,Grilled Chicken,MIX,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Pesto
22-50,2024-08-22,NA,Pepper Jack,Cheesy Garlic Bread,Parmesan,Garlic Parmesan
22-51,2024-08-22,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Onions, Jalapenos, Breadcrumbs, Corn, Parmesan","Buffalo, Ranch"
22-52,2024-08-22,Brisket,MIX,NA,"Broccoli, Corn, Mushrooms","Ranch, Hot Honey"
22-53,2024-08-22,NA,"Cheddar Mac, Melted Cheddar",NA,"Jalapenos, Bell Peppers, Onions","Ranch, BBQ"
22-55,2024-08-22,Pulled Pork,Cheddar,NA,"Parmesan, Jalapenos, Onions, Breadcrumbs, Mushrooms","Garlic Parmesan, Pesto"
22-56,2024-08-22,"Brisket, Bacon","Melted Cheddar, Cheddar",Any Bag Of Chips,NA,Ranch
22-57,2024-08-22,Brisket,MIX,Cheesy Garlic Bread,"Parmesan, Broccoli, Corn, Onions",Garlic Parmesan
22-60,2024-08-22,Brisket,Pepper Jack,Side Mac,"Breadcrumbs, Parmesan",Garlic Parmesan
22-61,2024-08-22,"Grilled Chicken, Ham, Bacon",Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Jalapenos, Broccoli, Parmesan",Garlic Parmesan
22-62,2024-08-22,"Brisket, Bacon",Alfredo,NA,"Breadcrumbs, Jalapenos, Bell Peppers, Onions",Hot Honey
22-63,2024-08-22,"Brisket, Bacon",Alfredo,NA,"Breadcrumbs, Jalapenos, Bell Peppers, Onions",Hot Honey
22-64,2024-08-22,Pulled Pork,MIX,Garlic Bread,"Onions, Jalapenos, Parmesan, Pineapple, Corn, Mushrooms","Garlic Parmesan, BBQ"
22-65,2024-08-22,NA,Melted Pepper Jack,Any Bag Of Chips,"Parmesan, Breadcrumbs, Onions",Garlic Parmesan
22-67,2024-08-22,NA,Pepper Jack,NA,"Corn, Parmesan",Garlic Parmesan
22-66,2024-08-22,Brisket,MIX,Cheesy Garlic Bread,Corn,BBQ
22-68,2024-08-22,NA,MIX,NA,"Breadcrumbs, Bell Peppers, Corn, Onions",NA
22-69,2024-08-22,"Grilled Chicken, Bacon",MIX,NA,"Parmesan, Jalapenos, Onions, Pineapple, Mushrooms","Buffalo, Hot Honey"
22-70,2024-08-22,Grilled Chicken,Cheddar,NA,"Tomatoes, Jalapenos, Pineapple, Breadcrumbs, Broccoli, Corn, Onions","Buffalo, Ranch, Garlic Parmesan, BBQ"
22-71,2024-08-22,Grilled Chicken,Cheddar,Garlic Bread,"Breadcrumbs, Parmesan","Buffalo, Ranch"
22-73,2024-08-22,"Pulled Pork, Brisket",Cheddar,Cheesecake,"Breadcrumbs, Parmesan","Buffalo, BBQ"
22-72,2024-08-22,Brisket,Cheddar,NA,"Parmesan, Broccoli, Onions",NA
22-76,2024-08-22,Bacon,Cheddar,Side Mac,Breadcrumbs,Ranch
22-74,2024-08-22,NA,Alfredo,Garlic Bread,"Breadcrumbs, Corn, Onions",Garlic Parmesan
22-75,2024-08-22,Grilled Chicken,Cheddar,NA,Corn,NA
22-77,2024-08-22,Brisket,MIX,NA,"Broccoli, Corn, Onions",BBQ
22-80,2024-08-22,"Brisket, Bacon",Cheddar,NA,Corn,NA
22-79,2024-08-22,Brisket,Cheddar,NA,"Breadcrumbs, Corn, Parmesan",BBQ
22-81,2024-08-22,Brisket,MIX,NA,Parmesan,BBQ
22-82,2024-08-22,NA,NA,Any Bag Of Chips,NA,NA
22-84,2024-08-22,NA,Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
22-83,2024-08-22,Brisket,MIX,NA,"Breadcrumbs, Parmesan",NA
22-86,2024-08-22,NA,Pepper Jack,NA,"Bell Peppers, Tomatoes, Pineapple, Mushrooms",NA
22-87,2024-08-22,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Parmesan, Tomatoes, Corn, Mushrooms",Pesto
22-88,2024-08-22,Brisket,MIX,NA,"Breadcrumbs, Parmesan, Onions","Ranch, BBQ"
22-90,2024-08-22,"Pulled Pork, Brisket",Cheddar,NA,"Parmesan, Corn, Mushrooms","Garlic Parmesan, BBQ"
22-91,2024-08-22,NA,Pepper Jack,NA,"Bell Peppers, Tomatoes, Mushrooms",NA
22-92,2024-08-22,Brisket,MIX,NA,"Breadcrumbs, Parmesan","Garlic Parmesan, Hot Honey"
22-94,2024-08-22,Bacon,Cheddar,Cheesecake,Broccoli,Ranch
22-95,2024-08-22,Grilled Chicken,Cheddar,Garlic Bread,"Onions, Jalapenos, Breadcrumbs, Corn, Bell Peppers, Parmesan",Ranch
22-98,2024-08-22,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Parmesan, Onions, Jalapenos, Breadcrumbs, Bell Peppers, Mushrooms",Garlic Parmesan
22-96,2024-08-22,Bacon,MIX,NA,Breadcrumbs,NA
22-97,2024-08-22,Bacon,Alfredo,NA,Breadcrumbs,Garlic Parmesan
22-99,2024-08-22,"Grilled Chicken, Pulled Pork, Brisket, Ham",Cheddar,NA,"Tomatoes, Onions, Jalapenos, Pineapple, Mushrooms",Hot Honey
22-100,2024-08-22,NA,"Cheddar Mac, Melted Cheddar",NA,Parmesan,NA
22-101,2024-08-22,"Grilled Chicken, Brisket",Pepper Jack,NA,"Breadcrumbs, Broccoli, Parmesan","Ranch, BBQ"
22-93,2024-08-22,Pulled Pork,Pepper Jack,NA,"Tomatoes, Parmesan, Jalapenos, Pineapple, Mushrooms, Breadcrumbs, Broccoli, Corn, Bell Peppers, Onions",Pesto
22-103,2024-08-22,"Grilled Chicken, Bacon",Pepper Jack,NA,"Breadcrumbs, Onions","BBQ, Pesto"
22-104,2024-08-22,Grilled Chicken,Alfredo,NA,Broccoli,BBQ
22-106,2024-08-22,NA,Pepper Jack,Cheesy Garlic Bread,"Tomatoes, Parmesan, Jalapenos, Pineapple, Mushrooms, Breadcrumbs, Broccoli, Corn, Bell Peppers, Onions","Hot Honey, BBQ"
22-105,2024-08-22,Brisket,Melted Cheddar,Cheesy Garlic Bread,NA,BBQ
22-107,2024-08-22,NA,MIX,NA,"Broccoli, Parmesan",Garlic Parmesan
22-108,2024-08-22,Grilled Chicken,Cheddar,NA,Corn,Buffalo
22-109,2024-08-22,"Grilled Chicken, Brisket, Bacon",Cheddar,NA,"Breadcrumbs, Tomatoes, Broccoli, Parmesan","Buffalo, Garlic Parmesan"
22-110,2024-08-22,Pulled Pork,"Cheddar Mac, Melted Cheddar",Cheetos,NA,NA
22-111,2024-08-22,"Grilled Chicken, Ham",Cheddar,NA,"Jalapenos, Broccoli, Bell Peppers",Buffalo
22-114,2024-08-22,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Broccoli",Ranch
22-113,2024-08-22,"Brisket, Bacon",Cheddar,NA,"Breadcrumbs, Broccoli, Parmesan",BBQ
22-116,2024-08-22,Ham,Cheddar,NA,Breadcrumbs,NA
