order number,date,meat,cheese,sides,toppings,sauce
15-93,2024-09-15,Grilled Chicken,Alfredo,NA,Breadcrumbs,Buffalo
15-94,2024-09-15,Grilled Chicken,Pepper Jack,NA,"Breadcrumbs, Parmesan","Garlic Parmesan, Buffalo"
15-95,2024-09-15,NA,MIX,NA,"Mushrooms, Breadcrumbs, Parmesan","Garlic Parmesan, BBQ, Hot Honey"
15-97,2024-09-15,Bacon,Cheddar,Cheesy Garlic Bread,Mushrooms,Ranch
15-96,2024-09-15,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
15-98,2024-09-15,NA,Cheddar,Garlic Bread,Breadcrumbs,NA
15-99,2024-09-15,Pulled Pork,"Pepper Jack, Cheddar",NA,"Breadcrumbs, Parmesan","Garlic Parmesan, Pesto"
15-100,2024-09-15,Grilled Chicken,MIX,NA,Jalapenos,Pesto
15-101,2024-09-15,Brisket,Cheddar,"Doritos, Cheesecake","Mushrooms, Bell Peppers, Breadcrumbs","Buffalo, Ranch"
15-105,2024-09-15,Bacon,Cheddar,Side Mac,"Broccoli, Breadcrumbs, Parmesan","Buffalo, Ranch"
15-103,2024-09-15,Brisket,MIX,NA,"Parmesan, Breadcrumbs, Onions","Garlic Parmesan, Pesto, Ranch"
15-102,2024-09-15,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan","BBQ, Ranch"
15-104,2024-09-15,Grilled Chicken,Alfredo,NA,"Broccoli, Parmesan",Garlic Parmesan
15-107,2024-09-15,"Bacon, Brisket","MIX, Cheddar",Cheesy Garlic Bread,"Parmesan, Bell Peppers, Breadcrumbs, Onions",Garlic Parmesan
15-108,2024-09-15,Brisket,MIX,NA,Parmesan,Hot Honey
15-110,2024-09-15,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Corn, Parmesan",Ranch
15-109,2024-09-15,Grilled Chicken,MIX,NA,"Mushrooms, Breadcrumbs, Parmesan",NA
15-111,2024-09-15,Brisket,Pepper Jack,"Cheesy Garlic Bread, Garlic Bread","Tomatoes, Breadcrumbs, Corn, Jalapenos",BBQ
15-113,2024-09-15,Ham,Pepper Jack,Cheesy Garlic Bread,"Mushrooms, Bell Peppers, Parmesan",Buffalo
15-112,2024-09-15,Bacon,Cheddar,Garlic Bread,"Breadcrumbs, Parmesan",Ranch
15-114,2024-09-15,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
15-115,2024-09-15,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Broccoli, Corn, Parmesan, Breadcrumbs, Mushrooms","Garlic Parmesan, Pesto"
15-116,2024-09-15,Brisket,Cheddar,Cheesy Garlic Bread,"Broccoli, Onions, Parmesan, Breadcrumbs, Bell Peppers, Tomatoes, Jalapenos",Buffalo
15-117,2024-09-15,"Bacon, Brisket",Cheddar,NA,"Breadcrumbs, Corn, Onions","Garlic Parmesan, Ranch"
15-119,2024-09-15,Grilled Chicken,Pepper Jack,NA,"Mushrooms, Broccoli, Jalapenos",BBQ
15-118,2024-09-15,NA,Cheddar,Cheesy Garlic Bread,"Mushrooms, Parmesan, Corn, Onions",Pesto
15-120,2024-09-15,"Bacon, Grilled Chicken","Alfredo, Melted Cheddar, Cheddar, Cheddar Mac","Cheesy Garlic Bread, Garlic Bread","Jalapenos, Parmesan, Breadcrumbs, Onions","BBQ, Buffalo"
15-125,2024-09-15,"Brisket, Grilled Chicken",Cheddar,Cheesecake,"Breadcrumbs, Corn, Jalapenos","Hot Honey, Ranch"
15-124,2024-09-15,Brisket,Cheddar,Garlic Bread,NA,"Buffalo, Ranch"
15-121,2024-09-15,Brisket,Cheddar,"Cheesy Garlic Bread, Garlic Bread","Broccoli, Corn, Parmesan, Breadcrumbs, Mushrooms, Bell Peppers, Jalapenos","Garlic Parmesan, BBQ, Hot Honey, Ranch"
15-122,2024-09-15,Brisket,Cheddar,NA,"Pineapple, Broccoli, Parmesan",Ranch
15-123,2024-09-15,Brisket,Cheddar,Cheesy Garlic Bread,"Parmesan, Tomatoes, Breadcrumbs, Onions",NA
15-130,2024-09-15,"Bacon, Brisket, Grilled Chicken","Pepper Jack, Cheddar",Cheesy Garlic Bread,"Broccoli, Breadcrumbs, Parmesan",BBQ
15-126,2024-09-15,Brisket,Cheddar,NA,"Mushrooms, Breadcrumbs, Parmesan",Buffalo
15-127,2024-09-15,Grilled Chicken,Cheddar,NA,"Parmesan, Tomatoes, Corn, Onions",Pesto
15-129,2024-09-15,NA,MIX,NA,"Mushrooms, Broccoli, Tomatoes, Bell Peppers",BBQ
15-128,2024-09-15,"Bacon, Brisket",Cheddar,NA,"Tomatoes, Breadcrumbs, Corn, Parmesan",NA
15-132,2024-09-15,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Parmesan, Broccoli, Breadcrumbs, Onions","Buffalo, Ranch"
15-131,2024-09-15,NA,Cheddar,Large Chocolate Chunk Cookie,"Breadcrumbs, Parmesan",NA
15-133,2024-09-15,"Bacon, Grilled Chicken",Pepper Jack,Doritos,Parmesan,Buffalo
15-134,2024-09-15,NA,"Melted Cheddar, Cheddar","Cheesy Garlic Bread, Cheesecake","Breadcrumbs, Parmesan",NA
15-138,2024-09-15,"Pulled Pork, Brisket",Cheddar,NA,"Broccoli, Pineapple, Corn, Parmesan, Mushrooms, Tomatoes",BBQ
15-135,2024-09-15,"Bacon, Brisket",Cheddar,NA,Breadcrumbs,NA
15-137,2024-09-15,Grilled Chicken,MIX,NA,"Mushrooms, Tomatoes, Corn, Onions",Garlic Parmesan
15-136,2024-09-15,Grilled Chicken,Cheddar,Cheesy Garlic Bread,Parmesan,Garlic Parmesan
15-139,2024-09-15,Pulled Pork,Pepper Jack,NA,"Onions, Parmesan, Breadcrumbs, Mushrooms, Jalapenos","Garlic Parmesan, BBQ"
15-142,2024-09-15,"Bacon, Pulled Pork, Brisket",Cheddar,NA,Parmesan,NA
15-140,2024-09-15,Brisket,MIX,NA,"Broccoli, Breadcrumbs, Onions","Garlic Parmesan, Buffalo"
15-141,2024-09-15,Brisket,MIX,NA,"Broccoli, Pineapple, Corn, Parmesan, Breadcrumbs, Mushrooms, Bell Peppers",Hot Honey
15-143,2024-09-15,Brisket,"Pepper Jack, Cheddar",NA,"Onions, Corn, Parmesan, Mushrooms, Bell Peppers, Jalapenos","Garlic Parmesan, BBQ"
15-144,2024-09-15,Brisket,MIX,NA,"Mushrooms, Parmesan, Jalapenos","Hot Honey, Buffalo, Ranch"
15-146,2024-09-15,NA,Pepper Jack,"Side Mac, Cheesecake","Parmesan, Breadcrumbs, Jalapenos",NA
15-147,2024-09-15,"Bacon, Brisket",Cheddar,"Cheesy Garlic Bread, Cheesecake","Onions, Parmesan, Breadcrumbs, Mushrooms, Tomatoes","Garlic Parmesan, BBQ, Hot Honey"
15-148,2024-09-15,Pulled Pork,Cheddar,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
15-149,2024-09-15,NA,Cheddar,Cheesy Garlic Bread,"Onions, Corn, Parmesan, Breadcrumbs, Mushrooms, Jalapenos",Buffalo
15-150,2024-09-15,NA,Cheddar,Cheesy Garlic Bread,"Broccoli, Onions, Corn, Parmesan, Breadcrumbs, Mushrooms, Jalapenos",Buffalo
15-151,2024-09-15,Grilled Chicken,Cheddar,Garlic Bread,Mushrooms,NA
15-152,2024-09-15,NA,Cheddar,NA,"Breadcrumbs, Parmesan","Buffalo, Ranch"
15-154,2024-09-15,Pulled Pork,Cheddar,NA,"Breadcrumbs, Onions",Garlic Parmesan
15-153,2024-09-15,Grilled Chicken,Cheddar,NA,"Jalapenos, Breadcrumbs, Onions",Buffalo
15-155,2024-09-15,Brisket,Cheddar,Garlic Bread,NA,NA
16-2,2024-09-16,"Bacon, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Broccoli, Breadcrumbs, Bell Peppers","Garlic Parmesan, BBQ"
16-4,2024-09-16,Pulled Pork,Alfredo,NA,"Mushrooms, Bell Peppers, Onions",Pesto
16-5,2024-09-16,Bacon,MIX,NA,"Parmesan, Broccoli, Breadcrumbs, Onions",Ranch
16-3,2024-09-16,"Bacon, Grilled Chicken",MIX,Any Bag Of Chips,"Parmesan, Jalapenos",Buffalo
16-7,2024-09-16,Brisket,Pepper Jack,NA,"Onions, Corn, Bell Peppers, Parmesan, Breadcrumbs, Mushrooms, Tomatoes, Jalapenos",Hot Honey
16-8,2024-09-16,"Bacon, Brisket, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Broccoli, Onions, Corn, Parmesan, Breadcrumbs, Mushrooms, Tomatoes, Jalapenos","Garlic Parmesan, BBQ"
16-6,2024-09-16,Brisket,Pepper Jack,NA,"Onions, Corn, Bell Peppers, Parmesan, Breadcrumbs, Tomatoes, Jalapenos",BBQ
16-11,2024-09-16,Brisket,Cheddar,NA,"Broccoli, Onions, Corn, Parmesan, Mushrooms, Bell Peppers",NA
16-10,2024-09-16,Grilled Chicken,Alfredo,NA,"Onions, Pineapple, Corn, Bell Peppers, Parmesan, Tomatoes, Jalapenos",Pesto
16-9,2024-09-16,"Ham, Grilled Chicken",MIX,NA,"Broccoli, Corn, Parmesan","Buffalo, Ranch"
16-14,2024-09-16,Grilled Chicken,Pepper Jack,NA,"Onions, Parmesan, Breadcrumbs, Mushrooms, Bell Peppers, Jalapenos",Hot Honey
16-12,2024-09-16,Grilled Chicken,Alfredo,NA,"Mushrooms, Broccoli, Parmesan","Garlic Parmesan, Pesto"
16-13,2024-09-16,Brisket,MIX,"Cheesy Garlic Bread, Cheesecake","Parmesan, Breadcrumbs, Jalapenos","Garlic Parmesan, Hot Honey"
16-15,2024-09-16,Grilled Chicken,MIX,Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
16-16,2024-09-16,Ham,Cheddar,NA,"Parmesan, Broccoli, Breadcrumbs, Bell Peppers","Garlic Parmesan, BBQ"
16-17,2024-09-16,Grilled Chicken,MIX,Any Bag Of Chips,"Breadcrumbs, Parmesan",Garlic Parmesan
16-18,2024-09-16,Brisket,MIX,NA,"Parmesan, Broccoli, Breadcrumbs, Bell Peppers",Pesto
16-20,2024-09-16,Grilled Chicken,Cheddar,Garlic Bread,"Broccoli, Onions, Parmesan, Breadcrumbs, Jalapenos",Garlic Parmesan
16-19,2024-09-16,Pulled Pork,Cheddar,NA,"Onions, Corn, Bell Peppers, Parmesan, Breadcrumbs, Mushrooms, Tomatoes","Pesto, Ranch"
16-21,2024-09-16,Pulled Pork,Pepper Jack,NA,"Parmesan, Bell Peppers, Breadcrumbs, Onions",Hot Honey
16-24,2024-09-16,NA,Cheddar,NA,"Broccoli, Onions, Corn, Parmesan, Jalapenos","Garlic Parmesan, Ranch"
16-22,2024-09-16,Brisket,MIX,NA,"Broccoli, Onions, Corn, Breadcrumbs, Mushrooms","Garlic Parmesan, Hot Honey, Pesto"
16-23,2024-09-16,Brisket,MIX,Cheesy Garlic Bread,Mushrooms,Garlic Parmesan
16-26,2024-09-16,"Brisket, Grilled Chicken",Cheddar,NA,NA,BBQ
16-28,2024-09-16,Grilled Chicken,MIX,NA,"Mushrooms, Parmesan, Jalapenos","Buffalo, Ranch"
16-29,2024-09-16,Brisket,MIX,NA,Corn,BBQ
16-27,2024-09-16,Grilled Chicken,MIX,Cheesy Garlic Bread,"Onions, Corn, Bell Peppers, Parmesan, Breadcrumbs, Mushrooms, Tomatoes","Garlic Parmesan, Hot Honey"
16-32,2024-09-16,Grilled Chicken,Cheddar,Side Mac,"Broccoli, Tomatoes",NA
16-31,2024-09-16,Ham,"Cheddar Mac, Melted Parmesan",Cheesecake,NA,NA
16-30,2024-09-16,NA,MIX,NA,"Jalapenos, Corn, Onions",Ranch
16-34,2024-09-16,Grilled Chicken,Alfredo,NA,"Mushrooms, Broccoli",BBQ
16-35,2024-09-16,Bacon,Cheddar,NA,"Parmesan, Bell Peppers, Corn, Onions",Garlic Parmesan
16-36,2024-09-16,Brisket,Cheddar,Cheesy Garlic Bread,"Onions, Corn, Bell Peppers, Breadcrumbs, Tomatoes",BBQ
16-37,2024-09-16,Bacon,Cheddar,Garlic Bread,"Breadcrumbs, Parmesan",BBQ
16-38,2024-09-16,"Bacon, Ham, Grilled Chicken",Alfredo,Cheesy Garlic Bread,"Parmesan, Broccoli, Breadcrumbs, Jalapenos",Garlic Parmesan
16-39,2024-09-16,Brisket,Pepper Jack,Cheesy Garlic Bread,"Breadcrumbs, Broccoli, Bell Peppers, Onions","Hot Honey, Ranch"
16-40,2024-09-16,NA,"Melted Parmesan, Alfredo Mac",NA,NA,NA
16-41,2024-09-16,Bacon,MIX,NA,"Mushrooms, Tomatoes, Bell Peppers, Onions","Buffalo, Ranch"
16-42,2024-09-16,"Ham, Grilled Chicken",MIX,Cheesy Garlic Bread,"Broccoli, Pineapple, Corn, Parmesan, Mushrooms, Tomatoes",NA
16-43,2024-09-16,Grilled Chicken,MIX,Cheesy Garlic Bread,"Broccoli, Onions, Corn, Bell Peppers, Parmesan, Mushrooms, Tomatoes, Jalapenos","Garlic Parmesan, Pesto"
16-45,2024-09-16,NA,MIX,NA,"Mushrooms, Broccoli, Breadcrumbs, Onions",Pesto
16-44,2024-09-16,Bacon,MIX,Cheesy Garlic Bread,"Jalapenos, Parmesan, Breadcrumbs, Onions","Garlic Parmesan, Buffalo, Pesto"
16-47,2024-09-16,"Pulled Pork, Brisket","Pepper Jack, Cheddar",NA,Breadcrumbs,BBQ
16-48,2024-09-16,Grilled Chicken,Pepper Jack,NA,"Onions, Bell Peppers, Breadcrumbs, Tomatoes, Jalapenos",Buffalo
16-49,2024-09-16,NA,Cheddar,NA,"Breadcrumbs, Parmesan",NA
16-52,2024-09-16,Brisket,Cheddar,NA,"Broccoli, Onions, Breadcrumbs, Mushrooms, Bell Peppers, Tomatoes, Jalapenos",Ranch
16-50,2024-09-16,NA,MIX,NA,"Broccoli, Onions, Parmesan, Breadcrumbs, Mushrooms, Bell Peppers, Jalapenos",Ranch
16-53,2024-09-16,NA,MIX,NA,"Mushrooms, Parmesan, Breadcrumbs, Onions","Garlic Parmesan, Buffalo, Ranch"
16-54,2024-09-16,Brisket,Pepper Jack,NA,"Mushrooms, Bell Peppers, Breadcrumbs, Onions",BBQ
16-58,2024-09-16,"Bacon, Brisket","Cheddar Mac, Melted Cheddar, Cheddar",Garlic Bread,"Breadcrumbs, Parmesan",NA
16-55,2024-09-16,"Bacon, Grilled Chicken",Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Parmesan","Garlic Parmesan, Ranch"
16-57,2024-09-16,Brisket,MIX,NA,"Pineapple, Corn, Parmesan, Mushrooms, Jalapenos","Garlic Parmesan, BBQ"
16-56,2024-09-16,Pulled Pork,MIX,NA,"Onions, Corn, Parmesan, Breadcrumbs, Jalapenos",BBQ
16-59,2024-09-16,Grilled Chicken,Cheddar,NA,"Onions, Corn, Bell Peppers, Parmesan, Breadcrumbs, Mushrooms, Tomatoes",BBQ
16-60,2024-09-16,Grilled Chicken,MIX,NA,"Onions, Pineapple, Corn, Parmesan, Breadcrumbs, Bell Peppers, Jalapenos","Garlic Parmesan, Buffalo, Pesto, Ranch"
16-61,2024-09-16,NA,Pepper Jack,NA,"Onions, Pineapple, Parmesan, Breadcrumbs, Bell Peppers, Jalapenos",Pesto
16-62,2024-09-16,Grilled Chicken,Pepper Jack,NA,"Broccoli, Onions, Pineapple, Corn, Bell Peppers, Parmesan, Mushrooms, Tomatoes, Jalapenos","Garlic Parmesan, Hot Honey"
16-64,2024-09-16,NA,NA,Cheesecake,NA,NA
16-65,2024-09-16,Pulled Pork,"Cheddar Mac, Melted Cheddar",Side Mac,"Mushrooms, Breadcrumbs, Parmesan",Ranch
16-68,2024-09-16,"Pulled Pork, Brisket",Alfredo,NA,"Breadcrumbs, Parmesan","Garlic Parmesan, BBQ"
16-66,2024-09-16,Bacon,Cheddar,NA,"Parmesan, Broccoli, Breadcrumbs, Bell Peppers",Garlic Parmesan
16-71,2024-09-16,Brisket,Cheddar,NA,NA,NA
16-67,2024-09-16,Brisket,Cheddar,NA,Breadcrumbs,"BBQ, Ranch"
16-69,2024-09-16,NA,Pepper Jack,NA,"Tomatoes, Breadcrumbs, Corn, Parmesan",Pesto
16-73,2024-09-16,Brisket,Pepper Jack,Cheesecake,"Tomatoes, Bell Peppers, Onions","Hot Honey, Pesto"
16-72,2024-09-16,Grilled Chicken,Pepper Jack,NA,"Broccoli, Pineapple, Corn, Parmesan, Jalapenos","Hot Honey, Pesto"
16-70,2024-09-16,Grilled Chicken,Alfredo,Garlic Bread,"Mushrooms, Breadcrumbs",Garlic Parmesan
16-76,2024-09-16,NA,Cheddar,NA,"Parmesan, Onions",Buffalo
16-75,2024-09-16,Grilled Chicken,"Alfredo, Pepper Jack",NA,"Onions, Parmesan, Breadcrumbs, Mushrooms, Bell Peppers","Garlic Parmesan, Buffalo"
16-77,2024-09-16,Brisket,MIX,NA,"Breadcrumbs, Parmesan",BBQ
16-78,2024-09-16,Brisket,MIX,NA,"Breadcrumbs, Parmesan","BBQ, Buffalo"
16-79,2024-09-16,Brisket,MIX,NA,"Breadcrumbs, Parmesan",BBQ
16-81,2024-09-16,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Mushrooms, Breadcrumbs, Parmesan",Ranch
16-80,2024-09-16,NA,Alfredo,Any Bag Of Chips,Breadcrumbs,"Buffalo, Ranch"
16-84,2024-09-16,NA,NA,Cheesy Garlic Bread,NA,NA
16-86,2024-09-16,Ham,Cheddar,NA,Parmesan,Garlic Parmesan
16-87,2024-09-16,Brisket,Cheddar,NA,Breadcrumbs,BBQ
16-88,2024-09-16,NA,MIX,NA,"Onions, Breadcrumbs, Mushrooms, Tomatoes, Jalapenos",Garlic Parmesan
16-89,2024-09-16,Grilled Chicken,Alfredo,NA,"Parmesan, Broccoli, Bell Peppers",Buffalo
16-90,2024-09-16,NA,Alfredo,NA,"Broccoli, Onions, Pineapple, Corn, Parmesan, Breadcrumbs, Mushrooms, Bell Peppers, Jalapenos","Garlic Parmesan, Pesto"
16-91,2024-09-16,Grilled Chicken,Cheddar,NA,"Mushrooms, Parmesan, Onions",BBQ
16-92,2024-09-16,NA,Alfredo,NA,"Corn, Bell Peppers, Parmesan, Breadcrumbs, Mushrooms, Tomatoes, Jalapenos",Pesto
16-94,2024-09-16,Grilled Chicken,Alfredo,Garlic Bread,"Mushrooms, Broccoli",Pesto
16-95,2024-09-16,"Bacon, Brisket",Cheddar,NA,"Breadcrumbs, Parmesan",BBQ
16-96,2024-09-16,"Bacon, Grilled Chicken",Cheddar,NA,"Mushrooms, Pineapple, Corn, Onions","Garlic Parmesan, Pesto"
16-97,2024-09-16,Grilled Chicken,Cheddar,Cheesy Garlic Bread,Parmesan,Buffalo
16-98,2024-09-16,Grilled Chicken,MIX,Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
16-99,2024-09-16,"Bacon, Grilled Chicken",Cheddar,NA,"Breadcrumbs, Parmesan",Buffalo
16-101,2024-09-16,Grilled Chicken,Alfredo,NA,"Parmesan, Bell Peppers, Breadcrumbs, Onions",Pesto
16-100,2024-09-16,Grilled Chicken,Pepper Jack,NA,"Mushrooms, Breadcrumbs, Corn, Parmesan",Garlic Parmesan
16-102,2024-09-16,Brisket,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",NA
16-103,2024-09-16,Brisket,Pepper Jack,NA,"Corn, Parmesan, Bell Peppers, Breadcrumbs, Mushrooms, Tomatoes","Garlic Parmesan, Hot Honey, Pesto"
16-104,2024-09-16,NA,Pepper Jack,NA,"Onions, Pineapple, Corn, Parmesan, Breadcrumbs, Mushrooms, Bell Peppers, Jalapenos","Pesto, Buffalo, Garlic Parmesan, BBQ, Ranch"
16-105,2024-09-16,NA,Pepper Jack,NA,"Broccoli, Onions, Corn, Bell Peppers, Breadcrumbs, Mushrooms, Tomatoes, Jalapenos",Pesto
16-106,2024-09-16,NA,MIX,NA,"Broccoli, Onions, Corn, Parmesan, Mushrooms, Bell Peppers",Ranch
16-108,2024-09-16,NA,MIX,Cheesy Garlic Bread,"Broccoli, Corn, Parmesan, Breadcrumbs, Jalapenos","Pesto, Ranch"
16-109,2024-09-16,"Bacon, Pulled Pork, Brisket, Grilled Chicken",MIX,NA,"Broccoli, Onions, Corn, Bell Peppers, Parmesan, Breadcrumbs, Mushrooms, Tomatoes, Jalapenos","BBQ, Hot Honey"
16-110,2024-09-16,Bacon,Melted Cheddar,NA,NA,Garlic Parmesan
16-112,2024-09-16,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Jalapenos",Buffalo
16-113,2024-09-16,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,NA,"Buffalo, Ranch"
16-114,2024-09-16,Grilled Chicken,Pepper Jack,Garlic Bread,Corn,"Buffalo, Ranch"
16-115,2024-09-16,Bacon,MIX,NA,"Pineapple, Breadcrumbs, Parmesan","Garlic Parmesan, BBQ"
16-116,2024-09-16,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Parmesan",Buffalo
16-117,2024-09-16,NA,Cheddar,NA,"Tomatoes, Bell Peppers",Garlic Parmesan
16-118,2024-09-16,"Bacon, Grilled Chicken",MIX,Cheesecake,"Bell Peppers, Onions","BBQ, Ranch"
16-120,2024-09-16,Grilled Chicken,MIX,NA,"Broccoli, Pineapple, Corn, Parmesan, Breadcrumbs, Mushrooms","Garlic Parmesan, Buffalo, Ranch"
16-121,2024-09-16,Brisket,MIX,NA,"Broccoli, Onions, Pineapple, Corn, Bell Peppers, Parmesan, Breadcrumbs, Mushrooms, Tomatoes, Jalapenos","Garlic Parmesan, Hot Honey"
16-123,2024-09-16,Bacon,Cheddar,Lays Barbecue,Parmesan,Garlic Parmesan
16-122,2024-09-16,Brisket,Cheddar,Cheesy Garlic Bread,"Mushrooms, Breadcrumbs, Parmesan",BBQ
16-124,2024-09-16,Bacon,Cheddar,NA,"Parmesan, Onions",BBQ
16-126,2024-09-16,NA,Cheddar,"Cheesy Garlic Bread, Garlic Bread","Breadcrumbs, Broccoli, Tomatoes, Parmesan","Garlic Parmesan, Hot Honey"
16-125,2024-09-16,Grilled Chicken,MIX,NA,"Mushrooms, Breadcrumbs","BBQ, Ranch"
16-127,2024-09-16,Brisket,Melted Cheddar,NA,"Mushrooms, Corn",Hot Honey
16-128,2024-09-16,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Broccoli, Onions, Pineapple, Corn, Parmesan, Mushrooms, Bell Peppers, Tomatoes","Garlic Parmesan, Hot Honey, Pesto"
16-130,2024-09-16,NA,MIX,Garlic Bread,"Broccoli, Breadcrumbs, Corn, Parmesan",Garlic Parmesan
16-131,2024-09-16,Brisket,MIX,NA,"Parmesan, Bell Peppers, Onions","BBQ, Ranch"
16-132,2024-09-16,"Bacon, Brisket",Cheddar,Cheesy Garlic Bread,"Jalapenos, Bell Peppers, Breadcrumbs, Onions","Hot Honey, Ranch"
16-133,2024-09-16,Brisket,MIX,Cheesy Garlic Bread,"Jalapenos, Bell Peppers, Parmesan, Onions","BBQ, Ranch"
16-137,2024-09-16,"Bacon, Brisket",Cheddar,NA,Breadcrumbs,Garlic Parmesan
16-135,2024-09-16,"Bacon, Ham, Brisket","Alfredo, Pepper Jack, Cheddar",Garlic Bread,"Pineapple, Broccoli, Jalapenos",Pesto
16-138,2024-09-16,"Bacon, Brisket",Cheddar,NA,Breadcrumbs,Garlic Parmesan
16-140,2024-09-16,NA,Pepper Jack,NA,"Breadcrumbs, Broccoli, Tomatoes, Bell Peppers",NA
16-141,2024-09-16,Bacon,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Ranch
16-142,2024-09-16,Brisket,Cheddar,NA,"Broccoli, Breadcrumbs, Parmesan","BBQ, Ranch"
16-144,2024-09-16,Brisket,Cheddar,"Cheesy Garlic Bread, Cheesecake","Parmesan, Bell Peppers, Breadcrumbs, Jalapenos","BBQ, Hot Honey"
16-146,2024-09-16,NA,Pepper Jack,NA,"Breadcrumbs, Parmesan",Pesto
16-143,2024-09-16,"Brisket, Grilled Chicken","Pepper Jack, Cheddar",NA,"Broccoli, Parmesan, Breadcrumbs, Tomatoes, Jalapenos","Buffalo, Ranch"
16-145,2024-09-16,"Bacon, Grilled Chicken",Alfredo,Garlic Bread,Broccoli,NA
16-147,2024-09-16,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Tomatoes, Onions, Parmesan",Buffalo
16-149,2024-09-16,"Bacon, Grilled Chicken","Alfredo, Cheddar",Cheesy Garlic Bread,"Parmesan, Breadcrumbs, Jalapenos",Ranch
16-150,2024-09-16,Pulled Pork,MIX,Cheesy Garlic Bread,"Tomatoes, Bell Peppers, Onions","Buffalo, Ranch"
16-153,2024-09-16,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Parmesan, Breadcrumbs, Corn, Onions","Buffalo, Pesto"
16-151,2024-09-16,Bacon,Cheddar,Cheesy Garlic Bread,"Mushrooms, Breadcrumbs, Jalapenos",Buffalo
16-152,2024-09-16,Grilled Chicken,Cheddar,Large Chocolate Chunk Cookie,"Mushrooms, Parmesan, Jalapenos",Garlic Parmesan
16-154,2024-09-16,NA,Cheddar,Cheesy Garlic Bread,"Mushrooms, Pineapple, Corn, Parmesan",BBQ
16-156,2024-09-16,NA,Cheddar,Cheesy Garlic Bread,"Mushrooms, Pineapple, Corn",BBQ
16-155,2024-09-16,Grilled Chicken,"Pepper Jack Mac, Melted Pepper Jack",NA,"Mushrooms, Parmesan, Breadcrumbs, Jalapenos","Garlic Parmesan, Pesto"
16-157,2024-09-16,NA,Cheddar,NA,Pineapple,NA
16-158,2024-09-16,Grilled Chicken,"Pepper Jack Mac, Melted Pepper Jack",NA,"Mushrooms, Jalapenos","Garlic Parmesan, Pesto"
16-159,2024-09-16,"Brisket, Grilled Chicken","MIX, Cheddar",NA,"Onions, Parmesan, Breadcrumbs, Bell Peppers, Jalapenos","Garlic Parmesan, BBQ, Ranch, Buffalo"
16-161,2024-09-16,Bacon,"Cheddar Mac, Melted Cheddar",NA,"Breadcrumbs, Parmesan",NA
16-162,2024-09-16,NA,MIX,NA,NA,NA
16-164,2024-09-16,Bacon,Cheddar,Garlic Bread,NA,Buffalo
16-165,2024-09-16,Grilled Chicken,Cheddar,NA,"Parmesan, Jalapenos",Buffalo
16-168,2024-09-16,Bacon,Pepper Jack,NA,"Onions, Pineapple, Corn, Parmesan, Breadcrumbs, Jalapenos",Garlic Parmesan
16-166,2024-09-16,Brisket,Pepper Jack,NA,"Broccoli, Onions, Pineapple, Corn, Bell Peppers, Parmesan, Breadcrumbs, Tomatoes, Jalapenos","Garlic Parmesan, Hot Honey"
16-167,2024-09-16,Grilled Chicken,MIX,NA,"Onions, Corn, Bell Peppers, Parmesan, Mushrooms, Tomatoes, Jalapenos",Garlic Parmesan
16-6001,2024-09-16,Brisket,Pepper Jack,NA,"Corn, Parmesan, Breadcrumbs, Mushrooms, Tomatoes",Buffalo
16-169,2024-09-16,"Ham, Brisket",Cheddar,Cheesy Garlic Bread,NA,Garlic Parmesan
16-170,2024-09-16,NA,NA,Cheesecake,NA,NA
16-175,2024-09-16,Brisket,Cheddar,Cheesy Garlic Bread,"Parmesan, Onions, Jalapenos","BBQ, Hot Honey"
16-176,2024-09-16,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan","Garlic Parmesan, Ranch"
16-174,2024-09-16,"Bacon, Grilled Chicken",Alfredo,Garlic Bread,"Parmesan, Bell Peppers, Breadcrumbs, Jalapenos","Garlic Parmesan, Buffalo"
16-177,2024-09-16,NA,Cheddar,NA,"Breadcrumbs, Parmesan","Buffalo, Ranch"
