order number,date,meat,cheese,sides,toppings,sauce
21-96,2024-06-21,Brisket,Cheddar,NA,"Breadcrumbs, Bell Peppers, Jalapenos, Broccoli, Pineapple, Corn, Parmesan",Garlic Parmesan
21-97,2024-06-21,NA,Melted Cheddar,NA,"Corn, Onions, Broccoli",Garlic Parmesan
22-3,2024-06-22,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Tomatoes, Parmesan, Bell Peppers","Ranch, Pesto"
22-4,2024-06-22,"Ham, Bacon, Grilled Chicken",Alfredo,Cheesy Garlic Bread,"Jalapenos, Breadcrumbs, Broccoli",Garlic Parmesan
22-5,2024-06-22,"Bacon, Grilled Chicken",Alfredo,NA,"Breadcrumbs, Tomatoes, Parmesan, Broccoli","Pesto, Garlic Parmesan"
22-6,2024-06-22,"Bacon, Grilled Chicken",Cheddar,Any Bag Of Chips,"Tomatoes, Broccoli, Onions, Corn, Parmesan",Garlic Parmesan
22-7,2024-06-22,Brisket,Cheddar,Any Bag Of Chips,NA,NA
22-2,2024-06-22,Brisket,Pepper Jack,Garlic Bread,"Jalapenos, Corn, Onions",BBQ
22-9,2024-06-22,"Brisket, Bacon","Cheddar, MIX, Melted Cheddar",Any Bag Of Chips,Parmesan,Ranch
22-11,2024-06-22,"Brisket, Bacon","Cheddar, Alfredo",Any Bag Of Chips,Breadcrumbs,Ranch
22-12,2024-06-22,Bacon,Alfredo,NA,"Jalapenos, Corn, Onions, Bell Peppers",Hot Honey
22-13,2024-06-22,NA,MIX,NA,Broccoli,"Buffalo, Ranch"
22-16,2024-06-22,Ham,Cheddar,Garlic Bread,Corn,NA
22-17,2024-06-22,Pulled Pork,Cheddar,NA,"Breadcrumbs, Corn, Parmesan",Garlic Parmesan
22-18,2024-06-22,Grilled Chicken,"Melted Cheddar, Pepper Jack Mac",Cheetos,NA,NA
22-19,2024-06-22,Bacon,Alfredo,NA,Jalapenos,Garlic Parmesan
22-20,2024-06-22,"Brisket, Bacon, Grilled Chicken","Cheddar, Alfredo","Garlic Bread, Cheesy Garlic Bread","Jalapenos, Parmesan","BBQ, Garlic Parmesan"
22-21,2024-06-22,"Pulled Pork, Brisket, Bacon, Grilled Chicken","Cheddar, Pepper Jack",Cheesy Garlic Bread,"Breadcrumbs, Pineapple","Buffalo, BBQ"
22-23,2024-06-22,"Brisket, Bacon",Cheddar,NA,"Jalapenos, Parmesan","Ranch, BBQ"
22-24,2024-06-22,"Brisket, Bacon",Cheddar,"Garlic Bread, Cheesecake","Breadcrumbs, Parmesan",Garlic Parmesan
22-25,2024-06-22,Bacon,"Alfredo Mac, Melted Cheddar, Alfredo",Cheesecake,"Parmesan, Bell Peppers",Hot Honey
22-26,2024-06-22,"Brisket, Grilled Chicken",Cheddar,"Cheesy Garlic Bread, Doritos","Breadcrumbs, Corn, Parmesan","BBQ, Hot Honey"
22-27,2024-06-22,Brisket,Cheddar,Garlic Bread,Breadcrumbs,BBQ
22-32,2024-06-22,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Broccoli, Jalapenos, Corn, Parmesan","Ranch, Pesto, Garlic Parmesan"
22-33,2024-06-22,Grilled Chicken,"Melted Pepper Jack, Cheddar Mac",NA,"Jalapenos, Corn, Parmesan","Ranch, Hot Honey"
22-31,2024-06-22,Grilled Chicken,"Cheddar, Melted Cheddar, Cheddar Mac",NA,"Breadcrumbs, Parmesan",Garlic Parmesan
22-30,2024-06-22,NA,NA,Cheesecake,NA,NA
22-36,2024-06-22,NA,Cheddar,"Cheesy Garlic Bread, Cheesecake",Parmesan,Ranch
22-34,2024-06-22,Brisket,Cheddar,"Cheesy Garlic Bread, Side Mac","Parmesan, Broccoli",NA
22-35,2024-06-22,Grilled Chicken,"Cheddar, Alfredo","Cheesy Garlic Bread, Any Bag Of Chips",Broccoli,"Buffalo, Ranch"
22-37,2024-06-22,"Pulled Pork, Bacon","Cheddar, Alfredo",NA,NA,NA
22-38,2024-06-22,NA,Pepper Jack,Cheesy Garlic Bread,"Jalapenos, Breadcrumbs","Pesto, Hot Honey"
22-39,2024-06-22,NA,"Classic Mac (Cheddar, Breadcrumbs, Garlic Parmesan)",NA,NA,NA
22-43,2024-06-22,"Pulled Pork, Ham, Bacon",Cheddar,Cheesecake,"Tomatoes, Parmesan, Broccoli","BBQ, Garlic Parmesan"
22-41,2024-06-22,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Corn","Pesto, Garlic Parmesan"
22-44,2024-06-22,Brisket,Cheddar,NA,NA,Hot Honey
22-45,2024-06-22,NA,Pepper Jack,Lays Barbecue,"Breadcrumbs, Parmesan",Garlic Parmesan
22-46,2024-06-22,"Bacon, Grilled Chicken","Cheddar, Alfredo Mac, Melted Parmesan",NA,"Jalapenos, Breadcrumbs, Parmesan, Broccoli","Buffalo, Pesto, Ranch"
22-47,2024-06-22,Grilled Chicken,Pepper Jack,NA,"Breadcrumbs, Parmesan",NA
22-48,2024-06-22,Brisket,"Cheddar, Alfredo","Garlic Bread, Cheesy Garlic Bread",NA,NA
22-49,2024-06-22,"Brisket, Bacon, Grilled Chicken","Cheddar, Melted Cheddar, Alfredo",NA,NA,BBQ
22-51,2024-06-22,Grilled Chicken,Alfredo,NA,"Tomatoes, Parmesan, Onions, Bell Peppers",Pesto
22-52,2024-06-22,Brisket,Melted Cheddar,NA,Onions,BBQ
22-53,2024-06-22,Brisket,Cheddar,Cheesecake,"Breadcrumbs, Parmesan","Buffalo, BBQ"
22-54,2024-06-22,"Bacon, Grilled Chicken",Cheddar,NA,Breadcrumbs,NA
22-56,2024-06-22,"Pulled Pork, Brisket",Cheddar,"Cheesy Garlic Bread, Cheesecake","Breadcrumbs, Pineapple, Onions",Hot Honey
22-55,2024-06-22,Brisket,Pepper Jack,NA,"Breadcrumbs, Corn, Parmesan, Broccoli","BBQ, Garlic Parmesan"
22-58,2024-06-22,"Brisket, Bacon",Cheddar,"Cheesy Garlic Bread, Cheesecake","Breadcrumbs, Parmesan",Garlic Parmesan
22-59,2024-06-22,"Pulled Pork, Grilled Chicken","Cheddar, Pepper Jack, Melted Cheddar","Garlic Bread, Any Bag Of Chips","Breadcrumbs, Parmesan, Onions","Ranch, BBQ, Buffalo"
22-60,2024-06-22,"Bacon, Grilled Chicken",Pepper Jack,Cheesecake,"Corn, Pineapple",Buffalo
22-61,2024-06-22,"Pulled Pork, Brisket",Cheddar,NA,"Breadcrumbs, Parmesan","Ranch, BBQ"
22-62,2024-06-22,"Brisket, Bacon","Cheddar, Pepper Jack","Garlic Bread, Cheesy Garlic Bread","Jalapenos, Breadcrumbs, Parmesan","Buffalo, Ranch"
22-64,2024-06-22,Pulled Pork,Pepper Jack,NA,"Breadcrumbs, Parmesan, Onions","Ranch, Hot Honey"
22-63,2024-06-22,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Corn, Bell Peppers, Onions, Broccoli",Garlic Parmesan
22-65,2024-06-22,"Brisket, Bacon",Cheddar,Cheesecake,"Jalapenos, Breadcrumbs, Onions, Bell Peppers","Buffalo, Ranch"
22-66,2024-06-22,Brisket,Cheddar,NA,NA,"Buffalo, Ranch"
22-67,2024-06-22,"Bacon, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Jalapenos, Breadcrumbs, Parmesan, Bell Peppers",BBQ
22-68,2024-06-22,"Pulled Pork, Grilled Chicken",Cheddar,Garlic Bread,"Breadcrumbs, Parmesan, Onions, Broccoli",BBQ
22-69,2024-06-22,Brisket,Cheddar,Cheesecake,"Parmesan, Onions",BBQ
23-2,2024-06-23,"Brisket, Grilled Chicken","Melted Cheddar, Cheddar Mac",NA,"Breadcrumbs, Parmesan","Buffalo, Pesto"
23-3,2024-06-23,"Bacon, Grilled Chicken",Pepper Jack,NA,"Breadcrumbs, Parmesan","Buffalo, Ranch, Garlic Parmesan"
23-4,2024-06-23,Pulled Pork,Cheddar,NA,Breadcrumbs,BBQ
23-5,2024-06-23,Pulled Pork,Cheddar,Cheesy Garlic Bread,NA,BBQ
23-6,2024-06-23,Brisket,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
23-1,2024-06-23,Grilled Chicken,Cheddar,Garlic Bread,"Pineapple, Broccoli",Buffalo
23-7,2024-06-23,Grilled Chicken,Cheddar,NA,"Jalapenos, Breadcrumbs, Broccoli, Bell Peppers",Garlic Parmesan
23-9,2024-06-23,"Brisket, Bacon, Grilled Chicken",Cheddar,NA,"Breadcrumbs, Parmesan, Broccoli","Ranch, Pesto, Garlic Parmesan"
23-12,2024-06-23,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Onions",BBQ
23-11,2024-06-23,NA,Alfredo,NA,"Jalapenos, Onions, Bell Peppers",BBQ
23-18,2024-06-23,Brisket,Pepper Jack,Cheesy Garlic Bread,"Breadcrumbs, Bell Peppers",BBQ
23-16,2024-06-23,NA,MIX,Any Bag Of Chips,NA,NA
23-15,2024-06-23,Bacon,Cheddar,NA,"Breadcrumbs, Tomatoes, Bell Peppers, Jalapenos, Onions, Corn, Parmesan",Hot Honey
23-19,2024-06-23,NA,NA,Cheesy Garlic Bread,NA,NA
23-25,2024-06-23,"Brisket, Bacon, Grilled Chicken","Cheddar, Melted Cheddar",Any Bag Of Chips,"Tomatoes, Broccoli, Jalapenos, Onions, Corn, Parmesan","Ranch, Hot Honey, BBQ, Garlic Parmesan"
23-31,2024-06-23,NA,NA,Cheesy Garlic Bread,NA,NA
23-30,2024-06-23,Brisket,Melted Pepper Jack,Any Bag Of Chips,Jalapenos,BBQ
23-32,2024-06-23,Brisket,Melted Cheddar,NA,Onions,BBQ
23-33,2024-06-23,"Bacon, Grilled Chicken",Cheddar,Any Bag Of Chips,NA,NA
23-35,2024-06-23,"Ham, Bacon","Cheddar, Alfredo Mac, Melted Parmesan",Cheesecake,"Tomatoes, Parmesan, Onions, Bell Peppers",Garlic Parmesan
23-34,2024-06-23,"Bacon, Grilled Chicken",Alfredo,Cheesy Garlic Bread,Parmesan,Ranch
23-36,2024-06-23,NA,Pepper Jack,NA,"Jalapenos, Onions",BBQ
23-37,2024-06-23,Brisket,Cheddar,Cheesy Garlic Bread,Parmesan,BBQ
23-38,2024-06-23,"Brisket, Bacon",Pepper Jack,Cheesy Garlic Bread,"Jalapenos, Corn, Onions",BBQ
23-41,2024-06-23,Brisket,Alfredo,Garlic Bread,"Breadcrumbs, Corn, Parmesan, Onions",Garlic Parmesan
23-39,2024-06-23,Pulled Pork,Pepper Jack,Cheesecake,"Jalapenos, Onions",BBQ
23-43,2024-06-23,Brisket,Pepper Jack,NA,"Corn, Parmesan, Broccoli",Garlic Parmesan
23-42,2024-06-23,Grilled Chicken,Alfredo,NA,"Parmesan, Broccoli",Garlic Parmesan
23-44,2024-06-23,"Ham, Bacon",Alfredo,NA,"Bell Peppers, Broccoli, Onions, Corn, Parmesan",Garlic Parmesan
23-45,2024-06-23,Brisket,Cheddar,NA,"Breadcrumbs, Tomatoes, Broccoli",Buffalo
23-46,2024-06-23,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Parmesan",Pesto
23-49,2024-06-23,Pulled Pork,Cheddar,Cheesy Garlic Bread,"Jalapenos, Breadcrumbs, Corn, Parmesan",BBQ
23-48,2024-06-23,"Brisket, Grilled Chicken",Cheddar,Cheesecake,"Corn, Parmesan, Onions",Garlic Parmesan
23-47,2024-06-23,Bacon,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
23-52,2024-06-23,Grilled Chicken,"Cheddar, Alfredo",Cheesy Garlic Bread,"Breadcrumbs, Corn, Parmesan, Broccoli","Buffalo, Ranch, Hot Honey, Garlic Parmesan"
23-51,2024-06-23,"Brisket, Bacon",Cheddar,Cheesy Garlic Bread,Parmesan,Garlic Parmesan
23-53,2024-06-23,Bacon,Melted Cheddar,Any Bag Of Chips,NA,NA
23-54,2024-06-23,Grilled Chicken,Cheddar,Garlic Bread,"Onions, Broccoli",NA
23-55,2024-06-23,Pulled Pork,Pepper Jack,Cheesy Garlic Bread,"Tomatoes, Broccoli, Jalapenos, Bell Peppers, Onions, Corn, Parmesan","Buffalo, Ranch, Garlic Parmesan"
23-56,2024-06-23,NA,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan, Onions",Garlic Parmesan
23-58,2024-06-23,"Brisket, Grilled Chicken",Cheddar,Cheesecake,"Tomatoes, Bell Peppers, Jalapenos, Onions, Parmesan",BBQ
23-61,2024-06-23,"Bacon, Grilled Chicken","Cheddar, Alfredo",Cheesy Garlic Bread,"Breadcrumbs, Corn, Parmesan, Broccoli","Buffalo, Hot Honey, Garlic Parmesan"
23-62,2024-06-23,NA,NA,Cheesecake,NA,NA
23-63,2024-06-23,"Bacon, Grilled Chicken",Pepper Jack,NA,"Breadcrumbs, Jalapenos, Onions, Corn, Parmesan",Hot Honey
23-64,2024-06-23,"Brisket, Bacon",Pepper Jack,Cheesy Garlic Bread,"Breadcrumbs, Jalapenos, Onions, Corn, Parmesan",BBQ
23-66,2024-06-23,Bacon,Alfredo,NA,"Jalapenos, Corn, Onions, Bell Peppers",Hot Honey
23-65,2024-06-23,Pulled Pork,Cheddar,NA,Corn,Buffalo
23-67,2024-06-23,"Brisket, Bacon","Cheddar, Alfredo","Cheesy Garlic Bread, Cheesecake","Breadcrumbs, Broccoli, Jalapenos, Bell Peppers, Onions, Parmesan",Garlic Parmesan
23-68,2024-06-23,"Pulled Pork, Brisket, Bacon, Grilled Chicken","Pepper Jack, Cheddar, Alfredo",Garlic Bread,"Parmesan, Bell Peppers, Onions, Broccoli","Buffalo, BBQ, Garlic Parmesan"
23-70,2024-06-23,"Bacon, Grilled Chicken",Cheddar,NA,"Jalapenos, Broccoli",Ranch
23-71,2024-06-23,"Brisket, Bacon",Cheddar,Cheesy Garlic Bread,Corn,"Ranch, BBQ"
23-72,2024-06-23,"Brisket, Bacon","Cheddar, Melted Cheddar",Cheesy Garlic Bread,NA,"BBQ, Garlic Parmesan"
23-69,2024-06-23,Brisket,Cheddar,NA,Breadcrumbs,NA
23-73,2024-06-23,Brisket,Cheddar,NA,NA,NA
23-75,2024-06-23,"Brisket, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan, Broccoli","BBQ, Garlic Parmesan"
23-74,2024-06-23,Bacon,Cheddar,Cheesy Garlic Bread,Broccoli,Garlic Parmesan
23-76,2024-06-23,Brisket,Cheddar,Garlic Bread,NA,BBQ
23-78,2024-06-23,Bacon,Cheddar,NA,"Jalapenos, Breadcrumbs, Parmesan, Onions",Ranch
23-77,2024-06-23,"Brisket, Bacon, Grilled Chicken","Melted Pepper Jack, Cheddar",NA,"Jalapenos, Breadcrumbs","BBQ, Garlic Parmesan"
23-80,2024-06-23,"Brisket, Bacon",Cheddar,NA,"Breadcrumbs, Tomatoes, Broccoli, Bell Peppers, Onions, Corn, Parmesan",BBQ
23-82,2024-06-23,NA,Cheddar,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
23-84,2024-06-23,"Brisket, Bacon",Cheddar,NA,"Jalapenos, Breadcrumbs, Parmesan",Garlic Parmesan
23-83,2024-06-23,Grilled Chicken,Cheddar,NA,"Jalapenos, Breadcrumbs, Parmesan","Buffalo, Garlic Parmesan"
23-86,2024-06-23,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Jalapenos, Breadcrumbs, Parmesan","Buffalo, Ranch"
23-85,2024-06-23,Bacon,Cheddar,NA,Broccoli,NA
23-88,2024-06-23,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan","BBQ, Garlic Parmesan"
25-2,2024-06-25,NA,Cheddar,"Garlic Bread, Cheesy Garlic Bread, Doritos",Breadcrumbs,NA
25-1,2024-06-25,Brisket,Cheddar,Cheesy Garlic Bread,NA,NA
25-3,2024-06-25,Grilled Chicken,Cheddar,Garlic Bread,"Parmesan, Onions","Buffalo, Garlic Parmesan"
25-4,2024-06-25,NA,Cheddar,NA,Parmesan,"Hot Honey, Garlic Parmesan"
25-5,2024-06-25,"Ham, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Onions, Bell Peppers",BBQ
25-6,2024-06-25,"Pulled Pork, Brisket",Pepper Jack,NA,"Breadcrumbs, Tomatoes, Bell Peppers, Jalapenos, Onions, Mushrooms, Corn",Ranch
25-7,2024-06-25,"Pulled Pork, Grilled Chicken",Cheddar,"Garlic Bread, Cheesy Garlic Bread","Mushrooms, Pineapple, Parmesan, Broccoli","BBQ, Garlic Parmesan"
25-8,2024-06-25,Brisket,MIX,Any Bag Of Chips,Parmesan,NA
25-9,2024-06-25,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,NA,Garlic Parmesan
25-10,2024-06-25,Pulled Pork,Pepper Jack,Garlic Bread,"Breadcrumbs, Bell Peppers, Broccoli, Mushrooms, Parmesan",BBQ
25-11,2024-06-25,Grilled Chicken,Alfredo,NA,"Bell Peppers, Broccoli",NA
25-12,2024-06-25,Brisket,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",BBQ
25-13,2024-06-25,Brisket,Cheddar,Cheesy Garlic Bread,"Jalapenos, Breadcrumbs, Corn, Parmesan",BBQ
25-14,2024-06-25,"Bacon, Grilled Chicken",Pepper Jack,Garlic Bread,Jalapenos,"Buffalo, Ranch"
25-16,2024-06-25,Grilled Chicken,Alfredo,NA,"Tomatoes, Parmesan",NA
25-15,2024-06-25,Ham,Melted Cheddar,NA,Pineapple,Ranch
25-17,2024-06-25,Grilled Chicken,Cheddar,NA,Mushrooms,NA
25-19,2024-06-25,Grilled Chicken,Cheddar,NA,Mushrooms,Buffalo
25-20,2024-06-25,Pulled Pork,"Cheddar, Melted Pepper Jack, Pepper Jack Mac",NA,"Breadcrumbs, Parmesan",BBQ
25-23,2024-06-25,Grilled Chicken,Cheddar,Garlic Bread,NA,"Buffalo, BBQ, Hot Honey"
25-24,2024-06-25,Grilled Chicken,Cheddar,NA,"Corn, Parmesan, Pineapple, Onions",BBQ
25-21,2024-06-25,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Parmesan, Bell Peppers",Pesto
25-25,2024-06-25,Grilled Chicken,Pepper Jack,NA,"Breadcrumbs, Tomatoes, Bell Peppers, Jalapenos, Onions, Mushrooms, Corn, Parmesan",BBQ
25-26,2024-06-25,"Bacon, Grilled Chicken",Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",NA
25-27,2024-06-25,Grilled Chicken,Cheddar,NA,"Mushrooms, Corn, Onions",BBQ
25-28,2024-06-25,Grilled Chicken,Pepper Jack,NA,"Breadcrumbs, Tomatoes, Bell Peppers, Jalapenos, Onions, Mushrooms, Corn, Parmesan","BBQ, Hot Honey"
25-33,2024-06-25,NA,Cheddar,Garlic Bread,"Breadcrumbs, Onions",Hot Honey
25-35,2024-06-25,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Mushrooms, Corn, Parmesan","Pesto, Garlic Parmesan"
25-36,2024-06-25,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Parmesan, Broccoli",Ranch
25-37,2024-06-25,"Brisket, Bacon",Cheddar,Garlic Bread,"Breadcrumbs, Parmesan, Onions","Ranch, Garlic Parmesan"
25-38,2024-06-25,Brisket,Cheddar,NA,Parmesan,BBQ
25-42,2024-06-25,"Brisket, Bacon",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Bell Peppers, Jalapenos, Pineapple, Onions, Parmesan",BBQ
25-41,2024-06-25,Brisket,Alfredo,NA,"Corn, Parmesan, Bell Peppers",Buffalo
25-43,2024-06-25,"Brisket, Grilled Chicken",Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Pineapple, Onions, Mushrooms, Parmesan","Ranch, Pesto"
25-44,2024-06-25,"Brisket, Bacon, Grilled Chicken","Cheddar, Melted Cheddar, Cheddar Mac","Cheesecake, Side Mac","Parmesan, Onions, Bell Peppers",BBQ
25-45,2024-06-25,Bacon,"Pepper Jack, Cheddar",Any Bag Of Chips,"Breadcrumbs, Mushrooms, Parmesan, Broccoli","Hot Honey, Garlic Parmesan"
25-46,2024-06-25,Grilled Chicken,Cheddar,Garlic Bread,"Parmesan, Broccoli",NA
25-48,2024-06-25,"Brisket, Grilled Chicken","Cheddar, Alfredo","Garlic Bread, Cheesy Garlic Bread","Breadcrumbs, Parmesan, Broccoli","Pesto, Garlic Parmesan"
25-49,2024-06-25,Pulled Pork,Pepper Jack,NA,"Mushrooms, Onions, Bell Peppers",BBQ
25-51,2024-06-25,NA,Alfredo,Cheesy Garlic Bread,"Tomatoes, Bell Peppers, Broccoli, Mushrooms, Parmesan",Pesto
25-52,2024-06-25,Grilled Chicken,Alfredo,NA,"Jalapenos, Mushrooms",Hot Honey
25-54,2024-06-25,NA,"Cheddar, Alfredo",Any Bag Of Chips,Mushrooms,NA
25-57,2024-06-25,NA,"Alfredo Mac, Melted Parmesan",Side Mac,"Breadcrumbs, Jalapenos, Onions, Mushrooms, Corn, Parmesan","Buffalo, Ranch, Garlic Parmesan"
25-55,2024-06-25,"Bacon, Grilled Chicken",MIX,Cheesy Garlic Bread,"Mushrooms, Parmesan, Broccoli","BBQ, Garlic Parmesan"
25-60,2024-06-25,"Bacon, Grilled Chicken",Alfredo,NA,"Pineapple, Onions, Bell Peppers",Hot Honey
25-61,2024-06-25,Brisket,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Broccoli, Onions, Mushrooms, Parmesan","Ranch, Pesto"
25-62,2024-06-25,Brisket,Cheddar,NA,"Breadcrumbs, Tomatoes, Broccoli, Jalapenos, Bell Peppers, Onions, Mushrooms, Corn, Parmesan","Ranch, Garlic Parmesan"
25-63,2024-06-25,Brisket,Cheddar,NA,"Breadcrumbs, Tomatoes, Broccoli, Jalapenos, Bell Peppers, Onions, Mushrooms, Corn, Parmesan","Pesto, Garlic Parmesan"
25-64,2024-06-25,Brisket,Pepper Jack,NA,"Breadcrumbs, Bell Peppers, Broccoli, Onions, Corn, Parmesan",Garlic Parmesan
25-65,2024-06-25,Grilled Chicken,Cheddar,Cheesecake,"Breadcrumbs, Onions",Ranch
25-66,2024-06-25,Grilled Chicken,"Cheddar, Melted Pepper Jack","Garlic Bread, Cheesecake","Breadcrumbs, Corn, Parmesan, Broccoli","Buffalo, Ranch"
25-68,2024-06-25,"Brisket, Bacon, Grilled Chicken","Cheddar, Pepper Jack","Cheesecake, Side Mac","Corn, Broccoli","Ranch, BBQ"
25-69,2024-06-25,Brisket,Cheddar,NA,Parmesan,"BBQ, Garlic Parmesan"
25-70,2024-06-25,Brisket,Cheddar,NA,"Bell Peppers, Broccoli, Onions, Mushrooms, Corn",NA
26-2,2024-06-26,"Pulled Pork, Brisket, Bacon",Cheddar,NA,"Breadcrumbs, Pineapple, Mushrooms, Corn, Parmesan","BBQ, Hot Honey"
26-3,2024-06-26,"Brisket, Bacon",Melted Cheddar,Any Bag Of Chips,Breadcrumbs,Buffalo
26-5,2024-06-26,"Brisket, Bacon",Cheddar,NA,"Breadcrumbs, Bell Peppers, Jalapenos, Onions, Parmesan",Garlic Parmesan
26-7,2024-06-26,Pulled Pork,Pepper Jack,NA,"Breadcrumbs, Tomatoes, Parmesan, Onions",Pesto
26-6,2024-06-26,Bacon,Cheddar,Garlic Bread,NA,NA
26-8,2024-06-26,"Brisket, Bacon, Grilled Chicken",Cheddar,Cheesy Garlic Bread,Broccoli,"Buffalo, Garlic Parmesan"
26-9,2024-06-26,Brisket,Cheddar,Cheesy Garlic Bread,"Tomatoes, Mushrooms",Pesto
26-10,2024-06-26,Bacon,Pepper Jack,Cheesy Garlic Bread,"Tomatoes, Parmesan, Onions, Bell Peppers",Pesto
26-11,2024-06-26,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Bell Peppers",Pesto
26-12,2024-06-26,NA,Cheddar,NA,Parmesan,NA
26-13,2024-06-26,"Pulled Pork, Bacon, Brisket","Cheddar, Pepper Jack",Cheesy Garlic Bread,"Tomatoes, Mushrooms, Bell Peppers, Broccoli",Garlic Parmesan
26-14,2024-06-26,Grilled Chicken,Pepper Jack,NA,"Breadcrumbs, Bell Peppers, Jalapenos, Broccoli, Mushrooms, Parmesan",BBQ
26-15,2024-06-26,NA,Alfredo,NA,"Breadcrumbs, Mushrooms, Corn, Broccoli","Buffalo, Pesto"
26-16,2024-06-26,NA,Cheddar,NA,"Breadcrumbs, Mushrooms, Parmesan, Onions",Hot Honey
26-18,2024-06-26,"Brisket, Bacon, Grilled Chicken","Cheddar, Melted Cheddar, Cheddar Mac",Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Onions","Hot Honey, Garlic Parmesan, Buffalo, BBQ, Pesto"
26-19,2024-06-26,Brisket,Alfredo,NA,NA,NA
26-21,2024-06-26,Pulled Pork,Pepper Jack,Garlic Bread,"Jalapenos, Mushrooms, Breadcrumbs, Onions",BBQ
26-20,2024-06-26,Brisket,Cheddar,Cheesy Garlic Bread,"Corn, Parmesan, Bell Peppers",BBQ
26-22,2024-06-26,"Brisket, Grilled Chicken","Cheddar, Alfredo",NA,"Breadcrumbs, Broccoli, Onions, Mushrooms, Parmesan","Buffalo, Ranch, BBQ"
26-23,2024-06-26,Brisket,Cheddar,NA,"Tomatoes, Broccoli",NA
26-26,2024-06-26,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Mushrooms, Broccoli",Pesto
26-24,2024-06-26,Brisket,"Melted Parmesan, Pepper Jack Mac",NA,"Tomatoes, Broccoli",NA
26-25,2024-06-26,Bacon,Cheddar,NA,Mushrooms,BBQ
26-27,2024-06-26,Brisket,Pepper Jack,Cheesy Garlic Bread,"Parmesan, Onions",BBQ
26-28,2024-06-26,"Pulled Pork, Bacon",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan","BBQ, Garlic Parmesan"
26-29,2024-06-26,Bacon,Cheddar,NA,Parmesan,NA
26-30,2024-06-26,"Pulled Pork, Grilled Chicken",Pepper Jack,Cheesecake,Jalapenos,Garlic Parmesan
26-32,2024-06-26,Brisket,Cheddar,Garlic Bread,Parmesan,BBQ
26-33,2024-06-26,"Brisket, Bacon, Grilled Chicken",Cheddar,"Garlic Bread, Any Bag Of Chips","Breadcrumbs, Tomatoes, Corn, Broccoli","Ranch, BBQ"
26-36,2024-06-26,NA,Cheddar,Cheesy Garlic Bread,Pineapple,Garlic Parmesan
26-37,2024-06-26,NA,Alfredo,NA,"Breadcrumbs, Tomatoes, Broccoli, Onions, Parmesan","Pesto, Hot Honey"
26-38,2024-06-26,Grilled Chicken,"Cheddar, Melted Cheddar, Cheddar Mac",NA,Breadcrumbs,Hot Honey
26-39,2024-06-26,Brisket,"Pepper Jack, Cheddar",Cheesy Garlic Bread,"Breadcrumbs, Bell Peppers, Onions, Corn, Parmesan",BBQ
26-40,2024-06-26,Bacon,Cheddar,NA,"Breadcrumbs, Parmesan",Ranch
26-41,2024-06-26,Pulled Pork,Pepper Jack,Cheesecake,"Jalapenos, Breadcrumbs, Corn, Parmesan",Buffalo
26-42,2024-06-26,NA,Pepper Jack,NA,"Bell Peppers, Jalapenos, Broccoli, Onions, Mushrooms, Corn","Buffalo, Ranch"
26-46,2024-06-26,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Tomatoes, Bell Peppers, Onions, Parmesan",Garlic Parmesan
26-43,2024-06-26,Pulled Pork,"Cheddar, Alfredo",Cheesy Garlic Bread,"Corn, Parmesan, Onions","BBQ, Pesto, Garlic Parmesan"
26-45,2024-06-26,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Tomatoes, Bell Peppers, Mushrooms, Parmesan","Buffalo, Garlic Parmesan"
