order number,date,meat,cheese,sides,toppings,sauce
19-33,2024-07-19,NA,"Cheddar, Pepper Jack",Cheesy Garlic Bread,"Breadcrumbs, Broccoli, Jalapenos, Parmesan, Mushrooms","Buffalo, Hot Honey"
19-36,2024-07-19,"Bacon, Grilled Chicken",Cheddar,Garlic Bread,"Parmesan, Corn, Breadcrumbs","Pesto, Garlic Parmesan"
19-40,2024-07-19,"Bacon, Brisket","MIX, Alfredo",NA,"Parmesan, Broccoli, Breadcrumbs","Garlic Parmesan, Hot Honey"
19-42,2024-07-19,"Bacon, Brisket",Cheddar,NA,"Parmesan, Broccoli, Breadcrumbs",NA
19-41,2024-07-19,"Bacon, Brisket","MIX, Cheddar",NA,"Parmesan, Breadcrumbs",NA
19-39,2024-07-19,Brisket,Cheddar,Garlic Bread,Parmesan,BBQ
19-44,2024-07-19,"Grilled Chicken, Brisket",Cheddar,Cheesy Garlic Bread,"Onions, Breadcrumbs","Buffalo, Ranch, BBQ"
19-45,2024-07-19,Grilled Chicken,Alfredo,NA,"Jalapenos, Corn, Bell Peppers, Parmesan",Hot Honey
19-48,2024-07-19,"Bacon, Grilled Chicken, Brisket",Cheddar,Garlic Bread,"Parmesan, Breadcrumbs, Mushrooms",Garlic Parmesan
19-46,2024-07-19,Grilled Chicken,Cheddar,NA,"Parmesan, Breadcrumbs, Tomatoes","Pesto, Garlic Parmesan"
19-47,2024-07-19,Grilled Chicken,MIX,NA,"Parmesan, Pineapple, Breadcrumbs, Tomatoes",Garlic Parmesan
19-49,2024-07-19,Grilled Chicken,Pepper Jack,NA,"Parmesan, Corn, Mushrooms",Garlic Parmesan
19-51,2024-07-19,Grilled Chicken,MIX,NA,"Onions, Bell Peppers, Breadcrumbs, Tomatoes",Hot Honey
19-50,2024-07-19,NA,Cheddar,Cheesecake,NA,BBQ
19-52,2024-07-19,"Bacon, Grilled Chicken, Brisket",MIX,Cheesy Garlic Bread,"Jalapenos, Mushrooms","Buffalo, BBQ"
19-53,2024-07-19,Bacon,MIX,"Cheesy Garlic Bread, Cheesecake",NA,Garlic Parmesan
19-55,2024-07-19,Brisket,Cheddar,"Garlic Bread, Lays Barbecue","Onions, Breadcrumbs",BBQ
19-56,2024-07-19,Pulled Pork,Pepper Jack,Garlic Bread,"Breadcrumbs, Onions, Jalapenos, Bell Peppers, Mushrooms","Buffalo, Ranch"
19-60,2024-07-19,"Grilled Chicken, Brisket","Melted Cheddar, Cheddar",Cheesy Garlic Bread,"Parmesan, Breadcrumbs","Garlic Parmesan, Hot Honey"
19-63,2024-07-19,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs, Tomatoes",NA
19-61,2024-07-19,Grilled Chicken,Cheddar,NA,"Parmesan, Breadcrumbs","Ranch, BBQ"
19-62,2024-07-19,"Bacon, Ham",Alfredo,NA,"Parmesan, Breadcrumbs",NA
19-65,2024-07-19,Grilled Chicken,"Melted Cheddar, Cheddar Mac",NA,"Parmesan, Bell Peppers",Pesto
19-64,2024-07-19,"Bacon, Brisket","Cheddar, Alfredo",Garlic Bread,"Corn, Mushrooms",Garlic Parmesan
19-67,2024-07-19,NA,"Melted Cheddar, Cheddar Mac",NA,NA,NA
19-68,2024-07-19,NA,Cheddar,NA,Breadcrumbs,NA
19-69,2024-07-19,"Grilled Chicken, Brisket",Pepper Jack,"Garlic Bread, Cheesy Garlic Bread","Jalapenos, Parmesan, Broccoli",Garlic Parmesan
19-70,2024-07-19,Bacon,Cheddar,NA,Breadcrumbs,NA
19-71,2024-07-19,NA,Cheddar,NA,"Breadcrumbs, Tomatoes, Onions, Jalapenos, Parmesan, Mushrooms",BBQ
19-72,2024-07-19,Pulled Pork,Cheddar,NA,"Onions, Parmesan, Mushrooms",BBQ
19-73,2024-07-19,Brisket,Cheddar,NA,"Breadcrumbs, Tomatoes, Onions, Jalapenos, Parmesan",BBQ
19-74,2024-07-19,"Grilled Chicken, Brisket","Cheddar, Pepper Jack",NA,"Broccoli, Pineapple","BBQ, Hot Honey"
19-75,2024-07-19,Brisket,Cheddar,NA,NA,NA
19-76,2024-07-19,Brisket,Pepper Jack,NA,NA,NA
19-78,2024-07-19,"Bacon, Grilled Chicken, Brisket","Melted Cheddar, Cheddar, Melted Parmesan","Side Mac, Cheesy Garlic Bread","Parmesan, Broccoli, Breadcrumbs, Mushrooms","Pesto, Garlic Parmesan"
19-82,2024-07-19,Brisket,Cheddar,Garlic Bread,"Onions, Breadcrumbs, Jalapenos",BBQ
19-81,2024-07-19,Bacon,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",Garlic Parmesan
19-83,2024-07-19,NA,MIX,NA,"Breadcrumbs, Tomatoes, Jalapenos, Bell Peppers, Parmesan",NA
19-90,2024-07-19,Bacon,Cheddar,NA,"Parmesan, Breadcrumbs",Ranch
19-86,2024-07-19,NA,Cheddar,NA,"Broccoli, Breadcrumbs",Garlic Parmesan
19-88,2024-07-19,NA,Cheddar,NA,"Corn, Broccoli, Breadcrumbs","Garlic Parmesan, Hot Honey"
19-89,2024-07-19,Pulled Pork,MIX,NA,"Parmesan, Corn, Broccoli, Breadcrumbs",NA
19-91,2024-07-19,"Pulled Pork, Brisket",Cheddar,"Garlic Bread, Side Mac","Onions, Parmesan, Bell Peppers, Jalapenos",Buffalo
19-92,2024-07-19,"Bacon, Grilled Chicken","Cheddar Mac, Cheddar, Melted Pepper Jack","Garlic Bread, Cheesy Garlic Bread","Parmesan, Breadcrumbs",Garlic Parmesan
19-94,2024-07-19,NA,Cheddar,NA,NA,NA
19-93,2024-07-19,"Bacon, Brisket","MIX, Cheddar",NA,"Parmesan, Corn, Breadcrumbs",NA
19-95,2024-07-19,NA,Melted Cheddar,NA,"Breadcrumbs, Tomatoes, Broccoli, Onions, Jalapenos, Bell Peppers, Parmesan, Mushrooms","Garlic Parmesan, Ranch, Hot Honey, Buffalo, Pesto, BBQ"
19-97,2024-07-19,"Ham, Grilled Chicken, Brisket","Melted Cheddar, Cheddar",NA,"Jalapenos, Parmesan, Breadcrumbs",Garlic Parmesan
19-96,2024-07-19,"Pulled Pork, Brisket","MIX, Cheddar",NA,"Parmesan, Broccoli, Breadcrumbs","Ranch, Hot Honey"
19-98,2024-07-19,"Bacon, Grilled Chicken",Alfredo,"Cheetos, Cheesy Garlic Bread","Jalapenos, Parmesan, Broccoli, Tomatoes",Pesto
19-79,2024-07-19,NA,Pepper Jack,NA,"Corn, Breadcrumbs, Broccoli, Onions, Mushrooms","Pesto, Ranch, Garlic Parmesan"
19-100,2024-07-19,NA,Pepper Jack,NA,"Corn, Breadcrumbs, Tomatoes, Broccoli, Jalapenos, Bell Peppers",Pesto
20-1,2024-07-20,Bacon,MIX,NA,"Corn, Breadcrumbs, Tomatoes, Onions, Jalapenos, Bell Peppers, Parmesan, Mushrooms","Ranch, Garlic Parmesan, BBQ, Hot Honey"
20-3,2024-07-20,NA,Cheddar,NA,"Corn, Breadcrumbs, Tomatoes, Broccoli, Jalapenos, Bell Peppers, Parmesan","Buffalo, Pesto"
20-2,2024-07-20,Grilled Chicken,"Melted Cheddar, Cheddar",Cheesecake,NA,NA
20-5,2024-07-20,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Jalapenos, Parmesan, Breadcrumbs",Hot Honey
20-6,2024-07-20,Brisket,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",Hot Honey
20-7,2024-07-20,Brisket,"Cheddar, Alfredo",NA,"Corn, Breadcrumbs, Tomatoes, Broccoli, Onions, Jalapenos, Bell Peppers, Parmesan, Pineapple, Mushrooms","Ranch, Garlic Parmesan, Hot Honey, Buffalo, Pesto"
20-8,2024-07-20,Brisket,Cheddar,NA,"Parmesan, Corn, Breadcrumbs",Garlic Parmesan
20-9,2024-07-20,Ham,Cheddar,NA,Corn,Garlic Parmesan
20-10,2024-07-20,Bacon,Cheddar,"Garlic Bread, Cheesecake, Cheesy Garlic Bread","Onions, Parmesan, Breadcrumbs",Garlic Parmesan
20-13,2024-07-20,Bacon,Alfredo,NA,NA,NA
20-12,2024-07-20,Grilled Chicken,Alfredo,Any Bag Of Chips,Parmesan,Hot Honey
20-11,2024-07-20,Ham,Cheddar,NA,Breadcrumbs,NA
20-14,2024-07-20,Grilled Chicken,Melted Parmesan,NA,"Jalapenos, Parmesan, Bell Peppers, Mushrooms",BBQ
20-17,2024-07-20,Grilled Chicken,Cheddar,NA,"Parmesan, Breadcrumbs",Buffalo
20-16,2024-07-20,Grilled Chicken,Alfredo,NA,"Parmesan, Breadcrumbs, Mushrooms",Pesto
20-15,2024-07-20,NA,"Melted Cheddar, Cheddar Mac",NA,NA,Garlic Parmesan
20-19,2024-07-20,"Ham, Brisket","MIX, Cheddar",Any Bag Of Chips,"Corn, Breadcrumbs, Tomatoes, Broccoli, Onions, Mushrooms",BBQ
20-20,2024-07-20,"Ham, Brisket","Melted Cheddar, Cheddar Mac, MIX",NA,"Parmesan, Breadcrumbs",Garlic Parmesan
20-23,2024-07-20,NA,Cheddar,NA,Parmesan,Garlic Parmesan
20-22,2024-07-20,Brisket,Cheddar,NA,"Parmesan, Broccoli",BBQ
20-21,2024-07-20,"Grilled Chicken, Brisket","MIX, Cheddar",Side Mac,"Parmesan, Pineapple, Breadcrumbs, Mushrooms","Garlic Parmesan, Hot Honey"
20-24,2024-07-20,Bacon,MIX,Cheesy Garlic Bread,"Corn, Breadcrumbs, Broccoli, Onions, Jalapenos, Parmesan",Garlic Parmesan
20-25,2024-07-20,"Bacon, Brisket",MIX,Cheesy Garlic Bread,"Jalapenos, Mushrooms",Buffalo
20-26,2024-07-20,"Grilled Chicken, Brisket","MIX, Cheddar",Cheesy Garlic Bread,"Onions, Mushrooms","Buffalo, Ranch"
20-27,2024-07-20,Brisket,Cheddar,Cheesy Garlic Bread,NA,Garlic Parmesan
20-28,2024-07-20,NA,Cheddar,NA,"Parmesan, Breadcrumbs",BBQ
20-29,2024-07-20,Pulled Pork,"MIX, Cheddar",NA,NA,BBQ
20-30,2024-07-20,"Bacon, Brisket","Cheddar, Pepper Jack",NA,"Jalapenos, Parmesan","Buffalo, Ranch, Hot Honey"
20-31,2024-07-20,Brisket,Alfredo,NA,"Corn, Breadcrumbs, Broccoli, Onions, Mushrooms",BBQ
20-32,2024-07-20,"Bacon, Brisket",Cheddar,"Cheetos, Cheesecake",NA,BBQ
20-35,2024-07-20,Brisket,Pepper Jack,NA,"Jalapenos, Breadcrumbs","Buffalo, Ranch"
20-36,2024-07-20,Grilled Chicken,Pepper Jack,NA,"Corn, Parmesan, Breadcrumbs, Mushrooms",Pesto
20-38,2024-07-20,NA,Pepper Jack,NA,"Corn, Breadcrumbs, Jalapenos, Parmesan, Mushrooms",Ranch
20-40,2024-07-20,Brisket,Cheddar,Cheesy Garlic Bread,"Onions, Corn, Bell Peppers, Parmesan",Ranch
20-39,2024-07-20,"Bacon, Brisket","Cheddar, Alfredo","Garlic Bread, Any Bag Of Chips","Corn, Parmesan, Bell Peppers, Jalapenos","Garlic Parmesan, Hot Honey"
20-42,2024-07-20,Brisket,Cheddar,NA,"Onions, Jalapenos, Bell Peppers, Parmesan, Mushrooms",BBQ
20-43,2024-07-20,"Bacon, Pulled Pork",Cheddar,Garlic Bread,"Jalapenos, Parmesan, Breadcrumbs","BBQ, Hot Honey"
20-44,2024-07-20,Brisket,Cheddar,NA,"Corn, Broccoli, Breadcrumbs",BBQ
20-45,2024-07-20,NA,Cheddar,NA,"Parmesan, Breadcrumbs, Mushrooms",BBQ
20-46,2024-07-20,NA,Pepper Jack,NA,"Jalapenos, Corn",Garlic Parmesan
20-47,2024-07-20,Brisket,Cheddar,Cheesy Garlic Bread,Parmesan,Pesto
20-52,2024-07-20,"Bacon, Pulled Pork",MIX,Cheesy Garlic Bread,Breadcrumbs,BBQ
20-51,2024-07-20,Pulled Pork,MIX,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",Garlic Parmesan
20-53,2024-07-20,Grilled Chicken,MIX,NA,"Jalapenos, Breadcrumbs",BBQ
20-54,2024-07-20,"Bacon, Brisket","Cheddar, Pepper Jack, Alfredo",Cheesy Garlic Bread,"Jalapenos, Parmesan, Breadcrumbs","Garlic Parmesan, Buffalo, Ranch, BBQ"
20-55,2024-07-20,"Bacon, Brisket",Cheddar,Cheesy Garlic Bread,"Onions, Parmesan",BBQ
20-58,2024-07-20,Pulled Pork,"Melted Cheddar, Cheddar Mac, Pepper Jack",Cheesy Garlic Bread,"Corn, Breadcrumbs, Tomatoes, Broccoli, Parmesan, Mushrooms","Pesto, BBQ, Hot Honey"
20-59,2024-07-20,Grilled Chicken,Cheddar,NA,Mushrooms,Buffalo
20-60,2024-07-20,Pulled Pork,Alfredo,NA,"Jalapenos, Broccoli",Buffalo
20-61,2024-07-20,NA,Cheddar,"Garlic Bread, Cheesy Garlic Bread",NA,"Ranch, Garlic Parmesan"
20-64,2024-07-20,Bacon,Alfredo,Cheesy Garlic Bread,"Parmesan, Breadcrumbs","Garlic Parmesan, Hot Honey"
20-63,2024-07-20,Brisket,MIX,Cheesy Garlic Bread,"Breadcrumbs, Jalapenos, Bell Peppers, Parmesan, Mushrooms",BBQ
20-62,2024-07-20,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",NA
20-66,2024-07-20,"Bacon, Ham",Alfredo,Cheesy Garlic Bread,"Parmesan, Broccoli, Breadcrumbs",Buffalo
20-65,2024-07-20,Bacon,MIX,Cheesy Garlic Bread,NA,Garlic Parmesan
20-68,2024-07-20,NA,MIX,NA,"Corn, Breadcrumbs, Broccoli, Onions, Jalapenos, Bell Peppers, Parmesan, Mushrooms","Ranch, Garlic Parmesan"
20-67,2024-07-20,NA,MIX,Cheesy Garlic Bread,"Onions, Parmesan, Breadcrumbs",Garlic Parmesan
20-69,2024-07-20,Grilled Chicken,"Melted Cheddar, Cheddar Mac",Side Mac,Parmesan,Ranch
20-70,2024-07-20,Pulled Pork,"Cheddar Mac, Melted Parmesan",Side Mac,"Parmesan, Mushrooms",Ranch
20-72,2024-07-20,Bacon,Cheddar,Garlic Bread,NA,Buffalo
20-73,2024-07-20,"Bacon, Pulled Pork",Pepper Jack,Any Bag Of Chips,Onions,BBQ
20-74,2024-07-20,Pulled Pork,Alfredo,Any Bag Of Chips,NA,BBQ
20-76,2024-07-20,Pulled Pork,Alfredo,Cheesy Garlic Bread,Parmesan,Garlic Parmesan
20-77,2024-07-20,"Bacon, Ham, Brisket","Alfredo, Pepper Jack",NA,"Corn, Breadcrumbs, Onions, Bell Peppers, Parmesan, Mushrooms","Pesto, Garlic Parmesan"
21-3,2024-07-21,"Bacon, Grilled Chicken",Pepper Jack,NA,Breadcrumbs,Buffalo
21-4,2024-07-21,NA,Cheddar,Cheesecake,"Parmesan, Breadcrumbs",Hot Honey
21-5,2024-07-21,"Bacon, Grilled Chicken, Brisket","Cheddar, Pepper Jack, Alfredo",NA,"Parmesan, Bell Peppers, Breadcrumbs, Tomatoes","Garlic Parmesan, BBQ"
21-6,2024-07-21,Brisket,"Cheddar, Pepper Jack",NA,"Parmesan, Breadcrumbs",Garlic Parmesan
21-9,2024-07-21,"Bacon, Grilled Chicken",MIX,Cheesy Garlic Bread,"Parmesan, Corn, Broccoli, Breadcrumbs",Garlic Parmesan
21-10,2024-07-21,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Bell Peppers, Breadcrumbs, Tomatoes",Pesto
21-12,2024-07-21,NA,Alfredo,NA,"Jalapenos, Parmesan, Mushrooms","Pesto, Garlic Parmesan"
21-11,2024-07-21,NA,"Pepper Jack Mac, Melted Parmesan",NA,"Jalapenos, Corn, Breadcrumbs, Parmesan","Ranch, Garlic Parmesan"
21-13,2024-07-21,Brisket,Cheddar,NA,"Corn, Breadcrumbs, Jalapenos, Bell Peppers, Mushrooms",Buffalo
21-15,2024-07-21,Brisket,"Melted Parmesan, Pepper Jack",NA,"Breadcrumbs, Tomatoes, Broccoli, Jalapenos, Parmesan","Garlic Parmesan, Buffalo, Ranch"
21-14,2024-07-21,"Bacon, Brisket",Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",BBQ
21-16,2024-07-21,"Bacon, Pulled Pork, Brisket",Cheddar,"Doritos, Cheesy Garlic Bread","Jalapenos, Corn, Bell Peppers, Tomatoes","Buffalo, BBQ"
21-17,2024-07-21,Grilled Chicken,Cheddar,NA,Breadcrumbs,NA
21-19,2024-07-21,NA,Cheddar,Cheesy Garlic Bread,NA,Pesto
21-18,2024-07-21,"Bacon, Grilled Chicken","Pepper Jack Mac, MIX, Melted Pepper Jack",Cheesy Garlic Bread,"Corn, Breadcrumbs, Jalapenos, Parmesan, Mushrooms","Ranch, Hot Honey"
21-8,2024-07-21,Bacon,Pepper Jack,NA,"Jalapenos, Mushrooms",BBQ
21-20,2024-07-21,Brisket,Pepper Jack,Cheesy Garlic Bread,"Parmesan, Bell Peppers, Breadcrumbs",BBQ
21-24,2024-07-21,NA,NA,Garlic Bread,NA,NA
21-21,2024-07-21,Bacon,MIX,NA,"Parmesan, Bell Peppers, Breadcrumbs, Mushrooms",Pesto
21-25,2024-07-21,"Bacon, Pulled Pork",Cheddar,NA,"Jalapenos, Parmesan, Breadcrumbs, Mushrooms","Pesto, Garlic Parmesan"
21-23,2024-07-21,"Grilled Chicken, Brisket","Cheddar, Alfredo",NA,"Broccoli, Mushrooms, Tomatoes","Garlic Parmesan, BBQ"
21-26,2024-07-21,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Parmesan, Corn, Broccoli","Ranch, Garlic Parmesan"
21-30,2024-07-21,Grilled Chicken,Melted Pepper Jack,NA,Parmesan,Ranch
21-29,2024-07-21,"Grilled Chicken, Ham",MIX,NA,"Jalapenos, Corn",Hot Honey
21-28,2024-07-21,Brisket,Cheddar,NA,"Corn, Breadcrumbs, Tomatoes, Broccoli, Jalapenos, Bell Peppers, Parmesan","Buffalo, Ranch, Hot Honey"
21-31,2024-07-21,Ham,MIX,Garlic Bread,"Tomatoes, Jalapenos, Bell Peppers, Parmesan, Mushrooms",Hot Honey
21-32,2024-07-21,NA,MIX,Garlic Bread,"Parmesan, Breadcrumbs",Garlic Parmesan
21-33,2024-07-21,"Pulled Pork, Brisket",Cheddar,NA,Parmesan,"Buffalo, Ranch"
21-34,2024-07-21,Pulled Pork,Pepper Jack,Cheesy Garlic Bread,"Corn, Breadcrumbs, Parmesan, Pineapple, Mushrooms","Pesto, Garlic Parmesan"
21-35,2024-07-21,NA,MIX,Cheesy Garlic Bread,"Tomatoes, Broccoli, Jalapenos, Bell Peppers, Parmesan, Pineapple, Mushrooms",Pesto
21-36,2024-07-21,Grilled Chicken,MIX,Cheesy Garlic Bread,Parmesan,Hot Honey
21-40,2024-07-21,"Grilled Chicken, Brisket",Cheddar,NA,"Parmesan, Broccoli, Breadcrumbs",Garlic Parmesan
21-38,2024-07-21,Grilled Chicken,Cheddar,NA,Jalapenos,"Buffalo, Ranch"
21-37,2024-07-21,Grilled Chicken,Pepper Jack,NA,"Jalapenos, Breadcrumbs","Buffalo, BBQ"
21-39,2024-07-21,Brisket,MIX,NA,Broccoli,Garlic Parmesan
21-41,2024-07-21,Brisket,MIX,NA,"Parmesan, Broccoli, Breadcrumbs",Garlic Parmesan
21-42,2024-07-21,"Pulled Pork, Brisket",Cheddar,Cheesy Garlic Bread,Parmesan,Buffalo
21-44,2024-07-21,"Bacon, Grilled Chicken",MIX,Cheesy Garlic Bread,"Parmesan, Breadcrumbs, Tomatoes","Buffalo, Garlic Parmesan"
21-43,2024-07-21,"Bacon, Brisket",MIX,Cheesy Garlic Bread,"Jalapenos, Parmesan, Breadcrumbs","Buffalo, Garlic Parmesan"
21-45,2024-07-21,Grilled Chicken,"Pepper Jack Mac, Cheddar, Melted Pepper Jack",NA,NA,Ranch
21-46,2024-07-21,Grilled Chicken,"MIX, Cheddar",Cheesy Garlic Bread,"Parmesan, Breadcrumbs, Mushrooms",NA
21-47,2024-07-21,"Grilled Chicken, Brisket, Pulled Pork",Alfredo,"Garlic Bread, Cheesy Garlic Bread","Parmesan, Mushrooms, Tomatoes",BBQ
21-48,2024-07-21,Pulled Pork,"Pepper Jack Mac, Melted Parmesan, Pepper Jack",NA,Breadcrumbs,BBQ
21-49,2024-07-21,"Bacon, Pulled Pork",MIX,Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Jalapenos, Bell Peppers, Parmesan","Ranch, Garlic Parmesan, BBQ, Hot Honey"
21-51,2024-07-21,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs","BBQ, Hot Honey"
21-50,2024-07-21,NA,Alfredo,NA,"Broccoli, Breadcrumbs",Garlic Parmesan
21-53,2024-07-21,Grilled Chicken,Alfredo,NA,"Breadcrumbs, Tomatoes, Bell Peppers, Parmesan, Pineapple, Mushrooms","Pesto, Ranch, Garlic Parmesan"
21-52,2024-07-21,"Bacon, Pulled Pork, Brisket",Cheddar,NA,"Jalapenos, Parmesan, Mushrooms, Tomatoes",Garlic Parmesan
21-54,2024-07-21,Ham,Pepper Jack,NA,"Parmesan, Corn, Bell Peppers",Hot Honey
21-55,2024-07-21,"Grilled Chicken, Pulled Pork","Pepper Jack Mac, Melted Pepper Jack, Melted Parmesan, Alfredo",NA,"Jalapenos, Parmesan, Broccoli, Mushrooms","Buffalo, BBQ"
21-56,2024-07-21,Pulled Pork,"Pepper Jack Mac, Melted Parmesan",Cheesy Garlic Bread,Parmesan,Garlic Parmesan
21-58,2024-07-21,Grilled Chicken,Alfredo,Cheesy Garlic Bread,Parmesan,Pesto
21-59,2024-07-21,Grilled Chicken,Pepper Jack,NA,"Corn, Breadcrumbs, Broccoli, Bell Peppers, Parmesan, Mushrooms",Buffalo
21-60,2024-07-21,Grilled Chicken,Alfredo,NA,Parmesan,NA
21-61,2024-07-21,"Grilled Chicken, Brisket",Cheddar,Cheesy Garlic Bread,Breadcrumbs,"Buffalo, Ranch"
21-63,2024-07-21,Brisket,Pepper Jack,NA,Breadcrumbs,Pesto
21-64,2024-07-21,"Bacon, Brisket",Cheddar,NA,"Parmesan, Breadcrumbs","BBQ, Hot Honey"
21-66,2024-07-21,NA,"Pepper Jack, Alfredo","Cheesy Garlic Bread, Cheesecake","Parmesan, Breadcrumbs",Buffalo
21-69,2024-07-21,Brisket,Cheddar,NA,"Parmesan, Breadcrumbs",BBQ
21-67,2024-07-21,Pulled Pork,Pepper Jack,NA,"Jalapenos, Parmesan, Breadcrumbs, Mushrooms",Garlic Parmesan
21-70,2024-07-21,"Bacon, Grilled Chicken",Cheddar,NA,"Parmesan, Breadcrumbs","Buffalo, Ranch"
21-65,2024-07-21,Ham,Cheddar,Cheesy Garlic Bread,Breadcrumbs,NA
21-71,2024-07-21,NA,Alfredo,NA,"Corn, Breadcrumbs, Tomatoes, Broccoli, Jalapenos, Bell Peppers, Parmesan, Mushrooms","Pesto, Garlic Parmesan"
21-73,2024-07-21,"Pulled Pork, Brisket",Pepper Jack,NA,Jalapenos,Pesto
21-74,2024-07-21,Brisket,Cheddar,Garlic Bread,NA,BBQ
21-75,2024-07-21,"Pulled Pork, Brisket",Cheddar,NA,Breadcrumbs,BBQ
21-79,2024-07-21,Grilled Chicken,Alfredo,Cheesecake,"Tomatoes, Broccoli, Jalapenos, Bell Peppers, Parmesan, Pineapple",Hot Honey
21-78,2024-07-21,"Grilled Chicken, Brisket, Pulled Pork","Cheddar, Alfredo",Cheesy Garlic Bread,"Corn, Breadcrumbs, Jalapenos, Parmesan, Mushrooms","Buffalo, BBQ"
21-77,2024-07-21,"Bacon, Brisket",MIX,Cheesy Garlic Bread,NA,BBQ
21-76,2024-07-21,"Bacon, Brisket",Cheddar,Garlic Bread,NA,NA
21-80,2024-07-21,Pulled Pork,Cheddar,Cheesy Garlic Bread,"Parmesan, Broccoli","Ranch, BBQ"
21-81,2024-07-21,NA,Cheddar,NA,"Parmesan, Broccoli, Breadcrumbs","Ranch, Garlic Parmesan"
21-82,2024-07-21,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Parmesan, Pineapple, Breadcrumbs","Ranch, BBQ"
21-84,2024-07-21,"Pulled Pork, Brisket","Pepper Jack Mac, Cheddar, Melted Parmesan",Cheesy Garlic Bread,Mushrooms,BBQ
21-83,2024-07-21,Brisket,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs, Tomatoes","Ranch, BBQ"
21-85,2024-07-21,Grilled Chicken,Melted Pepper Jack,Cheesecake,"Parmesan, Corn, Bell Peppers",Pesto
22-2,2024-07-22,Bacon,Melted Pepper Jack,Any Bag Of Chips,Jalapenos,"Pesto, Garlic Parmesan"
22-3,2024-07-22,"Pulled Pork, Brisket","MIX, Pepper Jack",NA,"Jalapenos, Onions, Bell Peppers, Breadcrumbs",Ranch
22-4,2024-07-22,Grilled Chicken,Alfredo,NA,Parmesan,NA
22-5,2024-07-22,"Bacon, Brisket",Cheddar,"Any Bag Of Chips, Cheesy Garlic Bread","Parmesan, Broccoli, Tomatoes","Garlic Parmesan, Ranch"
22-6,2024-07-22,Grilled Chicken,Alfredo,NA,Pineapple,Ranch
22-7,2024-07-22,"Grilled Chicken, Brisket",Cheddar,"Cheesecake, Cheesy Garlic Bread","Corn, Breadcrumbs, Broccoli, Bell Peppers, Pineapple","Garlic Parmesan, BBQ"
22-8,2024-07-22,"Bacon, Pulled Pork, Grilled Chicken",Cheddar,NA,"Corn, Breadcrumbs, Onions, Parmesan, Pineapple, Mushrooms","Garlic Parmesan, BBQ"
22-10,2024-07-22,Grilled Chicken,Alfredo,NA,"Broccoli, Breadcrumbs, Mushrooms",Buffalo
22-11,2024-07-22,Grilled Chicken,Pepper Jack,NA,"Jalapenos, Bell Peppers, Mushrooms, Tomatoes","Buffalo, Ranch"
22-12,2024-07-22,"Bacon, Brisket",Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",Garlic Parmesan
22-13,2024-07-22,Brisket,Cheddar,Garlic Bread,"Jalapenos, Parmesan, Breadcrumbs",NA
22-14,2024-07-22,Brisket,Cheddar,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
22-15,2024-07-22,Bacon,MIX,Cheesy Garlic Bread,"Onions, Parmesan, Breadcrumbs, Mushrooms",Ranch
22-17,2024-07-22,"Grilled Chicken, Brisket","MIX, Cheddar",Cheesy Garlic Bread,Parmesan,"Garlic Parmesan, Hot Honey"
22-16,2024-07-22,"Bacon, Grilled Chicken, Pulled Pork","MIX, Cheddar",Garlic Bread,"Corn, Tomatoes, Broccoli, Bell Peppers, Parmesan, Mushrooms","Garlic Parmesan, BBQ"
22-18,2024-07-22,"Bacon, Pulled Pork, Brisket","MIX, Pepper Jack","Side Mac, Any Bag Of Chips","Corn, Breadcrumbs, Tomatoes, Broccoli, Parmesan, Mushrooms","Ranch, Garlic Parmesan, BBQ"
22-19,2024-07-22,Bacon,MIX,NA,"Onions, Parmesan, Breadcrumbs",Garlic Parmesan
22-21,2024-07-22,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Broccoli, Bell Peppers, Parmesan, Mushrooms","Pesto, Garlic Parmesan"
22-22,2024-07-22,NA,NA,Any Bag Of Chips,NA,NA
22-23,2024-07-22,Bacon,MIX,Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Broccoli, Onions, Jalapenos, Bell Peppers, Parmesan","Buffalo, Pesto, Garlic Parmesan, Hot Honey"
22-25,2024-07-22,Grilled Chicken,Melted Parmesan,Doritos,"Parmesan, Breadcrumbs",BBQ
22-26,2024-07-22,Brisket,Cheddar,Cheesy Garlic Bread,"Corn, Breadcrumbs",NA
