order number,date,meat,cheese,sides,toppings,sauce
7-140,2024-05-07,Brisket,"Pepper Jack, Melted Cheddar",Cheesy Garlic Bread,"Onions, Breadcrumbs, Bell Peppers, Mushrooms, Corn, Parmesan",Garlic Parmesan
7-142,2024-05-07,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan","BBQ, Garlic Parmesan"
7-143,2024-05-07,Brisket,Cheddar,Cheesy Garlic Bread,"Jalapenos, Mushrooms, Onions, Breadcrumbs",Garlic Parmesan
7-145,2024-05-07,NA,Cheddar,Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
7-144,2024-05-07,"Grilled Chicken, Brisket",Cheddar,Garlic Bread,"Broccoli, Breadcrumbs, Onions",BBQ
7-147,2024-05-07,Brisket,Alfredo,Cheesecake,Broccoli,Garlic Parmesan
7-146,2024-05-07,NA,Alfredo,NA,"Breadcrumbs, Tomatoes, Jalapenos, Mushrooms, Corn, Parmesan","Hot Honey, Garlic Parmesan"
7-148,2024-05-07,"Grilled Chicken, Bacon","Alfredo, Cheddar",NA,"Onions, Pineapple, Jalapenos, Mushrooms, Corn, Parmesan",Garlic Parmesan
7-149,2024-05-07,"Grilled Chicken, Bacon",Alfredo,Cheesy Garlic Bread,"Corn, Breadcrumbs, Onions, Parmesan",Garlic Parmesan
7-150,2024-05-07,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Breadcrumbs, Parmesan","Buffalo, Garlic Parmesan"
7-151,2024-05-07,Grilled Chicken,Cheddar,NA,"Mushrooms, Corn",NA
7-152,2024-05-07,Bacon,Alfredo,NA,"Jalapenos, Corn, Breadcrumbs, Pineapple",Garlic Parmesan
7-155,2024-05-07,Brisket,Cheddar,NA,Parmesan,BBQ
7-154,2024-05-07,Brisket,Cheddar,NA,Parmesan,Buffalo
7-156,2024-05-07,Bacon,Pepper Jack,NA,"Mushrooms, Broccoli, Breadcrumbs, Parmesan",Ranch
7-158,2024-05-07,"Grilled Chicken, Bacon, Brisket",Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Parmesan","BBQ, Ranch"
7-157,2024-05-07,Bacon,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",NA
7-159,2024-05-07,Brisket,Cheddar,Cheesy Garlic Bread,Parmesan,NA
7-160,2024-05-07,"Bacon, Brisket","Cheddar, Pepper Jack",Cheesy Garlic Bread,"Mushrooms, Breadcrumbs, Parmesan","BBQ, Ranch"
7-161,2024-05-07,Bacon,"Cheddar, Melted Cheddar, Cheddar Mac","Cheesy Garlic Bread, Side Mac","Mushrooms, Bell Peppers, Breadcrumbs, Parmesan","Ranch, Garlic Parmesan"
7-153,2024-05-07,"Grilled Chicken, Bacon",MIX,NA,"Corn, Breadcrumbs, Parmesan","BBQ, Ranch"
7-163,2024-05-07,"Grilled Chicken, Ham","Alfredo, Pepper Jack","Cheesy Garlic Bread, Cheesecake",Mushrooms,Ranch
7-164,2024-05-07,Bacon,Cheddar,Cheesy Garlic Bread,"Broccoli, Breadcrumbs, Parmesan","Ranch, Garlic Parmesan"
7-165,2024-05-07,Brisket,Alfredo,NA,"Breadcrumbs, Broccoli, Mushrooms, Corn, Parmesan",Garlic Parmesan
7-166,2024-05-07,"Grilled Chicken, Brisket","Alfredo, Melted Pepper Jack",NA,"Jalapenos, Parmesan",BBQ
7-167,2024-05-07,"Bacon, Brisket",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan","BBQ, Ranch"
7-171,2024-05-07,Brisket,Pepper Jack,Garlic Bread,"Jalapenos, Corn, Bell Peppers, Onions",BBQ
7-170,2024-05-07,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan",BBQ
7-168,2024-05-07,Bacon,"Melted Cheddar, Cheddar Mac",NA,"Breadcrumbs, Parmesan",Garlic Parmesan
7-169,2024-05-07,Bacon,"Melted Cheddar, Cheddar Mac",Garlic Bread,Parmesan,NA
7-162,2024-05-07,NA,MIX,NA,"Onions, Breadcrumbs, Bell Peppers, Tomatoes, Jalapenos, Corn, Parmesan","Pesto, Garlic Parmesan"
7-173,2024-05-07,Grilled Chicken,Pepper Jack,NA,"Bell Peppers, Onions, Breadcrumbs, Pineapple, Jalapenos, Mushrooms, Corn, Parmesan","Hot Honey, Garlic Parmesan"
7-177,2024-05-07,Grilled Chicken,Cheddar,"Cheesecake, Lays Classic",NA,NA
7-175,2024-05-07,Bacon,Cheddar,Garlic Bread,Bell Peppers,Garlic Parmesan
7-176,2024-05-07,Bacon,Cheddar,Cheesy Garlic Bread,"Tomatoes, Onions, Breadcrumbs, Parmesan",Ranch
7-174,2024-05-07,Brisket,Cheddar,Any Bag Of Chips,Breadcrumbs,NA
7-172,2024-05-07,NA,NA,Cheesecake,NA,NA
7-178,2024-05-07,Brisket,Cheddar,NA,"Onions, Breadcrumbs, Parmesan","BBQ, Garlic Parmesan"
7-179,2024-05-07,NA,Pepper Jack,NA,"Onions, Bell Peppers, Broccoli, Parmesan",Garlic Parmesan
7-183,2024-05-07,Grilled Chicken,Cheddar,NA,NA,BBQ
7-182,2024-05-07,"Bacon, Brisket",Cheddar,NA,Parmesan,"Ranch, Buffalo"
7-181,2024-05-07,Grilled Chicken,Pepper Jack,NA,"Breadcrumbs, Tomatoes, Jalapenos, Mushrooms, Parmesan","Pesto, Garlic Parmesan"
7-180,2024-05-07,NA,Pepper Jack,NA,"Mushrooms, Broccoli, Breadcrumbs, Onions",NA
7-185,2024-05-07,"Grilled Chicken, Bacon",Cheddar,Garlic Bread,Parmesan,Garlic Parmesan
7-186,2024-05-07,"Grilled Chicken, Brisket, Ham",Cheddar,Cheesy Garlic Bread,"Tomatoes, Onions, Bell Peppers, Pineapple","BBQ, Ranch, Hot Honey"
7-190,2024-05-07,NA,Alfredo,Cheesy Garlic Bread,"Mushrooms, Parmesan",NA
7-191,2024-05-07,"Grilled Chicken, Brisket",Cheddar,NA,Parmesan,BBQ
7-189,2024-05-07,Bacon,Cheddar,NA,"Mushrooms, Breadcrumbs, Parmesan","Hot Honey, Garlic Parmesan"
7-188,2024-05-07,Bacon,Cheddar,NA,"Breadcrumbs, Parmesan",NA
7-195,2024-05-07,NA,Cheddar,Garlic Bread,"Breadcrumbs, Parmesan",NA
7-196,2024-05-07,Grilled Chicken,Pepper Jack,"Cheesy Garlic Bread, Doritos","Bell Peppers, Onions, Breadcrumbs, Tomatoes, Mushrooms, Corn, Parmesan","Ranch, Garlic Parmesan"
7-192,2024-05-07,"Grilled Chicken, Bacon",Cheddar,NA,Parmesan,Buffalo
7-197,2024-05-07,"Grilled Chicken, Brisket",Alfredo,NA,"Broccoli, Breadcrumbs, Parmesan","Ranch, Buffalo"
7-194,2024-05-07,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Onions, Breadcrumbs, Jalapenos, Mushrooms, Parmesan",Garlic Parmesan
7-193,2024-05-07,NA,Pepper Jack,Cheesy Garlic Bread,"Breadcrumbs, Jalapenos, Mushrooms, Corn, Parmesan",Garlic Parmesan
7-184,2024-05-07,Grilled Chicken,Cheddar,NA,Broccoli,NA
7-198,2024-05-07,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Broccoli, Breadcrumbs, Parmesan",Garlic Parmesan
7-200,2024-05-07,"Bacon, Brisket",Alfredo,Cheesy Garlic Bread,"Corn, Pineapple",BBQ
7-201,2024-05-07,Bacon,Pepper Jack,NA,"Jalapenos, Breadcrumbs",Garlic Parmesan
7-199,2024-05-07,Brisket,Cheddar,"Cheesy Garlic Bread, Side Mac","Tomatoes, Parmesan",BBQ
7-202,2024-05-07,NA,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
7-203,2024-05-07,Grilled Chicken,Cheddar,NA,"Mushrooms, Breadcrumbs, Parmesan",Pesto
7-204,2024-05-07,Grilled Chicken,"Cheddar, Alfredo Mac, Melted Pepper Jack","Cheesy Garlic Bread, Lays Classic","Mushrooms, Onions, Breadcrumbs, Parmesan","Ranch, Buffalo, Garlic Parmesan"
7-205,2024-05-07,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Bell Peppers, Breadcrumbs, Tomatoes, Broccoli, Jalapenos",Garlic Parmesan
7-207,2024-05-07,"Bacon, Brisket","Cheddar, Pepper Jack",NA,"Breadcrumbs, Parmesan, Pineapple","BBQ, Garlic Parmesan"
7-209,2024-05-07,"Bacon, Brisket",Cheddar,NA,"Onions, Bell Peppers, Breadcrumbs, Parmesan",BBQ
7-208,2024-05-07,Brisket,Cheddar,NA,"Jalapenos, Breadcrumbs, Parmesan",Buffalo
7-210,2024-05-07,Brisket,Cheddar,Cheesy Garlic Bread,NA,BBQ
7-212,2024-05-07,NA,Pepper Jack,NA,"Bell Peppers, Breadcrumbs, Broccoli, Jalapenos, Parmesan",Hot Honey
7-211,2024-05-07,Brisket,Cheddar,NA,"Onions, Bell Peppers, Breadcrumbs, Broccoli, Corn","BBQ, Garlic Parmesan"
7-215,2024-05-07,"Grilled Chicken, Bacon",Cheddar,NA,Parmesan,BBQ
7-214,2024-05-07,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan","BBQ, Ranch"
7-216,2024-05-07,"Grilled Chicken, Bacon",Cheddar,Any Bag Of Chips,NA,Garlic Parmesan
7-213,2024-05-07,Grilled Chicken,Cheddar,NA,Broccoli,NA
7-218,2024-05-07,NA,Alfredo,Cheesy Garlic Bread,Parmesan,Garlic Parmesan
7-223,2024-05-07,NA,"Alfredo, Cheddar",NA,"Breadcrumbs, Parmesan",Garlic Parmesan
7-220,2024-05-07,NA,Cheddar,NA,Breadcrumbs,Garlic Parmesan
7-222,2024-05-07,Bacon,Cheddar,Cheesy Garlic Bread,Parmesan,NA
7-221,2024-05-07,Bacon,"Pepper Jack Mac, Melted Pepper Jack",NA,Breadcrumbs,"BBQ, Hot Honey"
7-225,2024-05-07,Brisket,"Melted Cheddar, Cheddar Mac",Cheesy Garlic Bread,Onions,BBQ
7-230,2024-05-07,"Bacon, Brisket",Pepper Jack,Cheesy Garlic Bread,"Onions, Bell Peppers, Breadcrumbs, Tomatoes, Parmesan",Ranch
7-227,2024-05-07,Grilled Chicken,Alfredo,Garlic Bread,"Jalapenos, Onions, Tomatoes, Pineapple",Garlic Parmesan
7-228,2024-05-07,NA,"Melted Cheddar, Cheddar Mac",NA,"Onions, Pineapple, Broccoli, Corn, Parmesan","Pesto, Garlic Parmesan"
7-226,2024-05-07,Brisket,Cheddar,NA,"Mushrooms, Corn, Breadcrumbs, Parmesan",Buffalo
7-229,2024-05-07,NA,Cheddar,Side Mac,"Bell Peppers, Onions, Breadcrumbs, Pineapple, Corn, Parmesan","Pesto, Garlic Parmesan"
7-231,2024-05-07,"Grilled Chicken, Bacon",Cheddar,Cheesy Garlic Bread,Parmesan,Garlic Parmesan
7-233,2024-05-07,Brisket,Cheddar,Cheesy Garlic Bread,Pineapple,BBQ
7-232,2024-05-07,Ham,Cheddar,NA,"Breadcrumbs, Broccoli, Mushrooms, Corn, Parmesan","Buffalo, Garlic Parmesan"
7-237,2024-05-07,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Jalapenos, Corn, Tomatoes, Parmesan","BBQ, Hot Honey, Garlic Parmesan"
7-236,2024-05-07,"Bacon, Brisket",Cheddar,NA,Breadcrumbs,NA
7-235,2024-05-07,"Brisket, Ham",Cheddar,NA,"Jalapenos, Breadcrumbs",Garlic Parmesan
7-238,2024-05-07,Bacon,Cheddar,Cheesy Garlic Bread,Breadcrumbs,Garlic Parmesan
7-239,2024-05-07,Grilled Chicken,Cheddar,NA,Jalapenos,"Ranch, Buffalo"
7-240,2024-05-07,Pulled Pork,"Pepper Jack Mac, Melted Pepper Jack",NA,"Mushrooms, Broccoli, Corn",NA
7-242,2024-05-07,"Brisket, Ham",Cheddar,NA,NA,Buffalo
7-243,2024-05-07,"Grilled Chicken, Bacon, Ham",Cheddar,NA,Parmesan,Garlic Parmesan
7-241,2024-05-07,"Bacon, Brisket",Cheddar,"Side Mac, Garlic Bread","Pineapple, Tomatoes, Broccoli, Jalapenos, Corn","Pesto, Ranch"
7-246,2024-05-07,Brisket,Cheddar,NA,Breadcrumbs,Ranch
7-244,2024-05-07,"Grilled Chicken, Brisket",Cheddar,Cheesy Garlic Bread,"Broccoli, Breadcrumbs, Parmesan",Garlic Parmesan
7-245,2024-05-07,Brisket,Cheddar,Cheesy Garlic Bread,"Bell Peppers, Breadcrumbs, Tomatoes, Mushrooms, Parmesan","Hot Honey, Garlic Parmesan"
7-247,2024-05-07,Brisket,"Pepper Jack Mac, Melted Pepper Jack",NA,"Breadcrumbs, Parmesan",Hot Honey
7-248,2024-05-07,Brisket,Cheddar,Cheesy Garlic Bread,NA,Garlic Parmesan
7-252,2024-05-07,"Bacon, Brisket, Ham","Alfredo, Pepper Jack",Cheesy Garlic Bread,"Corn, Breadcrumbs, Parmesan","Ranch, Garlic Parmesan"
7-250,2024-05-07,Bacon,Cheddar,Garlic Bread,"Corn, Parmesan, Pineapple","Pesto, Garlic Parmesan"
7-249,2024-05-07,Pulled Pork,Alfredo,NA,"Bell Peppers, Breadcrumbs, Tomatoes, Jalapenos, Corn, Parmesan","BBQ, Garlic Parmesan"
7-251,2024-05-07,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan",Ranch
7-256,2024-05-07,NA,NA,Side Mac,NA,NA
7-255,2024-05-07,"Grilled Chicken, Ham",Cheddar,NA,"Mushrooms, Parmesan",NA
7-253,2024-05-07,Grilled Chicken,"Pepper Jack, Melted Pepper Jack",Cheesecake,"Bell Peppers, Breadcrumbs, Broccoli, Jalapenos, Corn, Parmesan","Ranch, Buffalo"
7-258,2024-05-07,NA,Pepper Jack,NA,"Jalapenos, Mushrooms, Bell Peppers, Breadcrumbs",Hot Honey
7-257,2024-05-07,"Bacon, Pulled Pork","Cheddar, Melted Cheddar, Cheddar Mac",NA,"Mushrooms, Corn, Breadcrumbs","BBQ, Garlic Parmesan"
7-259,2024-05-07,"Bacon, Pulled Pork",Cheddar,NA,"Jalapenos, Bell Peppers, Breadcrumbs, Parmesan","BBQ, Hot Honey"
7-265,2024-05-07,"Bacon, Pulled Pork","Cheddar, Pepper Jack",Cheesy Garlic Bread,"Jalapenos, Broccoli, Breadcrumbs, Parmesan","Ranch, Hot Honey"
7-260,2024-05-07,Pulled Pork,Cheddar,NA,"Mushrooms, Breadcrumbs",Garlic Parmesan
7-261,2024-05-07,Pulled Pork,Cheddar,NA,"Bell Peppers, Tomatoes, Broccoli, Mushrooms, Corn",BBQ
7-262,2024-05-07,Bacon,Cheddar,NA,"Broccoli, Breadcrumbs, Parmesan",Garlic Parmesan
7-263,2024-05-07,Grilled Chicken,Cheddar,Garlic Bread,"Mushrooms, Parmesan",Garlic Parmesan
7-264,2024-05-07,Grilled Chicken,Cheddar,NA,"Broccoli, Corn, Parmesan","BBQ, Garlic Parmesan"
7-268,2024-05-07,NA,Alfredo,NA,"Corn, Pineapple",Buffalo
7-269,2024-05-07,Pulled Pork,Pepper Jack,NA,"Tomatoes, Corn, Breadcrumbs, Parmesan","Pesto, Ranch, Buffalo, Garlic Parmesan"
7-272,2024-05-07,Grilled Chicken,Alfredo,NA,"Breadcrumbs, Parmesan","Pesto, Garlic Parmesan"
7-273,2024-05-07,Brisket,Cheddar,NA,NA,BBQ
7-271,2024-05-07,"Bacon, Brisket",Cheddar,Any Bag Of Chips,Bell Peppers,BBQ
7-276,2024-05-07,Grilled Chicken,Alfredo,NA,Parmesan,Buffalo
7-275,2024-05-07,Ham,Cheddar,NA,"Onions, Breadcrumbs",BBQ
7-274,2024-05-07,"Brisket, Pulled Pork",Cheddar,NA,"Bell Peppers, Breadcrumbs, Onions, Pineapple, Corn, Parmesan",BBQ
7-278,2024-05-07,Brisket,Cheddar,Cheesy Garlic Bread,"Corn, Breadcrumbs, Parmesan",BBQ
7-277,2024-05-07,NA,"Cheddar, Pepper Jack",NA,"Onions, Bell Peppers, Breadcrumbs, Pineapple, Tomatoes, Parmesan","Pesto, Garlic Parmesan"
7-280,2024-05-07,NA,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
7-279,2024-05-07,Brisket,Cheddar,Cheesy Garlic Bread,Corn,"Ranch, Garlic Parmesan"
7-283,2024-05-07,Brisket,Cheddar,Cheesy Garlic Bread,"Jalapenos, Breadcrumbs",BBQ
7-281,2024-05-07,NA,MIX,Garlic Bread,"Breadcrumbs, Parmesan","Pesto, Garlic Parmesan"
7-282,2024-05-07,NA,MIX,Cheesecake,"Breadcrumbs, Parmesan",Garlic Parmesan
7-285,2024-05-07,"Bacon, Brisket, Pulled Pork",Cheddar,NA,"Onions, Bell Peppers, Breadcrumbs, Pineapple, Tomatoes, Mushrooms, Parmesan","BBQ, Pesto, Garlic Parmesan"
7-286,2024-05-07,Brisket,Cheddar,Cheesy Garlic Bread,Parmesan,Garlic Parmesan
7-287,2024-05-07,"Bacon, Brisket","Melted Cheddar, Cheddar Mac",Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Hot Honey
7-288,2024-05-07,NA,Alfredo,"Cheesy Garlic Bread, Garlic Bread","Bell Peppers, Onions, Breadcrumbs, Jalapenos, Mushrooms, Corn","Pesto, Garlic Parmesan"
7-289,2024-05-07,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Jalapenos, Breadcrumbs",Buffalo
7-290,2024-05-07,Grilled Chicken,Alfredo,NA,"Bell Peppers, Onions, Breadcrumbs, Tomatoes, Mushrooms, Corn, Parmesan","Ranch, Buffalo, Garlic Parmesan"
7-292,2024-05-07,Pulled Pork,Cheddar,NA,"Onions, Breadcrumbs, Pineapple, Corn, Parmesan","Ranch, Garlic Parmesan"
7-291,2024-05-07,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Jalapenos, Onions, Breadcrumbs, Parmesan","Ranch, Garlic Parmesan"
7-295,2024-05-07,NA,Cheddar,Garlic Bread,"Onions, Bell Peppers, Breadcrumbs, Tomatoes, Mushrooms",Garlic Parmesan
7-294,2024-05-07,NA,Pepper Jack,NA,"Jalapenos, Onions, Bell Peppers","Pesto, Garlic Parmesan"
7-296,2024-05-07,Grilled Chicken,Pepper Jack,Cheesecake,"Tomatoes, Mushrooms, Onions, Parmesan","Pesto, Garlic Parmesan"
7-297,2024-05-07,NA,Cheddar,Cheesecake,"Breadcrumbs, Parmesan","Pesto, Ranch, Garlic Parmesan"
7-299,2024-05-07,NA,Cheddar,NA,Breadcrumbs,Garlic Parmesan
7-300,2024-05-07,Grilled Chicken,Cheddar,Cheesecake,"Broccoli, Onions","BBQ, Garlic Parmesan"
7-304,2024-05-07,"Brisket, Pulled Pork",Pepper Jack,NA,"Bell Peppers, Breadcrumbs, Tomatoes, Mushrooms, Parmesan","Pesto, Garlic Parmesan"
7-302,2024-05-07,Grilled Chicken,Cheddar,Garlic Bread,"Jalapenos, Mushrooms, Breadcrumbs, Tomatoes","Pesto, Garlic Parmesan"
7-306,2024-05-07,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,Parmesan,Hot Honey
7-305,2024-05-07,Grilled Chicken,Pepper Jack,NA,"Broccoli, Parmesan","Buffalo, Garlic Parmesan"
7-307,2024-05-07,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Jalapenos, Onions, Breadcrumbs, Parmesan",Hot Honey
7-309,2024-05-07,Grilled Chicken,Melted Pepper Jack,Cheesy Garlic Bread,"Jalapenos, Onions",Hot Honey
7-313,2024-05-07,Grilled Chicken,Melted Cheddar,Side Mac,NA,NA
7-314,2024-05-07,Grilled Chicken,"Melted Parmesan, Melted Pepper Jack",NA,"Bell Peppers, Breadcrumbs, Broccoli, Mushrooms, Parmesan","Pesto, Garlic Parmesan"
7-315,2024-05-07,"Brisket, Pulled Pork",Melted Cheddar,Cheesecake,NA,BBQ
8-1,2024-05-08,Grilled Chicken,Cheddar,Cheesy Garlic Bread,NA,Buffalo
8-2,2024-05-08,"Grilled Chicken, Bacon",Cheddar,Cheesy Garlic Bread,"Jalapenos, Breadcrumbs, Parmesan",Buffalo
8-4,2024-05-08,Grilled Chicken,Cheddar,Garlic Bread,Breadcrumbs,"Ranch, Buffalo"
8-3,2024-05-08,Grilled Chicken,Cheddar,Garlic Bread,"Mushrooms, Corn, Breadcrumbs","Buffalo, Garlic Parmesan"
8-5,2024-05-08,"Bacon, Ham",Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Parmesan","Pesto, Garlic Parmesan"
8-6,2024-05-08,"Bacon, Ham",Pepper Jack,NA,"Jalapenos, Breadcrumbs",Hot Honey
8-7,2024-05-08,Brisket,Pepper Jack,Cheesy Garlic Bread,"Bell Peppers, Onions, Breadcrumbs, Broccoli, Jalapenos, Parmesan",BBQ
8-8,2024-05-08,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Mushrooms, Broccoli, Onions",Garlic Parmesan
8-11,2024-05-08,NA,Cheddar,NA,NA,NA
8-10,2024-05-08,Brisket,Cheddar,NA,"Mushrooms, Breadcrumbs, Parmesan, Pineapple",BBQ
8-9,2024-05-08,Brisket,"Cheddar, Melted Cheddar",NA,"Bell Peppers, Broccoli, Mushrooms, Corn, Parmesan",Garlic Parmesan
8-12,2024-05-08,Grilled Chicken,Cheddar,NA,"Mushrooms, Bell Peppers, Breadcrumbs, Parmesan",BBQ
8-15,2024-05-08,Brisket,Pepper Jack,NA,"Broccoli, Breadcrumbs",BBQ
8-14,2024-05-08,"Grilled Chicken, Bacon, Brisket",Pepper Jack,NA,"Onions, Breadcrumbs, Bell Peppers, Tomatoes, Jalapenos","BBQ, Ranch, Hot Honey"
8-13,2024-05-08,NA,Cheddar,Cheesy Garlic Bread,Broccoli,NA
8-16,2024-05-08,Bacon,Melted Cheddar,NA,NA,Pesto
8-17,2024-05-08,NA,Cheddar,NA,"Jalapenos, Broccoli, Breadcrumbs, Tomatoes",Ranch
8-18,2024-05-08,NA,Cheddar,NA,"Onions, Bell Peppers, Breadcrumbs, Jalapenos, Parmesan","Pesto, Ranch, Garlic Parmesan"
8-19,2024-05-08,NA,Alfredo,NA,"Mushrooms, Onions, Bell Peppers","Pesto, Garlic Parmesan"
8-20,2024-05-08,Brisket,Cheddar,Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
8-21,2024-05-08,"Bacon, Ham",Alfredo,NA,"Tomatoes, Mushrooms, Breadcrumbs",NA
8-23,2024-05-08,Brisket,Cheddar,Cheesecake,"Onions, Breadcrumbs, Pineapple, Broccoli, Jalapenos, Mushrooms, Parmesan","Pesto, Garlic Parmesan"
8-22,2024-05-08,"Bacon, Brisket","Melted Parmesan, Pepper Jack Mac, Melted Pepper Jack",Garlic Bread,"Onions, Bell Peppers, Pineapple, Tomatoes, Broccoli, Mushrooms, Corn","BBQ, Pesto, Garlic Parmesan"
8-24,2024-05-08,NA,Cheddar,"Cheesy Garlic Bread, Cheesecake","Breadcrumbs, Broccoli, Jalapenos, Corn, Parmesan","Buffalo, Garlic Parmesan"
8-25,2024-05-08,"Bacon, Ham",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
8-26,2024-05-08,Brisket,Cheddar,NA,Bell Peppers,BBQ
8-27,2024-05-08,"Grilled Chicken, Bacon",Alfredo,NA,"Broccoli, Breadcrumbs",Buffalo
8-28,2024-05-08,"Grilled Chicken, Bacon, Ham",Cheddar,NA,NA,NA
8-30,2024-05-08,Grilled Chicken,Cheddar,NA,"Tomatoes, Broccoli, Breadcrumbs, Onions","Ranch, Hot Honey"
8-29,2024-05-08,Grilled Chicken,Alfredo,Cheesy Garlic Bread,Parmesan,Garlic Parmesan
8-31,2024-05-08,Brisket,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",NA
8-32,2024-05-08,Brisket,Cheddar,NA,"Jalapenos, Onions, Breadcrumbs",BBQ
8-33,2024-05-08,Pulled Pork,Melted Cheddar,Cheesy Garlic Bread,NA,NA
8-34,2024-05-08,"Grilled Chicken, Brisket","Cheddar, Melted Cheddar, Cheddar Mac","Cheesy Garlic Bread, Any Bag Of Chips","Mushrooms, Onions, Breadcrumbs","BBQ, Buffalo"
8-35,2024-05-08,Grilled Chicken,Cheddar,NA,"Jalapenos, Broccoli, Parmesan",NA
8-36,2024-05-08,Grilled Chicken,Pepper Jack,"Cheesecake, Garlic Bread","Jalapenos, Mushrooms, Breadcrumbs, Parmesan",Garlic Parmesan
8-37,2024-05-08,Brisket,"Cheddar, Pepper Jack",Cheesy Garlic Bread,"Onions, Bell Peppers, Breadcrumbs, Jalapenos, Parmesan","BBQ, Garlic Parmesan"
8-40,2024-05-08,Grilled Chicken,Alfredo,NA,"Onions, Tomatoes, Broccoli, Jalapenos, Parmesan",Buffalo
8-41,2024-05-08,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Tomatoes, Onions, Bell Peppers, Parmesan",BBQ
8-39,2024-05-08,Brisket,"Cheddar, Melted Pepper Jack","Side Mac, Garlic Bread","Broccoli, Breadcrumbs, Parmesan","BBQ, Ranch"
8-42,2024-05-08,Brisket,Alfredo,NA,"Breadcrumbs, Broccoli, Mushrooms, Corn, Parmesan","Hot Honey, Pesto, Garlic Parmesan"
8-43,2024-05-08,Bacon,Alfredo,"Cheesy Garlic Bread, Any Bag Of Chips",Breadcrumbs,Ranch
8-44,2024-05-08,Brisket,Cheddar,Cheesy Garlic Bread,"Onions, Bell Peppers, Breadcrumbs, Pineapple, Jalapenos",BBQ
8-45,2024-05-08,Bacon,Cheddar,Cheesy Garlic Bread,"Jalapenos, Mushrooms, Onions, Parmesan",Garlic Parmesan
8-46,2024-05-08,NA,Alfredo,NA,"Broccoli, Breadcrumbs, Parmesan, Pineapple",Pesto
8-48,2024-05-08,Pulled Pork,Cheddar,Cheesy Garlic Bread,Parmesan,Garlic Parmesan
8-49,2024-05-08,Brisket,Pepper Jack,NA,"Jalapenos, Parmesan",BBQ
8-52,2024-05-08,"Grilled Chicken, Brisket, Pulled Pork","Alfredo, Cheddar",Cheesy Garlic Bread,Parmesan,BBQ
8-51,2024-05-08,"Grilled Chicken, Brisket",Cheddar,NA,"Jalapenos, Mushrooms, Bell Peppers, Parmesan",Hot Honey
8-50,2024-05-08,Brisket,Cheddar,NA,"Jalapenos, Bell Peppers, Breadcrumbs, Parmesan","Pesto, Hot Honey"
8-53,2024-05-08,Pulled Pork,Pepper Jack,Cheesy Garlic Bread,"Mushrooms, Corn, Onions, Parmesan",Buffalo
8-55,2024-05-08,Bacon,Cheddar,NA,NA,Ranch
8-54,2024-05-08,Grilled Chicken,Cheddar,NA,Broccoli,NA
8-56,2024-05-08,Bacon,Cheddar,Cheesy Garlic Bread,"Mushrooms, Onions, Breadcrumbs, Parmesan",Garlic Parmesan
8-57,2024-05-08,Brisket,Cheddar,Cheesy Garlic Bread,NA,Garlic Parmesan
8-59,2024-05-08,"Grilled Chicken, Bacon",Pepper Jack,Cheesy Garlic Bread,"Bell Peppers, Breadcrumbs, Tomatoes, Broccoli, Jalapenos, Corn, Parmesan","Pesto, Garlic Parmesan"
8-58,2024-05-08,"Grilled Chicken, Brisket, Pulled Pork","Alfredo, Cheddar",Garlic Bread,"Mushrooms, Broccoli, Breadcrumbs",BBQ
8-62,2024-05-08,NA,Cheddar,NA,NA,NA
8-61,2024-05-08,Grilled Chicken,Cheddar,Garlic Bread,"Onions, Breadcrumbs, Pineapple, Broccoli, Corn, Parmesan","Pesto, Garlic Parmesan"
8-60,2024-05-08,NA,Cheddar,NA,"Onions, Breadcrumbs, Tomatoes, Broccoli, Parmesan","Pesto, Garlic Parmesan"
8-65,2024-05-08,Brisket,Alfredo,Cheesy Garlic Bread,"Mushrooms, Pineapple",Garlic Parmesan
