order number,date,meat,cheese,sides,toppings,sauce
23-54,2024-04-23,Pulled Pork,Cheddar,NA,"Bell Peppers, Parmesan, Breadcrumbs",BBQ
23-56,2024-04-23,Brisket,Alfredo,NA,"Mushrooms, Breadcrumbs, Onions, Bell Peppers, Tomatoes","Buffalo, Hot Honey"
23-55,2024-04-23,Grilled Chicken,Cheddar,NA,"Broccoli, Mushrooms, Jalapenos",NA
23-57,2024-04-23,Brisket,Alfredo,Cheesy Garlic Bread,"Onions, Parmesan, Jalapenos, Breadcrumbs","Buffalo, BBQ"
23-58,2024-04-23,"Bacon, Brisket",Cheddar,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
23-59,2024-04-23,NA,Cheddar,Cheesy Garlic Bread,Broccoli,NA
23-60,2024-04-23,Bacon,Melted Cheddar,Any Bag Of Chips,Bell Peppers,NA
23-61,2024-04-23,Brisket,Pepper Jack,Cheesy Garlic Bread,"Broccoli, Parmesan, Jalapenos, Onions",Hot Honey
23-63,2024-04-23,Pulled Pork,Alfredo,Cheesy Garlic Bread,"Parmesan, Pineapple, Mushrooms, Breadcrumbs","Ranch, Hot Honey"
23-64,2024-04-23,Brisket,Cheddar,NA,"Onions, Mushrooms, Jalapenos, Parmesan",Hot Honey
23-62,2024-04-23,Brisket,Alfredo,Cheesy Garlic Bread,"Mushrooms, Parmesan, Onions, Bell Peppers, Tomatoes","Garlic Parmesan, Hot Honey"
23-65,2024-04-23,"Brisket, Grilled Chicken",Cheddar,Garlic Bread,"Parmesan, Breadcrumbs",Garlic Parmesan
23-67,2024-04-23,"Brisket, Bacon",Cheddar,Cheesy Garlic Bread,"Parmesan, Jalapenos, Breadcrumbs",Buffalo
23-68,2024-04-23,Bacon,Cheddar,Cheesy Garlic Bread,Parmesan,BBQ
23-71,2024-04-23,"Bacon, Grilled Chicken",Cheddar,Cheesy Garlic Bread,Breadcrumbs,NA
23-73,2024-04-23,Brisket,Cheddar,Any Bag Of Chips,NA,BBQ
23-72,2024-04-23,Brisket,Alfredo,Cheesy Garlic Bread,"Bell Peppers, Parmesan, Jalapenos",BBQ
23-69,2024-04-23,"Brisket, Bacon",Cheddar,Cheesy Garlic Bread,Broccoli,"Buffalo, BBQ"
23-76,2024-04-23,Bacon,Alfredo,Cheesy Garlic Bread,Parmesan,"Ranch, BBQ"
23-75,2024-04-23,NA,Cheddar,NA,"Broccoli, Mushrooms, Breadcrumbs",Garlic Parmesan
23-74,2024-04-23,NA,Cheddar,NA,"Onions, Bell Peppers, Tomatoes",BBQ
23-77,2024-04-23,Pulled Pork,Cheddar,Cheesy Garlic Bread,Parmesan,Garlic Parmesan
23-78,2024-04-23,Pulled Pork,Melted Cheddar,Any Bag Of Chips,"Parmesan, Mushrooms, Jalapenos, Breadcrumbs",NA
23-80,2024-04-23,NA,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",Hot Honey
23-79,2024-04-23,Pulled Pork,Cheddar,NA,"Bell Peppers, Parmesan, Breadcrumbs",BBQ
23-81,2024-04-23,Grilled Chicken,"Cheddar, Melted Cheddar",NA,"Onions, Bell Peppers, Mushrooms, Jalapenos",Buffalo
23-83,2024-04-23,Brisket,Cheddar,NA,"Mushrooms, Parmesan, Breadcrumbs, Broccoli, Onions",Garlic Parmesan
23-82,2024-04-23,Pulled Pork,Cheddar,Cheesy Garlic Bread,"Broccoli, Breadcrumbs, Jalapenos, Onions",BBQ
23-84,2024-04-23,Brisket,Cheddar,NA,"Onions, Mushrooms, Breadcrumbs",BBQ
23-87,2024-04-23,Brisket,"Melted Cheddar, Cheddar Mac",NA,NA,BBQ
23-86,2024-04-23,Brisket,"Melted Cheddar, Cheddar Mac",NA,Jalapenos,BBQ
23-88,2024-04-23,Brisket,"Melted Cheddar, Cheddar Mac",NA,NA,Garlic Parmesan
23-89,2024-04-23,NA,Cheddar,Garlic Bread,NA,Garlic Parmesan
23-85,2024-04-23,"Brisket, Bacon, Ham","Cheddar, Melted Cheddar, Cheddar Mac","Garlic Bread, Cheesy Garlic Bread","Onions, Bell Peppers, Breadcrumbs","Hot Honey, Buffalo, Garlic Parmesan, BBQ"
23-91,2024-04-23,Bacon,Cheddar,NA,Mushrooms,NA
23-90,2024-04-23,Brisket,Alfredo,NA,"Onions, Parmesan, Jalapenos, Breadcrumbs",BBQ
23-93,2024-04-23,Brisket,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",Garlic Parmesan
23-92,2024-04-23,Brisket,Cheddar,Cheesy Garlic Bread,"Mushrooms, Parmesan, Breadcrumbs, Bell Peppers, Tomatoes",Garlic Parmesan
23-94,2024-04-23,Bacon,Cheddar,NA,"Pineapple, Parmesan","Garlic Parmesan, Hot Honey"
23-96,2024-04-23,NA,Cheddar,NA,"Mushrooms, Parmesan, Jalapenos, Breadcrumbs, Onions, Bell Peppers, Pineapple, Tomatoes","Garlic Parmesan, Hot Honey"
23-97,2024-04-23,"Brisket, Bacon",Cheddar,NA,NA,NA
23-95,2024-04-23,"Brisket, Bacon",Cheddar,NA,"Onions, Mushrooms","Garlic Parmesan, Hot Honey"
23-98,2024-04-23,Brisket,Cheddar,NA,"Broccoli, Onions",Garlic Parmesan
23-99,2024-04-23,Brisket,Cheddar,NA,"Parmesan, Mushrooms, Breadcrumbs, Broccoli",Garlic Parmesan
23-101,2024-04-23,Bacon,Cheddar,NA,"Parmesan, Mushrooms, Breadcrumbs",Garlic Parmesan
23-100,2024-04-23,NA,Cheddar,Cheesy Garlic Bread,"Mushrooms, Parmesan, Jalapenos, Broccoli, Tomatoes","Ranch, Garlic Parmesan"
23-102,2024-04-23,Brisket,Cheddar,NA,"Broccoli, Bell Peppers, Mushrooms, Onions",Garlic Parmesan
23-104,2024-04-23,Brisket,Cheddar,NA,"Parmesan, Mushrooms, Jalapenos, Breadcrumbs","Garlic Parmesan, BBQ"
23-103,2024-04-23,Brisket,Cheddar,NA,"Parmesan, Bell Peppers, Mushrooms",NA
23-105,2024-04-23,Pulled Pork,Cheddar,NA,"Mushrooms, Parmesan, Breadcrumbs, Broccoli, Bell Peppers",Garlic Parmesan
23-108,2024-04-23,"Brisket, Bacon",Cheddar,NA,Mushrooms,BBQ
23-106,2024-04-23,"Brisket, Bacon",Cheddar,NA,"Onions, Parmesan, Breadcrumbs","Ranch, Garlic Parmesan"
23-109,2024-04-23,"Brisket, Bacon",Cheddar,NA,"Bell Peppers, Parmesan, Jalapenos, Breadcrumbs",Garlic Parmesan
23-107,2024-04-23,"Brisket, Bacon",Cheddar,NA,"Parmesan, Breadcrumbs",Ranch
23-110,2024-04-23,NA,Cheddar,NA,"Parmesan, Jalapenos, Breadcrumbs",Garlic Parmesan
23-111,2024-04-23,"Brisket, Bacon, Ham, Pulled Pork","Cheddar, Alfredo","Garlic Bread, Cheesy Garlic Bread","Mushrooms, Parmesan, Breadcrumbs, Broccoli, Bell Peppers, Onions, Tomatoes","Ranch, BBQ"
23-112,2024-04-23,Bacon,Cheddar,NA,"Bell Peppers, Parmesan, Jalapenos",Ranch
23-113,2024-04-23,NA,Alfredo,Garlic Bread,"Mushrooms, Jalapenos",NA
23-116,2024-04-23,NA,Alfredo,NA,"Mushrooms, Parmesan, Jalapenos, Breadcrumbs, Onions, Bell Peppers, Pineapple, Tomatoes","Ranch, Garlic Parmesan"
23-117,2024-04-23,Bacon,Cheddar,NA,Jalapenos,Garlic Parmesan
23-115,2024-04-23,Brisket,Cheddar,NA,Bell Peppers,Hot Honey
23-118,2024-04-23,Brisket,Cheddar,Cheesy Garlic Bread,Mushrooms,NA
23-114,2024-04-23,Brisket,Cheddar,NA,"Broccoli, Breadcrumbs",BBQ
23-119,2024-04-23,NA,Cheddar,NA,"Broccoli, Bell Peppers, Jalapenos","Buffalo, Garlic Parmesan"
23-120,2024-04-23,Pulled Pork,Cheddar,NA,"Broccoli, Mushrooms","Ranch, BBQ"
23-121,2024-04-23,Brisket,Cheddar,NA,"Parmesan, Breadcrumbs","Buffalo, BBQ"
23-123,2024-04-23,NA,Alfredo,NA,"Broccoli, Mushrooms, Onions, Tomatoes",Garlic Parmesan
23-124,2024-04-23,Brisket,Cheddar,NA,"Broccoli, Bell Peppers, Mushrooms, Jalapenos","Buffalo, Ranch"
23-122,2024-04-23,"Bacon, Pulled Pork",Cheddar,Cheesy Garlic Bread,"Parmesan, Jalapenos, Breadcrumbs, Onions, Bell Peppers","Garlic Parmesan, BBQ"
23-127,2024-04-23,Brisket,Alfredo,NA,"Broccoli, Breadcrumbs, Parmesan, Tomatoes",Garlic Parmesan
23-126,2024-04-23,"Brisket, Pulled Pork",Cheddar,NA,"Parmesan, Jalapenos, Breadcrumbs","Garlic Parmesan, Hot Honey"
23-125,2024-04-23,"Brisket, Bacon",Cheddar,NA,"Parmesan, Jalapenos, Breadcrumbs, Onions, Bell Peppers","Garlic Parmesan, Hot Honey"
23-129,2024-04-23,"Brisket, Bacon",Cheddar,NA,"Parmesan, Breadcrumbs",BBQ
23-128,2024-04-23,NA,"Cheddar, Melted Cheddar",Garlic Bread,NA,Buffalo
23-130,2024-04-23,Ham,Cheddar,Cheesy Garlic Bread,"Broccoli, Breadcrumbs, Mushrooms, Parmesan",Hot Honey
23-131,2024-04-23,Bacon,Alfredo,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",BBQ
23-132,2024-04-23,"Brisket, Bacon",Melted Cheddar,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
23-133,2024-04-23,Brisket,Cheddar,Cheesy Garlic Bread,"Mushrooms, Breadcrumbs",BBQ
23-135,2024-04-23,Brisket,Alfredo,NA,"Parmesan, Mushrooms, Breadcrumbs",BBQ
23-134,2024-04-23,"Brisket, Bacon, Pulled Pork",Cheddar,NA,"Mushrooms, Parmesan, Breadcrumbs","Garlic Parmesan, BBQ"
23-137,2024-04-23,Bacon,Cheddar,NA,"Broccoli, Onions","Buffalo, Ranch"
23-139,2024-04-23,Ham,Alfredo,NA,"Mushrooms, Jalapenos, Broccoli, Bell Peppers, Onions, Tomatoes",Buffalo
23-140,2024-04-23,NA,Alfredo,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
23-138,2024-04-23,Bacon,Cheddar,Cheesy Garlic Bread,"Parmesan, Jalapenos, Breadcrumbs",Garlic Parmesan
23-136,2024-04-23,NA,Alfredo,Cheesy Garlic Bread,"Parmesan, Jalapenos","Ranch, Buffalo, Garlic Parmesan"
23-141,2024-04-23,Brisket,Cheddar,NA,Jalapenos,Ranch
23-142,2024-04-23,"Brisket, Bacon","Cheddar, Melted Pepper Jack, Cheddar Mac","Cheesecake, Cheesy Garlic Bread","Bell Peppers, Parmesan, Breadcrumbs, Tomatoes","Garlic Parmesan, BBQ"
23-145,2024-04-23,NA,Cheddar,Garlic Bread,"Broccoli, Parmesan",NA
23-144,2024-04-23,"Bacon, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs, Broccoli, Bell Peppers, Onions","Garlic Parmesan, Buffalo, Ranch"
23-147,2024-04-23,Grilled Chicken,Alfredo,NA,NA,Buffalo
23-146,2024-04-23,NA,Alfredo,NA,"Broccoli, Parmesan, Jalapenos, Breadcrumbs",Ranch
23-148,2024-04-23,Pulled Pork,Cheddar,NA,"Broccoli, Bell Peppers, Parmesan, Jalapenos","Buffalo, BBQ"
23-149,2024-04-23,"Bacon, Grilled Chicken",Cheddar,NA,"Onions, Breadcrumbs, Mushrooms, Parmesan",Garlic Parmesan
23-150,2024-04-23,Pulled Pork,Alfredo,NA,"Parmesan, Breadcrumbs","Hot Honey, BBQ"
23-152,2024-04-23,Grilled Chicken,Cheddar,Cheesy Garlic Bread,NA,Buffalo
23-151,2024-04-23,"Bacon, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Pineapple, Jalapenos, Tomatoes","Garlic Parmesan, Hot Honey"
23-154,2024-04-23,"Bacon, Grilled Chicken",Cheddar,NA,"Broccoli, Breadcrumbs, Parmesan, Onions",Ranch
23-153,2024-04-23,Grilled Chicken,Cheddar,NA,"Mushrooms, Parmesan, Jalapenos, Breadcrumbs, Broccoli, Onions","Buffalo, Garlic Parmesan"
23-155,2024-04-23,"Bacon, Grilled Chicken",Cheddar,NA,"Broccoli, Mushrooms, Breadcrumbs",Ranch
23-156,2024-04-23,NA,Cheddar,NA,"Onions, Parmesan, Jalapenos, Breadcrumbs",Buffalo
23-157,2024-04-23,Pulled Pork,Cheddar,Garlic Bread,"Broccoli, Bell Peppers, Parmesan, Breadcrumbs",Garlic Parmesan
23-158,2024-04-23,Bacon,"Melted Pepper Jack, Pepper Jack Mac",NA,"Jalapenos, Breadcrumbs",NA
23-160,2024-04-23,Grilled Chicken,Alfredo,NA,"Mushrooms, Parmesan, Jalapenos, Breadcrumbs, Broccoli, Bell Peppers, Onions, Tomatoes","Buffalo, Ranch"
23-159,2024-04-23,"Grilled Chicken, Pulled Pork",Cheddar,Cheesy Garlic Bread,"Broccoli, Onions, Parmesan, Breadcrumbs","Garlic Parmesan, BBQ"
23-161,2024-04-23,"Bacon, Pulled Pork",Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",Garlic Parmesan
23-162,2024-04-23,Pulled Pork,Alfredo,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",Garlic Parmesan
23-163,2024-04-23,Bacon,Cheddar,Cheesy Garlic Bread,Parmesan,Hot Honey
23-164,2024-04-23,NA,Cheddar,NA,"Mushrooms, Parmesan, Jalapenos, Breadcrumbs, Broccoli, Bell Peppers",Garlic Parmesan
23-165,2024-04-23,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Broccoli, Parmesan, Onions",Ranch
23-166,2024-04-23,Grilled Chicken,Cheddar,NA,"Parmesan, Breadcrumbs",NA
23-167,2024-04-23,Grilled Chicken,Alfredo,NA,Tomatoes,Ranch
23-168,2024-04-23,"Bacon, Grilled Chicken",Cheddar,NA,Parmesan,BBQ
23-169,2024-04-23,Grilled Chicken,Alfredo,NA,"Broccoli, Mushrooms, Onions, Tomatoes",Garlic Parmesan
23-170,2024-04-23,Grilled Chicken,"Melted Parmesan, Pepper Jack Mac",NA,Onions,Garlic Parmesan
23-173,2024-04-23,Grilled Chicken,Cheddar,NA,"Mushrooms, Parmesan, Broccoli, Onions, Tomatoes",BBQ
23-172,2024-04-23,Pulled Pork,Cheddar,Garlic Bread,"Mushrooms, Parmesan, Jalapenos, Breadcrumbs, Broccoli, Bell Peppers, Onions, Tomatoes","Ranch, Garlic Parmesan"
23-174,2024-04-23,NA,Cheddar,Cheesy Garlic Bread,"Parmesan, Jalapenos, Onions, Pineapple, Tomatoes","Buffalo, Garlic Parmesan"
23-175,2024-04-23,"Grilled Chicken, Pulled Pork",Alfredo,NA,"Broccoli, Parmesan, Tomatoes",Garlic Parmesan
23-176,2024-04-23,NA,Alfredo,NA,"Onions, Mushrooms",Garlic Parmesan
23-177,2024-04-23,NA,Alfredo,Cheesy Garlic Bread,"Onions, Parmesan, Jalapenos, Breadcrumbs",Garlic Parmesan
23-178,2024-04-23,Grilled Chicken,Alfredo,NA,"Parmesan, Breadcrumbs, Onions, Bell Peppers, Tomatoes",Garlic Parmesan
23-179,2024-04-23,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Onions, Bell Peppers, Jalapenos, Tomatoes","Garlic Parmesan, Hot Honey"
23-181,2024-04-23,Grilled Chicken,Cheddar,NA,"Parmesan, Jalapenos, Breadcrumbs, Onions, Bell Peppers, Tomatoes","Ranch, Garlic Parmesan"
23-180,2024-04-23,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Mushrooms, Parmesan, Jalapenos, Broccoli, Bell Peppers, Tomatoes","Buffalo, Ranch"
23-182,2024-04-23,NA,Cheddar,NA,"Mushrooms, Breadcrumbs",NA
23-183,2024-04-23,Grilled Chicken,Cheddar,NA,"Broccoli, Bell Peppers, Breadcrumbs",BBQ
23-185,2024-04-23,Grilled Chicken,Alfredo,Cheesy Garlic Bread,Parmesan,Garlic Parmesan
23-184,2024-04-23,Grilled Chicken,"Cheddar, Alfredo",NA,"Mushrooms, Parmesan, Jalapenos, Breadcrumbs, Bell Peppers",Garlic Parmesan
23-187,2024-04-23,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Parmesan, Jalapenos, Breadcrumbs, Broccoli, Tomatoes","Ranch, Buffalo, Garlic Parmesan"
23-186,2024-04-23,Grilled Chicken,Cheddar,NA,"Bell Peppers, Parmesan, Jalapenos","Ranch, Garlic Parmesan, BBQ"
23-188,2024-04-23,Grilled Chicken,Cheddar,NA,"Parmesan, Mushrooms, Breadcrumbs","Ranch, Hot Honey"
23-189,2024-04-23,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Mushrooms, Parmesan, Jalapenos, Breadcrumbs, Broccoli, Bell Peppers, Onions, Tomatoes","Buffalo, Garlic Parmesan, Hot Honey"
23-190,2024-04-23,Bacon,Cheddar,NA,"Onions, Parmesan, Breadcrumbs",Ranch
23-191,2024-04-23,Bacon,Cheddar,NA,NA,NA
23-192,2024-04-23,NA,Alfredo,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",Garlic Parmesan
23-193,2024-04-23,Grilled Chicken,Cheddar,NA,"Onions, Parmesan, Jalapenos, Breadcrumbs","Garlic Parmesan, BBQ"
23-194,2024-04-23,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Broccoli, Mushrooms, Parmesan",Ranch
23-196,2024-04-23,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Onions, Mushrooms","Buffalo, Garlic Parmesan"
23-199,2024-04-23,NA,Cheddar,Cheesecake,"Onions, Bell Peppers, Parmesan, Breadcrumbs",Hot Honey
23-198,2024-04-23,NA,Alfredo,Cheesy Garlic Bread,"Mushrooms, Parmesan, Breadcrumbs, Broccoli, Onions, Tomatoes",Garlic Parmesan
23-201,2024-04-23,NA,Cheddar,Cheesy Garlic Bread,NA,Garlic Parmesan
23-202,2024-04-23,Bacon,Alfredo,Cheesy Garlic Bread,"Onions, Parmesan, Jalapenos, Breadcrumbs",Garlic Parmesan
23-200,2024-04-23,Grilled Chicken,"Cheddar, Alfredo",Cheesy Garlic Bread,"Parmesan, Jalapenos, Breadcrumbs, Broccoli, Onions, Bell Peppers, Tomatoes",Garlic Parmesan
23-203,2024-04-23,Pulled Pork,Cheddar,Cheesy Garlic Bread,"Mushrooms, Parmesan, Jalapenos, Breadcrumbs, Onions","Ranch, Buffalo, Garlic Parmesan"
23-204,2024-04-23,Pulled Pork,Alfredo,Cheesy Garlic Bread,"Mushrooms, Parmesan, Jalapenos, Breadcrumbs, Onions, Bell Peppers, Tomatoes","Buffalo, Garlic Parmesan"
23-205,2024-04-23,"Grilled Chicken, Pulled Pork",Cheddar,Cheesy Garlic Bread,"Onions, Bell Peppers, Parmesan, Broccoli","Buffalo, Ranch, BBQ"
23-206,2024-04-23,Bacon,Alfredo,Cheesy Garlic Bread,"Onions, Breadcrumbs, Mushrooms, Parmesan",Buffalo
23-207,2024-04-23,NA,Cheddar,NA,Parmesan,"Garlic Parmesan, BBQ"
23-208,2024-04-23,"Bacon, Grilled Chicken",Alfredo,NA,"Parmesan, Pineapple, Mushrooms, Breadcrumbs",Garlic Parmesan
23-210,2024-04-23,Grilled Chicken,Alfredo,NA,NA,BBQ
23-209,2024-04-23,"Bacon, Grilled Chicken",Cheddar,NA,Broccoli,"Buffalo, Ranch"
23-211,2024-04-23,NA,Cheddar,NA,Breadcrumbs,Garlic Parmesan
23-212,2024-04-23,Grilled Chicken,Alfredo,NA,"Parmesan, Breadcrumbs",Buffalo
23-213,2024-04-23,NA,Alfredo,Cheesy Garlic Bread,"Mushrooms, Parmesan, Breadcrumbs, Broccoli, Onions, Tomatoes",Garlic Parmesan
23-215,2024-04-23,"Bacon, Grilled Chicken",Alfredo,NA,"Parmesan, Tomatoes",NA
23-214,2024-04-23,Grilled Chicken,Cheddar,NA,"Parmesan, Breadcrumbs, Broccoli, Onions, Pineapple",BBQ
23-216,2024-04-23,Pulled Pork,Cheddar,NA,"Bell Peppers, Parmesan, Breadcrumbs",Garlic Parmesan
23-218,2024-04-23,Bacon,Cheddar,NA,Parmesan,NA
23-219,2024-04-23,Grilled Chicken,Cheddar,NA,Parmesan,Buffalo
23-217,2024-04-23,Pulled Pork,"Melted Cheddar, Cheddar Mac",Cheesy Garlic Bread,NA,Garlic Parmesan
23-220,2024-04-23,Grilled Chicken,"Melted Pepper Jack, Cheddar Mac",Cheesecake,NA,Garlic Parmesan
23-221,2024-04-23,Bacon,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",Garlic Parmesan
23-222,2024-04-23,Grilled Chicken,Cheddar,Garlic Bread,"Parmesan, Mushrooms",NA
23-223,2024-04-23,"Grilled Chicken, Ham",Alfredo,Cheesecake,"Parmesan, Mushrooms, Breadcrumbs",Garlic Parmesan
23-226,2024-04-23,Grilled Chicken,Cheddar,NA,"Mushrooms, Parmesan, Breadcrumbs, Broccoli, Bell Peppers, Onions, Pineapple, Tomatoes","Garlic Parmesan, BBQ"
23-230,2024-04-23,Pulled Pork,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs","Buffalo, BBQ"
23-229,2024-04-23,"Bacon, Grilled Chicken",Alfredo,Cheesy Garlic Bread,"Onions, Bell Peppers, Parmesan",NA
23-232,2024-04-23,"Brisket, Grilled Chicken","Cheddar, Melted Cheddar",Cheesy Garlic Bread,"Broccoli, Onions",Buffalo
23-234,2024-04-23,"Brisket, Grilled Chicken",Alfredo,Cheesy Garlic Bread,"Parmesan, Breadcrumbs, Tomatoes",Garlic Parmesan
23-235,2024-04-23,"Brisket, Grilled Chicken",Cheddar,NA,Breadcrumbs,Buffalo
23-237,2024-04-23,Brisket,Cheddar,NA,Parmesan,NA
23-233,2024-04-23,"Bacon, Pulled Pork",Pepper Jack,Cheesy Garlic Bread,"Bell Peppers, Parmesan, Breadcrumbs",Garlic Parmesan
23-238,2024-04-23,"Bacon, Grilled Chicken",Cheddar,NA,Breadcrumbs,NA
23-239,2024-04-23,Brisket,Cheddar,NA,NA,BBQ
23-240,2024-04-23,Grilled Chicken,"Pepper Jack, Cheddar",NA,"Mushrooms, Parmesan, Breadcrumbs, Onions, Bell Peppers, Tomatoes",Buffalo
23-241,2024-04-23,NA,Alfredo,NA,"Parmesan, Jalapenos, Breadcrumbs, Bell Peppers, Pineapple, Tomatoes","Buffalo, Garlic Parmesan, Hot Honey"
23-242,2024-04-23,Brisket,Cheddar,NA,"Broccoli, Parmesan, Breadcrumbs",Ranch
23-243,2024-04-23,NA,Alfredo,Garlic Bread,"Broccoli, Parmesan",Ranch
23-245,2024-04-23,"Brisket, Bacon",Melted Cheddar,Any Bag Of Chips,NA,NA
23-246,2024-04-23,Bacon,Cheddar,Garlic Bread,Breadcrumbs,Garlic Parmesan
23-247,2024-04-23,NA,Cheddar,Cheesy Garlic Bread,"Onions, Breadcrumbs, Mushrooms, Parmesan",Garlic Parmesan
23-248,2024-04-23,"Bacon, Grilled Chicken",Melted Pepper Jack,NA,"Bell Peppers, Jalapenos",BBQ
23-250,2024-04-23,"Brisket, Bacon",Alfredo,Garlic Bread,"Mushrooms, Parmesan, Breadcrumbs","Garlic Parmesan, Hot Honey"
23-249,2024-04-23,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Broccoli, Onions",Garlic Parmesan
23-251,2024-04-23,Brisket,Alfredo,NA,"Parmesan, Breadcrumbs",NA
23-252,2024-04-23,Brisket,Pepper Jack,NA,"Bell Peppers, Parmesan, Jalapenos, Breadcrumbs","Hot Honey, BBQ"
23-253,2024-04-23,NA,Pepper Jack,NA,"Onions, Mushrooms, Breadcrumbs",Garlic Parmesan
23-255,2024-04-23,"Bacon, Grilled Chicken",Alfredo,Cheesy Garlic Bread,Breadcrumbs,Garlic Parmesan
23-256,2024-04-23,"Bacon, Grilled Chicken, Pulled Pork",Cheddar,Cheesy Garlic Bread,Onions,"Hot Honey, Ranch, BBQ"
23-258,2024-04-23,Grilled Chicken,Cheddar,NA,"Onions, Bell Peppers, Jalapenos, Breadcrumbs",Buffalo
23-261,2024-04-23,Grilled Chicken,Cheddar,Garlic Bread,Parmesan,Buffalo
23-259,2024-04-23,"Grilled Chicken, Pulled Pork",Cheddar,Cheesy Garlic Bread,"Mushrooms, Parmesan, Breadcrumbs, Broccoli, Tomatoes",Garlic Parmesan
23-262,2024-04-23,Ham,Cheddar,NA,"Parmesan, Onions, Bell Peppers, Pineapple, Tomatoes","Hot Honey, BBQ"
23-263,2024-04-23,Brisket,Cheddar,NA,"Bell Peppers, Parmesan, Tomatoes",Pesto
23-264,2024-04-23,"Bacon, Grilled Chicken",Alfredo,Any Bag Of Chips,"Broccoli, Pineapple, Breadcrumbs","Ranch, BBQ"
23-265,2024-04-23,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Parmesan, Jalapenos",Garlic Parmesan
23-267,2024-04-23,Brisket,Cheddar,NA,Parmesan,BBQ
23-268,2024-04-23,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Onions, Parmesan, Breadcrumbs",Ranch
23-269,2024-04-23,Grilled Chicken,Pepper Jack,NA,"Broccoli, Bell Peppers, Mushrooms, Breadcrumbs",Pesto
23-270,2024-04-23,Brisket,Cheddar,NA,"Broccoli, Breadcrumbs, Tomatoes",NA
23-271,2024-04-23,Grilled Chicken,"Pepper Jack, Cheddar",NA,Onions,Buffalo
23-272,2024-04-23,Brisket,Cheddar,Cheesecake,NA,NA
23-273,2024-04-23,Brisket,Cheddar,NA,"Jalapenos, Breadcrumbs, Broccoli, Bell Peppers, Onions",BBQ
23-274,2024-04-23,"Bacon, Brisket","Cheddar, Alfredo",NA,"Jalapenos, Breadcrumbs","Garlic Parmesan, BBQ"
23-276,2024-04-23,NA,Cheddar,NA,Pineapple,Pesto
23-277,2024-04-23,Brisket,Cheddar,NA,NA,BBQ
23-278,2024-04-23,Grilled Chicken,Alfredo,NA,NA,NA
23-281,2024-04-23,"Bacon, Grilled Chicken",Cheddar,Cheesy Garlic Bread,Breadcrumbs,Buffalo
23-279,2024-04-23,Grilled Chicken,Cheddar,NA,"Bell Peppers, Parmesan, Tomatoes",BBQ
23-282,2024-04-23,Brisket,Cheddar,Cheesy Garlic Bread,Parmesan,Pesto
23-284,2024-04-23,Brisket,Pepper Jack,Garlic Bread,"Onions, Parmesan, Breadcrumbs",BBQ
23-283,2024-04-23,NA,Alfredo,Cheesy Garlic Bread,"Broccoli, Parmesan, Onions","Garlic Parmesan, BBQ"
23-286,2024-04-23,"Brisket, Bacon, Pulled Pork","Pepper Jack, Cheddar",Cheesy Garlic Bread,"Onions, Bell Peppers, Parmesan, Breadcrumbs","Ranch, BBQ"
23-285,2024-04-23,Bacon,Cheddar,NA,"Broccoli, Bell Peppers, Parmesan, Breadcrumbs",Garlic Parmesan
23-288,2024-04-23,Grilled Chicken,"Melted Cheddar, Cheddar Mac",Any Bag Of Chips,"Broccoli, Bell Peppers, Jalapenos",Pesto
23-287,2024-04-23,"Brisket, Bacon","Cheddar, Pepper Jack",Cheesecake,"Parmesan, Breadcrumbs","Buffalo, Ranch"
23-290,2024-04-23,NA,Alfredo,NA,"Onions, Bell Peppers, Parmesan, Tomatoes",NA
23-293,2024-04-23,NA,NA,Cheesecake,NA,NA
23-291,2024-04-23,"Brisket, Pulled Pork",Pepper Jack,Cheesy Garlic Bread,"Mushrooms, Parmesan, Jalapenos, Pineapple, Tomatoes",Garlic Parmesan
23-292,2024-04-23,"Bacon, Grilled Chicken",Cheddar,Garlic Bread,Broccoli,"Buffalo, BBQ"
23-295,2024-04-23,Brisket,Pepper Jack,NA,"Broccoli, Mushrooms, Parmesan, Breadcrumbs",NA
